Count,Mean,Median,TStat,WinRate,LossRate,ProfitFactor,Min,Q25,Q75,Q90,Max,Top5SharePositiveSum,Top10SharePositiveSum,ExitHorizon,DisasterStop,ProfitCap
47,0.9414893617021277,-0.25,0.5148679297606944,0.48936170212765956,0.5106382978723404,1.2220828105395232,-20.0,-7.375,7.875,12.699999999999998,32.0,0.3942505133470226,0.5349075975359343,6,20.0,32.0
47,0.9308510638297872,0.25,0.7993520200655418,0.5319148936170213,0.46808510638297873,1.428921568627451,-16.5,-2.625,4.125,6.85,24.0,0.4939965694682676,0.5917667238421955,3,None,24.0
47,0.9308510638297872,0.25,0.7993520200655418,0.5319148936170213,0.46808510638297873,1.428921568627451,-16.5,-2.625,4.125,6.85,24.0,0.4939965694682676,0.5917667238421955,3,20.0,24.0
47,0.9308510638297872,0.25,0.7993520200655418,0.5319148936170213,0.46808510638297873,1.428921568627451,-16.5,-2.625,4.125,6.85,24.0,0.4939965694682676,0.5917667238421955,3,24.0,24.0
47,0.925531914893617,-0.75,0.42670687269331914,0.46808510638297873,0.5319148936170213,1.1929046563192904,-16.0,-8.375,6.125,12.699999999999998,48.0,0.48977695167286245,0.6171003717472119,6,16.0,48.0
47,0.8882978723404256,0.25,0.47993709641638393,0.5106382978723404,0.48936170212765956,1.174321503131524,-24.0,-9.0,16.0,16.0,16.0,0.17066666666666666,0.28444444444444444,10,24.0,16.0
47,0.8829787234042553,-0.5,0.5538661841616339,0.44680851063829785,0.5319148936170213,1.248502994011976,-12.0,-6.0,7.625,11.549999999999995,41.25,0.4052757793764988,0.5359712230215827,4,12.0,None
47,0.8829787234042553,-0.25,0.43439612884405804,0.46808510638297873,0.5106382978723404,1.1826182618261827,-20.0,-7.875,8.25,19.9,32.0,0.3572093023255814,0.5302325581395348,8,20.0,32.0
47,0.8617021276595744,0.75,0.6007469642357319,0.5106382978723404,0.46808510638297873,1.2583732057416268,-20.0,-5.125,7.625,16.0,16.0,0.24334600760456274,0.4055766793409379,5,20.0,16.0
47,0.8563829787234043,-0.25,0.5481228668513607,0.44680851063829785,0.5319148936170213,1.248456790123457,-16.0,-5.125,7.625,11.549999999999995,32.0,0.3868974042027194,0.5216316440049443,4,16.0,32.0
