BarIndex,Time,Open,High,Low,Close,Volume,Geometry,VolumePolarity,VolumeDelta,VolumeRank20,VolumeRank50,Range,RangeDelta,RangeRank20,Body,BodyDelta,BodyRank20,CloseLocation,OverlapRatio,CloseInsidePriorRange,CloseInsidePriorBody,BreaksPriorHigh,BreaksPriorLow,ParticipationState,ExpansionState,CompressionState,DissipationState,AcceptanceState,SignificanceState,EvidenceFlags
86,"2026-04-02 07:45:00",100.59,101.99,100.09,100.14,6234,"InsideBar","Red","Down",0.95,0.94,1.9,"Down",0.95,0.45,"Down",0.45,0.026316,1,True,False,False,False,"Peak","Climactic","Clustered","Absent","Unresolved","Structural","VolumePeak20;RangePeak20;RangeClimactic20;CloseInsidePriorRange;CompressionClustered"
87,"2026-04-02 07:50:00",100.14,101.72,99.56,101.54,6195,"LLLH","Black","Down",0.9,0.92,2.16,"Up",0.95,1.4,"Up",0.95,0.916667,0.75463,True,False,False,True,"Peak","Climactic","Local","Local","Contained","Structural","VolumePeak20;RangePeak20;RangeClimactic20;BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
88,"2026-04-02 07:55:00",101.55,102.16,101.28,101.47,3345,"HHHL","Red","Down",0.4,0.68,0.88,"Down",0.35,0.08,"Down",0.05,0.215909,0.5,True,True,True,False,"Falling","Absent","Local","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
89,"2026-04-02 08:00:00",101.45,101.66,100.9,101.3,2739,"LLLH","Red","Down",0.15,0.56,0.76,"Down",0.1,0.15,"Up",0.1,0.526316,0.5,True,False,False,True,"Falling","Absent","Local","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
90,"2026-04-02 08:05:00",101.29,102.06,101.13,101.23,3699,"HHHL","Red","Up",0.6,0.74,0.93,"Up",0.4,0.06,"Down",0.05,0.107527,0.569892,True,False,True,False,"Rising","Local","Local","Absent","Contained","Moderate","BreaksPriorHigh;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
91,"2026-04-02 08:10:00",101.22,101.87,101.04,101.3,2476,"LLLH","Black","Down",0.1,0.5,0.83,"Down",0.25,0.08,"Up",0.15,0.313253,0.891566,True,False,False,True,"Falling","Absent","Clustered","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionClustered"
92,"2026-04-02 08:15:00",101.29,101.88,100.86,101.59,3259,"OutsideBar","Black","Up",0.4,0.64,1.02,"Up",0.55,0.3,"Up",0.3,0.715686,0.813725,True,False,True,True,"Rising","Local","Local","Absent","Contained","Minor","BreaksPriorHigh;BreaksPriorLow;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
93,"2026-04-02 08:20:00",101.59,101.96,101.03,101.82,2641,"HHHL","Black","Down",0.15,0.5,0.93,"Down",0.45,0.23,"Down",0.3,0.849462,0.913978,True,False,True,False,"Falling","Absent","Clustered","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionClustered"
94,"2026-04-02 08:25:00",101.85,102.96,101.82,102.78,4015,"HHHL","Black","Up",0.75,0.78,1.14,"Up",0.65,0.93,"Up",0.85,0.842105,0.122807,False,False,True,False,"Rising","Local","Absent","Absent","Accepted","Moderate","BreaksPriorHigh;AcceptanceAccepted"
95,"2026-04-02 08:30:00",102.76,102.99,102.29,102.51,3125,"HHHL","Red","Down",0.35,0.56,0.7,"Down",0.1,0.25,"Down",0.3,0.314286,0.957143,True,True,True,False,"Falling","Absent","Clustered","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionClustered"
96,"2026-04-02 08:35:00",102.5,103.29,102.46,102.99,3128,"HHHL","Black","Up",0.4,0.56,0.83,"Up",0.3,0.49,"Up",0.65,0.638554,0.638554,True,False,True,False,"Rising","Local","Local","Absent","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
97,"2026-04-02 08:40:00",102.98,103.45,102.67,103.41,2914,"HHHL","Black","Down",0.35,0.5,0.78,"Down",0.2,0.43,"Down",0.55,0.948718,0.794872,False,False,True,False,"Falling","Absent","Absent","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
98,"2026-04-02 08:45:00",103.39,103.99,103.29,103.55,3773,"HHHL","Black","Up",0.8,0.76,0.7,"Down",0.15,0.16,"Down",0.25,0.371429,0.228571,False,False,True,False,"Peak","Absent","Absent","Local","Accepted","Major","VolumePeak20;HighVolumeLowRange;BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
99,"2026-04-02 08:50:00",103.56,104.07,103.55,104,2300,"HHHL","Black","Down",0.05,0.32,0.52,"Down",0.05,0.44,"Up",0.6,0.865385,0.846154,False,False,True,False,"Falling","Absent","Clustered","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted;CompressionClustered"
100,"2026-04-02 08:55:00",103.99,104.62,103.93,104.19,4012,"HHHL","Black","Up",0.8,0.76,0.69,"Up",0.15,0.2,"Down",0.3,0.376812,0.202899,False,False,True,False,"Peak","Local","Absent","Absent","Accepted","Major","VolumePeak20;HighVolumeLowRange;BreaksPriorHigh;AcceptanceAccepted"
101,"2026-04-02 09:00:00",104.21,104.43,103.93,104,2797,"InsideBar","Red","Down",0.3,0.44,0.5,"Down",0.05,0.21,"Up",0.35,0.14,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
102,"2026-04-02 09:05:00",103.99,104.04,103.25,103.74,3905,"LLLH","Red","Up",0.75,0.74,0.79,"Up",0.45,0.25,"Up",0.5,0.620253,0.139241,False,False,False,True,"Rising","Local","Absent","Absent","Accepted","Moderate","BreaksPriorLow;AcceptanceAccepted"
103,"2026-04-02 09:10:00",103.75,103.99,103.34,103.75,1671,"InsideBar","Neutral","Down",0.05,0.16,0.65,"Down",0.15,0,"Down",0.05,0.630769,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
104,"2026-04-02 09:15:00",103.73,104.27,103.62,104.14,1894,"HHHL","Black","Up",0.1,0.18,0.65,"Flat",0.2,0.41,"Up",0.65,0.8,0.569231,False,False,True,False,"Rising","Absent","Absent","Absent","Accepted","Minor","BreaksPriorHigh;AcceptanceAccepted"
105,"2026-04-02 09:20:00",104.12,104.49,103.89,104.44,1706,"HHHL","Black","Down",0.1,0.14,0.6,"Down",0.15,0.32,"Down",0.65,0.916667,0.633333,False,False,True,False,"Falling","Absent","Absent","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
106,"2026-04-02 09:25:00",104.44,104.65,104.28,104.43,1594,"HHHL","Red","Down",0.05,0.06,0.37,"Down",0.05,0.01,"Down",0.1,0.405405,0.567568,True,True,True,False,"Falling","Absent","Local","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
107,"2026-04-02 09:30:00",104.45,104.58,103.98,104.24,1458,"LLLH","Red","Down",0.05,0.04,0.6,"Up",0.25,0.21,"Up",0.5,0.433333,0.5,False,False,False,True,"Falling","Local","Absent","Local","Accepted","Minor","BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
108,"2026-04-02 09:35:00",104.22,104.41,103.55,103.67,1594,"LLLH","Red","Up",0.15,0.08,0.86,"Up",0.8,0.55,"Up",0.95,0.139535,0.5,False,False,False,True,"Rising","Strong","Absent","Absent","Accepted","Major","RangePeak20;LowVolumeHighRange;BreaksPriorLow;AcceptanceAccepted"
109,"2026-04-02 09:40:00",103.66,103.84,103.49,103.66,1073,"LLLH","Neutral","Down",0.05,0.02,0.35,"Down",0.05,0,"Down",0.1,0.485714,0.828571,True,False,False,True,"Falling","Absent","Clustered","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionClustered"
110,"2026-04-02 09:45:00",103.66,104.14,103.17,103.95,1582,"OutsideBar","Black","Up",0.15,0.08,0.97,"Up",0.9,0.29,"Up",0.6,0.804124,0.360825,False,False,True,True,"Rising","Strong","Absent","Absent","Accepted","Structural","RangePeak20;LowVolumeHighRange;BreaksPriorHigh;BreaksPriorLow;AcceptanceAccepted"
111,"2026-04-02 09:50:00",103.94,104.11,103.47,103.51,1149,"InsideBar","Red","Down",0.1,0.04,0.64,"Down",0.35,0.43,"Up",0.8,0.0625,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CompressionClustered"
112,"2026-04-02 09:55:00",103.5,103.74,102.99,103.14,2025,"LLLH","Red","Up",0.5,0.22,0.75,"Up",0.65,0.36,"Down",0.65,0.2,0.36,False,False,False,True,"Rising","Local","Absent","Absent","Accepted","Moderate","BreaksPriorLow;AcceptanceAccepted"
113,"2026-04-02 10:00:00",103.15,103.56,103.09,103.49,1310,"InsideBar","Black","Down",0.15,0.06,0.47,"Down",0.15,0.34,"Down",0.6,0.851064,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
114,"2026-04-02 10:05:00",103.5,104.02,103.13,103.31,2537,"HHHL","Red","Up",0.65,0.32,0.89,"Up",0.95,0.19,"Down",0.25,0.202247,0.483146,True,True,True,False,"Rising","Climactic","Local","Absent","Contained","Structural","RangePeak20;RangeClimactic20;BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;AcceptanceContained;CompressionLocal"
115,"2026-04-02 10:10:00",103.32,103.44,102.94,103.21,1628,"LLLH","Red","Down",0.4,0.16,0.5,"Down",0.25,0.11,"Down",0.2,0.54,0.62,True,False,False,True,"Falling","Absent","Local","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
116,"2026-04-02 10:15:00",103.21,103.49,102.7,102.95,1983,"OutsideBar","Red","Up",0.6,0.24,0.79,"Up",0.8,0.26,"Up",0.55,0.316456,0.632911,True,False,True,True,"Rising","Strong","Local","Absent","Contained","Major","RangePeak20;BreaksPriorHigh;BreaksPriorLow;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
117,"2026-04-02 10:20:00",102.94,103.41,102.53,103.35,1878,"LLLH","Black","Down",0.55,0.22,0.88,"Up",0.9,0.41,"Up",0.85,0.931818,0.806818,True,False,False,True,"Falling","Strong","Local","Local","Contained","Structural","RangePeak20;BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
118,"2026-04-02 10:25:00",103.35,103.54,103.16,103.32,1261,"HHHL","Red","Down",0.15,0.06,0.38,"Down",0.15,0.03,"Down",0.2,0.421053,0.657895,True,True,True,False,"Falling","Absent","Local","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
119,"2026-04-02 10:30:00",103.32,103.71,102.92,103.6,2393,"OutsideBar","Black","Up",0.8,0.38,0.79,"Up",0.75,0.28,"Up",0.6,0.860759,0.481013,False,False,True,True,"Peak","Local","Absent","Absent","Accepted","Major","VolumePeak20;BreaksPriorHigh;BreaksPriorLow;AcceptanceAccepted"
120,"2026-04-02 10:35:00",103.59,103.93,103.57,103.9,1293,"HHHL","Black","Down",0.2,0.08,0.36,"Down",0.1,0.31,"Up",0.65,0.916667,0.388889,False,False,True,False,"Falling","Absent","Absent","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
121,"2026-04-02 10:40:00",103.91,104.41,103.79,103.98,2605,"HHHL","Black","Up",0.95,0.44,0.62,"Up",0.45,0.07,"Down",0.25,0.306452,0.225806,False,False,True,False,"Peak","Local","Absent","Absent","Accepted","Major","VolumePeak20;BreaksPriorHigh;AcceptanceAccepted"
122,"2026-04-02 10:45:00",103.97,104.18,103.7,103.9,1303,"LLLH","Red","Down",0.25,0.1,0.48,"Down",0.3,0.07,"Down",0.25,0.416667,0.8125,True,False,False,True,"Falling","Absent","Clustered","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionClustered"
123,"2026-04-02 10:50:00",103.89,104.47,103.86,104.38,2113,"HHHL","Black","Up",0.85,0.36,0.61,"Up",0.5,0.49,"Up",0.95,0.852459,0.52459,False,False,True,False,"Peak","Local","Absent","Absent","Accepted","Major","VolumePeak20;BreaksPriorHigh;AcceptanceAccepted"
124,"2026-04-02 10:55:00",104.41,104.49,104.08,104.13,1256,"HHHL","Red","Down",0.15,0.06,0.41,"Down",0.25,0.28,"Down",0.55,0.121951,0.95122,True,True,True,False,"Falling","Absent","Clustered","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionClustered"
125,"2026-04-02 11:00:00",104.12,104.37,104.07,104.2,1022,"LLLH","Black","Down",0.05,0.02,0.3,"Down",0.05,0.08,"Down",0.3,0.433333,0.966667,True,True,False,True,"Falling","Absent","Clustered","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionClustered"
126,"2026-04-02 11:05:00",104.18,104.28,103.66,103.8,1709,"LLLH","Red","Up",0.65,0.32,0.62,"Up",0.6,0.38,"Up",0.8,0.225806,0.33871,False,False,False,True,"Rising","Local","Absent","Absent","Accepted","Moderate","BreaksPriorLow;AcceptanceAccepted"
127,"2026-04-02 11:10:00",103.81,104.29,103.56,104.28,1593,"OutsideBar","Black","Down",0.5,0.22,0.73,"Up",0.65,0.47,"Up",0.9,0.986301,0.849315,True,False,True,True,"Falling","Local","Local","Local","Contained","Moderate","BreaksPriorHigh;BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
128,"2026-04-02 11:15:00",104.27,104.79,104.14,104.44,2107,"HHHL","Black","Up",0.8,0.44,0.65,"Down",0.65,0.17,"Down",0.35,0.461538,0.230769,False,False,True,False,"Peak","Absent","Absent","Local","Accepted","Major","VolumePeak20;BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
129,"2026-04-02 11:20:00",104.41,104.59,104.14,104.3,1844,"InsideBar","Red","Down",0.6,0.36,0.45,"Down",0.25,0.11,"Down",0.3,0.355556,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Moderate","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
130,"2026-04-02 11:25:00",104.31,104.72,104.28,104.64,2501,"HHHL","Black","Up",0.9,0.58,0.44,"Down",0.25,0.33,"Up",0.65,0.818182,0.704545,False,False,True,False,"Peak","Absent","Absent","Local","Accepted","Major","VolumePeak20;HighVolumeLowRange;BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
131,"2026-04-02 11:30:00",104.64,104.79,103.85,103.97,9348,"OutsideBar","Red","Up",1,0.98,0.94,"Up",1,0.67,"Up",1,0.12766,0.468085,False,False,True,True,"Climactic","Climactic","Absent","Absent","Accepted","SessionDefining","VolumePeak20;VolumeClimactic50;RangePeak20;RangeClimactic20;BreaksPriorHigh;BreaksPriorLow;AcceptanceAccepted"
132,"2026-04-06 06:05:00",102.68,103.24,102.33,103.21,1280,"LLLH","Black","Down",0.2,0.12,0.91,"Down",0.95,0.53,"Down",0.95,0.967033,0,False,False,False,True,"Falling","Climactic","Absent","Local","Accepted","Structural","RangePeak20;RangeClimactic20;LowVolumeHighRange;BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
133,"2026-04-06 06:10:00",103.21,103.81,103.09,103.4,1914,"HHHL","Black","Up",0.6,0.44,0.72,"Down",0.65,0.19,"Down",0.45,0.430556,0.208333,False,False,True,False,"Rising","Absent","Absent","Local","Accepted","Moderate","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
134,"2026-04-06 06:15:00",103.44,103.9,103.41,103.84,838,"HHHL","Black","Down",0.05,0.02,0.49,"Down",0.4,0.4,"Up",0.75,0.877551,0.816327,False,False,True,False,"Falling","Absent","Clustered","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted;CompressionClustered"
135,"2026-04-06 06:20:00",103.82,104.38,103.74,104.36,1369,"HHHL","Black","Up",0.4,0.22,0.64,"Up",0.6,0.54,"Up",0.95,0.96875,0.25,False,False,True,False,"Rising","Local","Absent","Absent","Accepted","Moderate","BreaksPriorHigh;AcceptanceAccepted"
136,"2026-04-06 06:25:00",104.34,104.83,104.26,104.73,1570,"HHHL","Black","Up",0.45,0.26,0.57,"Down",0.45,0.39,"Down",0.65,0.824561,0.210526,False,False,True,False,"Rising","Absent","Absent","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
137,"2026-04-06 06:30:00",104.73,104.94,104.68,104.76,1393,"HHHL","Black","Down",0.45,0.24,0.26,"Down",0.05,0.03,"Down",0.1,0.307692,0.576923,True,False,True,False,"Falling","Absent","Local","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
138,"2026-04-06 06:35:00",104.78,104.99,104.49,104.71,2278,"OutsideBar","Red","Up",0.8,0.62,0.5,"Up",0.45,0.07,"Up",0.2,0.44,0.52,True,False,True,True,"Peak","Local","Local","Absent","Contained","Major","VolumePeak20;BreaksPriorHigh;BreaksPriorLow;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
139,"2026-04-06 06:40:00",104.71,105.63,104.42,105.21,3132,"OutsideBar","Black","Up",0.95,0.86,1.21,"Up",1,0.5,"Up",0.85,0.652893,0.413223,False,False,True,True,"Peak","Climactic","Absent","Absent","Accepted","Structural","VolumePeak20;RangePeak20;RangeClimactic20;BreaksPriorHigh;BreaksPriorLow;AcceptanceAccepted"
140,"2026-04-06 06:45:00",105.2,105.54,104.99,105.5,1673,"InsideBar","Black","Down",0.5,0.42,0.55,"Down",0.45,0.3,"Down",0.5,0.927273,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CompressionClustered"
141,"2026-04-06 06:50:00",105.47,105.52,104.49,105.02,2006,"LLLH","Red","Up",0.7,0.58,1.03,"Up",0.95,0.45,"Up",0.7,0.514563,0.514563,True,False,False,True,"Rising","Climactic","Local","Absent","Contained","Structural","RangePeak20;RangeClimactic20;BreaksPriorLow;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
142,"2026-04-06 06:55:00",105.03,105.11,104.62,104.88,901,"InsideBar","Red","Down",0.1,0.04,0.49,"Down",0.3,0.15,"Down",0.25,0.530612,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CompressionClustered"
143,"2026-04-06 07:00:00",104.88,105.04,104.27,104.44,1258,"LLLH","Red","Up",0.25,0.14,0.77,"Up",0.8,0.44,"Up",0.7,0.220779,0.545455,False,False,False,True,"Rising","Strong","Absent","Absent","Accepted","Major","RangePeak20;LowVolumeHighRange;BreaksPriorLow;AcceptanceAccepted"
144,"2026-04-06 07:05:00",104.43,105.05,104.12,104.9,2087,"OutsideBar","Black","Up",0.75,0.66,0.93,"Up",0.85,0.47,"Up",0.8,0.83871,0.827957,True,False,True,True,"Rising","Strong","Local","Absent","Contained","Major","RangePeak20;BreaksPriorHigh;BreaksPriorLow;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
145,"2026-04-06 07:10:00",104.91,105.32,104.89,104.89,1423,"HHHL","Red","Down",0.35,0.3,0.43,"Down",0.1,0.02,"Down",0.05,0,0.372093,True,True,True,False,"Falling","Absent","Local","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
146,"2026-04-06 07:15:00",104.9,105.15,104,104.16,1819,"LLLH","Red","Up",0.55,0.54,1.15,"Up",0.95,0.74,"Up",1,0.13913,0.226087,False,False,False,True,"Rising","Climactic","Absent","Absent","Accepted","Structural","RangePeak20;RangeClimactic20;BreaksPriorLow;AcceptanceAccepted"
147,"2026-04-06 07:20:00",104.16,104.16,103.35,103.42,2100,"LLLH","Red","Up",0.75,0.72,0.81,"Down",0.7,0.74,"Down",0.95,0.08642,0.197531,False,False,False,True,"Rising","Absent","Absent","Local","Accepted","Moderate","BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
148,"2026-04-06 07:25:00",103.41,103.6,103.07,103.44,2020,"LLLH","Black","Down",0.7,0.68,0.53,"Down",0.4,0.03,"Down",0.15,0.698113,0.471698,True,True,False,True,"Falling","Absent","Local","Local","Contained","Moderate","BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
149,"2026-04-06 07:30:00",103.44,103.64,103.16,103.35,2271,"HHHL","Red","Up",0.8,0.8,0.48,"Down",0.2,0.09,"Up",0.25,0.395833,0.916667,True,False,True,False,"Peak","Absent","Clustered","Local","Contained","Major","VolumePeak20;HighVolumeLowRange;BreaksPriorHigh;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionClustered"
150,"2026-04-06 07:35:00",103.36,103.55,102.99,103.25,2068,"LLLH","Red","Down",0.7,0.72,0.56,"Up",0.45,0.11,"Up",0.3,0.464286,0.696429,True,False,False,True,"Falling","Local","Local","Local","Contained","Moderate","BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
151,"2026-04-06 07:40:00",103.24,104.48,102.78,103.99,4670,"OutsideBar","Black","Up",1,0.98,1.7,"Up",1,0.75,"Up",1,0.711765,0.329412,False,False,True,True,"Climactic","Climactic","Absent","Absent","Accepted","SessionDefining","VolumePeak20;VolumeClimactic50;RangePeak20;RangeClimactic20;BreaksPriorHigh;BreaksPriorLow;AcceptanceAccepted"
152,"2026-04-06 07:45:00",104.05,104.15,103.26,103.69,2104,"InsideBar","Red","Down",0.8,0.78,0.89,"Down",0.75,0.36,"Down",0.5,0.483146,1,True,True,False,False,"Peak","Absent","Clustered","Absent","Unresolved","Major","VolumePeak20;CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
153,"2026-04-06 07:50:00",103.71,103.95,103.55,103.79,782,"InsideBar","Black","Down",0.05,0.02,0.4,"Down",0.1,0.08,"Down",0.25,0.6,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
154,"2026-04-06 07:55:00",103.76,103.76,103.18,103.43,974,"LLLH","Red","Up",0.15,0.08,0.58,"Up",0.55,0.33,"Up",0.5,0.431034,0.362069,False,False,False,True,"Rising","Local","Absent","Absent","Accepted","Minor","BreaksPriorLow;AcceptanceAccepted"
