APVA Branch Forecast Study v0.1 - Aggregate
============================================================================================================
Instruments: 6E, CL, NQ

Aggregate Model Comparison Table
Model | Top1Accuracy_6E | Top1Accuracy_CL | Top1Accuracy_NQ | MeanTop1Accuracy | Top2Accuracy | Top3Accuracy | MeanBrierScore | MeanCalibrationError | MeanForecastEntropy | UniqueKeyCount | SparseKeyRate
CompressionProcessing_Age1 | RecoveryResolution_Age1 | 144 | 4.30% | 7.34% | 5.62% | 3
DecayToNeutral_Age1 | DestructiveRotation_Age1 | 144 | 8.55% | 10.68% | 6.98% | 3
CompressionProcessing_Age5 | CompressionProcessing_Age6-10 | 135 | 45.04% | 41.67% | 37.50% | 3
CompressionProcessing_Age2 | ExhaustionPersistence_Age1 | 127 | 6.93% | 10.87% | 3.92% | 3
CompressionProcessing_Age6-10 | CompressionProcessing_Age6-10 | 127 | 48.58% | 16.67% | 66.67% | 3
MixedStructure_Age2 | NeutralProcessing_Age1 | 127 | 31.27% | 25.00% | 33.33% | 3
ReassertionProcessing_Age2 | NeutralProcessing_Age1 | 124 | 43.46% | 37.50% | 29.03% | 3
DestructiveRotation_Age1 | DestructiveRotation_Age2 | 123 | 11.96% | 16.90% | 17.46% | 3
MixedStructure_Age2 | DecayToNeutral_Age1 | 121 | 29.86% | 28.57% | 25.93% | 3
NeutralProcessing_Age3 | CompressionProcessing_Age1 | 112 | 5.82% | 3.57% | 4.46% | 3
DestructiveRotation_Age1 | ExhaustionPersistence_Age1 | 108 | 11.36% | 7.04% | 12.70% | 3
ReassertionProcessing_Age1 | CompressionProcessing_Age1 | 105 | 5.46% | 3.45% | 2.04% | 3
DecayToNeutral_Age1 | CompressionProcessing_Age1 | 103 | 6.73% | 1.94% | 1.16% | 3
RecoveryResolution_Age2 | NeutralProcessing_Age1 | 103 | 25.96% | 28.95% | 30.77% | 3
MixedStructure_Age1 | CompressionProcessing_Age1 | 100 | 2.79% | 1.79% | 2.19% | 3
