BarIndex,Time,Open,High,Low,Close,Volume,Geometry,VolumePolarity,VolumeDelta,VolumeRank20,VolumeRank50,Range,RangeDelta,RangeRank20,Body,BodyDelta,BodyRank20,CloseLocation,OverlapRatio,CloseInsidePriorRange,CloseInsidePriorBody,BreaksPriorHigh,BreaksPriorLow,ParticipationState,ExpansionState,CompressionState,DissipationState,AcceptanceState,SignificanceState,EvidenceFlags
1425,"2026-05-21 12:50:00",29416.75,29432.75,29405,29426.75,2735,"InsideBar","Black","Down",0.3,0.3,27.75,"Down",0.35,10,"Down",0.25,0.783784,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
1426,"2026-05-21 12:55:00",29427,29449.5,29401.5,29416.5,6436,"OutsideBar","Red","Up",0.85,0.88,48,"Up",0.85,10.5,"Up",0.3,0.3125,0.578125,True,False,True,True,"Peak","Strong","Local","Absent","Contained","Major","VolumePeak20;RangePeak20;BreaksPriorHigh;BreaksPriorLow;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
1427,"2026-05-21 13:00:00",29417.25,29466,29399,29442,13803,"OutsideBar","Black","Up",1,1,67,"Up",0.9,24.75,"Up",0.8,0.641791,0.716418,True,False,True,True,"Climactic","Strong","Local","Absent","Contained","Structural","VolumePeak20;VolumeClimactic50;RangePeak20;BreaksPriorHigh;BreaksPriorLow;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
1428,"2026-05-21 13:05:00",29442.25,29467.75,29433.75,29459,3952,"HHHL","Black","Down",0.6,0.64,34,"Down",0.6,16.75,"Down",0.55,0.742647,0.948529,True,False,True,False,"Falling","Absent","Clustered","Local","Contained","Moderate","BreaksPriorHigh;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionClustered"
1429,"2026-05-21 13:10:00",29458.5,29471,29449,29465,1707,"HHHL","Black","Down",0.05,0.04,22,"Down",0.05,6.5,"Down",0.2,0.727273,0.852273,True,False,True,False,"Falling","Absent","Clustered","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionClustered"
1430,"2026-05-21 13:15:00",29464.25,29464.25,29450.5,29458,928,"InsideBar","Red","Down",0.05,0.02,13.75,"Down",0.05,6.25,"Down",0.15,0.545455,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CompressionClustered"
1431,"2026-05-21 13:20:00",29457.25,29460.75,29445.25,29449.75,741,"LLLH","Red","Down",0.05,0.02,15.5,"Up",0.1,7.5,"Up",0.25,0.290323,0.66129,False,False,False,True,"Falling","Local","Absent","Local","Accepted","Minor","BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
1432,"2026-05-21 13:25:00",29450.25,29450.75,29439.25,29446.5,653,"LLLH","Red","Down",0.05,0.02,11.5,"Down",0.05,3.75,"Down",0.1,0.630435,0.478261,True,False,False,True,"Falling","Absent","Local","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
1433,"2026-05-21 13:30:00",29447,29453.75,29441.25,29447,523,"HHHL","Neutral","Down",0.05,0.02,12.5,"Up",0.1,0,"Down",0.05,0.46,0.76,True,True,True,False,"Falling","Local","Local","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
1434,"2026-05-21 13:35:00",29447.75,29456.5,29445,29454.75,428,"HHHL","Black","Down",0.05,0.02,11.5,"Down",0.1,7,"Up",0.35,0.847826,0.76087,False,False,True,False,"Falling","Absent","Absent","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
1435,"2026-05-21 13:40:00",29454.25,29460.25,29453.5,29457.75,450,"HHHL","Black","Up",0.1,0.04,6.75,"Down",0.05,3.5,"Down",0.15,0.62963,0.444444,False,False,True,False,"Rising","Absent","Absent","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
1436,"2026-05-21 13:45:00",29457.25,29458.75,29452.5,29458.25,316,"LLLH","Black","Down",0.05,0.02,6.25,"Down",0.05,1,"Down",0.1,0.92,0.84,True,False,False,True,"Falling","Absent","Clustered","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionClustered"
1437,"2026-05-21 13:50:00",29458.25,29464.25,29456.5,29459.5,415,"HHHL","Black","Up",0.1,0.04,7.75,"Up",0.15,1.25,"Up",0.15,0.387097,0.290323,False,False,True,False,"Rising","Local","Absent","Absent","Accepted","Minor","BreaksPriorHigh;AcceptanceAccepted"
1438,"2026-05-21 13:55:00",29459.5,29463.75,29455.25,29458,335,"LLLH","Red","Down",0.1,0.04,8.5,"Up",0.2,1.5,"Up",0.2,0.323529,0.852941,True,False,False,True,"Falling","Local","Local","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
1439,"2026-05-21 14:00:00",29458.75,29460.5,29451.25,29455.5,371,"LLLH","Red","Up",0.15,0.06,9.25,"Up",0.25,3.25,"Up",0.3,0.459459,0.567568,True,False,False,True,"Rising","Local","Local","Absent","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
1440,"2026-05-22 06:35:00",29580,29657.75,29551.25,29649,19934,"HHHL","Black","Up",1,1,106.5,"Up",1,69,"Up",1,0.91784,0,False,False,True,False,"Climactic","Climactic","Absent","Absent","Accepted","SessionDefining","VolumePeak20;VolumeClimactic50;RangePeak20;RangeClimactic20;BreaksPriorHigh;AcceptanceAccepted"
1441,"2026-05-22 06:40:00",29649,29697.5,29634.25,29691,11101,"HHHL","Black","Down",0.9,0.94,63.25,"Down",0.9,42,"Down",0.95,0.897233,0.371542,False,False,True,False,"Peak","Strong","Absent","Local","Accepted","Structural","VolumePeak20;RangePeak20;BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
1442,"2026-05-22 06:45:00",29690.75,29715.5,29615.5,29642.25,12688,"OutsideBar","Red","Up",0.9,0.96,100,"Up",0.95,48.5,"Up",0.95,0.2675,0.6325,True,False,True,True,"Climactic","Climactic","Local","Absent","Contained","SessionDefining","VolumePeak20;VolumeClimactic50;RangePeak20;RangeClimactic20;BreaksPriorHigh;BreaksPriorLow;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
1443,"2026-05-22 06:50:00",29642,29667.75,29613,29631,7796,"LLLH","Red","Down",0.8,0.84,54.75,"Down",0.8,11,"Down",0.7,0.328767,0.954338,True,False,False,True,"Peak","Strong","Clustered","Local","Contained","Major","VolumePeak20;RangePeak20;BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionClustered"
1444,"2026-05-22 06:55:00",29631,29633.25,29587.5,29624.75,8361,"LLLH","Red","Up",0.8,0.86,45.75,"Down",0.7,6.25,"Down",0.45,0.814208,0.442623,True,False,False,True,"Peak","Absent","Local","Local","Contained","Major","VolumePeak20;BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
1445,"2026-05-22 07:00:00",29624.5,29645,29591.5,29643,6358,"HHHL","Black","Down",0.65,0.78,53.5,"Up",0.75,18.5,"Up",0.8,0.962617,0.780374,False,False,True,False,"Falling","Local","Absent","Local","Accepted","Moderate","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
1446,"2026-05-22 07:05:00",29640.5,29642,29532.75,29568,10780,"LLLH","Red","Up",0.8,0.92,109.25,"Up",1,72.5,"Up",1,0.322654,0.462243,False,False,False,True,"Peak","Climactic","Absent","Absent","Accepted","Structural","VolumePeak20;RangePeak20;RangeClimactic20;BreaksPriorLow;AcceptanceAccepted"
1447,"2026-05-22 07:10:00",29568,29570.25,29515.5,29563.75,8736,"LLLH","Red","Down",0.8,0.88,54.75,"Down",0.8,4.25,"Down",0.4,0.881279,0.684932,True,False,False,True,"Peak","Strong","Local","Local","Contained","Major","VolumePeak20;RangePeak20;BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
1448,"2026-05-22 07:15:00",29564.25,29587.5,29550,29564.25,6329,"HHHL","Neutral","Down",0.6,0.74,37.5,"Down",0.6,0,"Down",0.1,0.38,0.54,True,True,True,False,"Falling","Absent","Local","Local","Contained","Moderate","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
1449,"2026-05-22 07:20:00",29565,29599,29544.75,29549.75,7036,"OutsideBar","Red","Up",0.65,0.8,54.25,"Up",0.7,15.25,"Up",0.75,0.092166,0.691244,False,False,True,True,"Rising","Local","Absent","Absent","Accepted","Moderate","BreaksPriorHigh;BreaksPriorLow;AcceptanceAccepted"
1450,"2026-05-22 07:25:00",29549.75,29559,29490.25,29519,7518,"LLLH","Red","Up",0.65,0.82,68.75,"Up",0.85,30.75,"Up",0.8,0.418182,0.207273,False,False,False,True,"Rising","Strong","Absent","Absent","Accepted","Major","RangePeak20;BreaksPriorLow;AcceptanceAccepted"
1451,"2026-05-22 07:30:00",29518.75,29566.75,29511.25,29563.75,6716,"HHHL","Black","Down",0.55,0.76,55.5,"Down",0.75,45,"Up",0.85,0.945946,0.86036,False,False,True,False,"Falling","Absent","Clustered","Local","Accepted","Moderate","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted;CompressionClustered"
1452,"2026-05-22 07:35:00",29564.25,29598.75,29553,29594.75,6059,"HHHL","Black","Down",0.4,0.64,45.75,"Down",0.5,30.5,"Down",0.7,0.912568,0.300546,False,False,True,False,"Falling","Absent","Absent","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
1453,"2026-05-22 07:40:00",29594.5,29617.25,29584.75,29605.75,6137,"HHHL","Black","Up",0.4,0.64,32.5,"Down",0.35,11.25,"Down",0.55,0.646154,0.430769,False,False,True,False,"Rising","Absent","Absent","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
1454,"2026-05-22 07:45:00",29605.5,29637.25,29602.5,29635.75,5015,"HHHL","Black","Down",0.3,0.62,34.75,"Up",0.35,30.25,"Up",0.65,0.956835,0.42446,False,False,True,False,"Falling","Local","Absent","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
1455,"2026-05-22 07:50:00",29635.5,29640.75,29607.25,29630.5,4778,"HHHL","Red","Down",0.25,0.58,33.5,"Down",0.3,5,"Down",0.35,0.69403,0.895522,True,True,True,False,"Falling","Absent","Clustered","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionClustered"
1456,"2026-05-22 07:55:00",29631,29633.75,29612.5,29627,3135,"InsideBar","Red","Down",0.2,0.42,21.25,"Down",0.2,4,"Down",0.25,0.682353,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CompressionClustered"
1457,"2026-05-22 08:00:00",29627.5,29655,29623.75,29647.25,4518,"HHHL","Black","Up",0.2,0.56,31.25,"Up",0.2,19.75,"Up",0.6,0.752,0.32,False,False,True,False,"Rising","Local","Absent","Absent","Accepted","Minor","BreaksPriorHigh;AcceptanceAccepted"
1458,"2026-05-22 08:05:00",29647,29675,29644.5,29670,4519,"HHHL","Black","Up",0.2,0.56,30.5,"Down",0.15,23,"Up",0.6,0.836066,0.344262,False,False,True,False,"Rising","Absent","Absent","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
1459,"2026-05-22 08:10:00",29669.75,29693.75,29669.75,29692.25,5340,"HHHL","Black","Up",0.3,0.62,24,"Down",0.1,22.5,"Down",0.55,0.9375,0.21875,False,False,True,False,"Rising","Absent","Absent","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
1460,"2026-05-22 08:15:00",29691.75,29696,29678.75,29688.75,3560,"HHHL","Red","Down",0.1,0.44,17.25,"Down",0.05,3,"Down",0.1,0.57971,0.869565,True,True,True,False,"Falling","Absent","Clustered","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionClustered"
1461,"2026-05-22 08:20:00",29689,29702.5,29682,29700,4020,"HHHL","Black","Up",0.15,0.46,20.5,"Up",0.1,11,"Up",0.4,0.878049,0.682927,False,False,True,False,"Rising","Local","Absent","Absent","Accepted","Minor","BreaksPriorHigh;AcceptanceAccepted"
1462,"2026-05-22 08:25:00",29700,29702,29675.25,29681.25,4203,"LLLH","Red","Up",0.2,0.46,26.75,"Up",0.25,18.75,"Up",0.6,0.224299,0.747664,False,False,False,True,"Rising","Local","Absent","Absent","Accepted","Minor","BreaksPriorLow;AcceptanceAccepted"
1463,"2026-05-22 08:30:00",29680.75,29708.75,29668.75,29708.5,4281,"OutsideBar","Black","Up",0.25,0.48,40,"Up",0.6,27.75,"Up",0.75,0.99375,0.66875,False,False,True,True,"Rising","Local","Absent","Absent","Accepted","Moderate","BreaksPriorHigh;BreaksPriorLow;AcceptanceAccepted"
1464,"2026-05-22 08:35:00",29708,29713.75,29690.25,29693.5,4573,"HHHL","Red","Up",0.4,0.58,23.5,"Down",0.2,14.5,"Down",0.4,0.138298,0.787234,True,True,True,False,"Rising","Absent","Local","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
1465,"2026-05-22 08:40:00",29692.5,29707,29683.5,29690.75,2799,"LLLH","Red","Down",0.05,0.32,23.5,"Flat",0.25,1.75,"Down",0.1,0.308511,0.712766,True,False,False,True,"Falling","Absent","Local","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
1466,"2026-05-22 08:45:00",29690.25,29699.5,29678,29695,2510,"LLLH","Black","Down",0.05,0.24,21.5,"Down",0.2,4.75,"Up",0.3,0.790698,0.744186,True,False,False,True,"Falling","Absent","Local","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
1467,"2026-05-22 08:50:00",29695.25,29696,29660,29663,2781,"LLLH","Red","Up",0.1,0.34,36,"Up",0.7,32.25,"Up",0.95,0.083333,0.5,False,False,False,True,"Rising","Local","Absent","Absent","Accepted","Moderate","BreaksPriorLow;AcceptanceAccepted"
1468,"2026-05-22 08:55:00",29663.25,29694.25,29661.25,29686.75,3740,"InsideBar","Black","Up",0.3,0.46,33,"Down",0.6,23.5,"Down",0.7,0.772727,1,True,True,False,False,"Rising","Absent","Clustered","Local","Unresolved","Moderate","CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;CompressionClustered"
1469,"2026-05-22 09:00:00",29687,29691.75,29679,29687.5,2231,"InsideBar","Black","Down",0.05,0.24,12.75,"Down",0.05,0.5,"Down",0.05,0.666667,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CompressionClustered"
1470,"2026-05-22 09:05:00",29687,29694.75,29666,29684.25,3219,"OutsideBar","Red","Up",0.3,0.4,28.75,"Up",0.5,2.75,"Up",0.15,0.634783,0.443478,True,False,True,True,"Rising","Local","Local","Absent","Contained","Minor","BreaksPriorHigh;BreaksPriorLow;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
1471,"2026-05-22 09:10:00",29684.75,29690,29668.5,29676.5,2482,"InsideBar","Red","Down",0.1,0.26,21.5,"Down",0.3,8.25,"Up",0.4,0.372093,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CompressionClustered"
1472,"2026-05-22 09:15:00",29677,29686.75,29665,29681.25,2297,"LLLH","Black","Down",0.1,0.26,21.75,"Up",0.35,4.25,"Down",0.3,0.747126,0.83908,True,True,False,True,"Falling","Local","Local","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
1473,"2026-05-22 09:20:00",29680.25,29681.25,29645,29647.25,3930,"LLLH","Red","Up",0.55,0.46,36.25,"Up",0.95,33,"Up",1,0.062069,0.448276,False,False,False,True,"Rising","Climactic","Absent","Absent","Accepted","Structural","RangePeak20;RangeClimactic20;BreaksPriorLow;AcceptanceAccepted"
1474,"2026-05-22 09:25:00",29646.75,29665.5,29642.25,29643.75,2642,"LLLH","Red","Down",0.25,0.32,23.25,"Down",0.4,3,"Down",0.25,0.064516,0.88172,False,False,False,True,"Falling","Absent","Clustered","Local","Accepted","Minor","BreaksPriorLow;DissipationLocal;AcceptanceAccepted;CompressionClustered"
1475,"2026-05-22 09:30:00",29643.75,29667.25,29640.25,29666,3083,"OutsideBar","Black","Up",0.4,0.38,27,"Up",0.65,22.25,"Up",0.7,0.953704,0.861111,False,False,True,True,"Rising","Local","Absent","Absent","Accepted","Moderate","BreaksPriorHigh;BreaksPriorLow;AcceptanceAccepted"
1476,"2026-05-22 09:35:00",29666.5,29677.5,29640.5,29641.5,3658,"HHHL","Red","Up",0.55,0.46,37,"Up",0.95,25,"Up",0.85,0.027027,0.722973,True,False,True,False,"Rising","Climactic","Local","Absent","Contained","Structural","RangePeak20;RangeClimactic20;BreaksPriorHigh;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
1477,"2026-05-22 09:40:00",29641.5,29659.25,29632.5,29645,3028,"LLLH","Black","Down",0.4,0.38,26.75,"Down",0.6,3.5,"Down",0.3,0.46729,0.700935,True,True,False,True,"Falling","Absent","Local","Local","Contained","Moderate","BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
1478,"2026-05-22 09:45:00",29644.25,29654,29634,29640.75,2440,"InsideBar","Red","Down",0.15,0.28,20,"Down",0.15,3.5,"Flat",0.35,0.3375,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CompressionClustered"
1479,"2026-05-22 09:50:00",29640.75,29663,29639.25,29645.5,2307,"HHHL","Black","Down",0.15,0.26,23.75,"Up",0.55,4.75,"Up",0.5,0.263158,0.621053,True,False,True,False,"Falling","Local","Local","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
1480,"2026-05-22 09:55:00",29646.25,29669.5,29643.5,29666.5,1929,"HHHL","Black","Down",0.05,0.2,26,"Up",0.55,20.25,"Up",0.7,0.884615,0.75,False,False,True,False,"Falling","Local","Absent","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
1481,"2026-05-22 10:00:00",29666.75,29673.75,29650.75,29671.5,2502,"HHHL","Black","Up",0.35,0.3,23,"Down",0.3,4.75,"Down",0.5,0.902174,0.815217,False,False,True,False,"Rising","Absent","Clustered","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted;CompressionClustered"
1482,"2026-05-22 10:05:00",29671.75,29700,29671.75,29699.5,3274,"HHHL","Black","Up",0.75,0.46,28.25,"Up",0.7,27.75,"Up",0.9,0.982301,0.070796,False,False,True,False,"Rising","Local","Absent","Absent","Accepted","Moderate","BreaksPriorHigh;AcceptanceAccepted"
1483,"2026-05-22 10:10:00",29698.75,29704.5,29691,29697.5,2543,"HHHL","Red","Down",0.45,0.3,13.5,"Down",0.1,1.25,"Down",0.1,0.481481,0.666667,True,True,True,False,"Falling","Absent","Local","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
1484,"2026-05-22 10:15:00",29697.75,29703.5,29689,29696.75,2465,"LLLH","Red","Down",0.3,0.22,14.5,"Up",0.15,1,"Down",0.1,0.534483,0.862069,True,False,False,True,"Falling","Local","Local","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
1485,"2026-05-22 10:20:00",29697.75,29704,29649.25,29653,3054,"OutsideBar","Red","Up",0.7,0.38,54.75,"Up",1,44.75,"Up",1,0.068493,0.26484,False,False,True,True,"Rising","Climactic","Absent","Absent","Accepted","Structural","RangePeak20;RangeClimactic20;BreaksPriorHigh;BreaksPriorLow;AcceptanceAccepted"
1486,"2026-05-22 10:25:00",29652.75,29686.5,29645,29684.75,3737,"LLLH","Black","Up",0.9,0.5,41.5,"Down",0.95,32,"Down",0.85,0.957831,0.89759,True,True,False,True,"Peak","Climactic","Clustered","Local","Contained","Structural","VolumePeak20;RangePeak20;RangeClimactic20;BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionClustered"
1487,"2026-05-22 10:30:00",29684.75,29737.25,29678,29736.5,9520,"HHHL","Black","Up",1,0.92,59.25,"Up",1,51.75,"Up",1,0.987342,0.14346,False,False,True,False,"Peak","Climactic","Absent","Absent","Accepted","Structural","VolumePeak20;RangePeak20;RangeClimactic20;BreaksPriorHigh;AcceptanceAccepted"
1488,"2026-05-22 10:35:00",29736.75,29749,29696,29698,6127,"HHHL","Red","Down",0.95,0.72,53,"Down",0.9,38.75,"Down",0.9,0.037736,0.778302,True,True,True,False,"Peak","Strong","Local","Local","Contained","Structural","VolumePeak20;RangePeak20;BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
1489,"2026-05-22 10:40:00",29697.25,29720.25,29684.75,29716.75,3421,"LLLH","Black","Down",0.75,0.4,35.5,"Down",0.7,19.5,"Down",0.55,0.901408,0.683099,True,True,False,True,"Falling","Absent","Local","Local","Contained","Moderate","BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
1490,"2026-05-22 10:45:00",29716.5,29718,29700.5,29702.25,2438,"InsideBar","Red","Down",0.2,0.1,17.5,"Down",0.15,14.25,"Down",0.5,0.1,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
1491,"2026-05-22 10:50:00",29702.25,29709,29691.25,29693,2446,"LLLH","Red","Up",0.3,0.14,17.75,"Up",0.2,9.25,"Down",0.45,0.098592,0.478873,False,False,False,True,"Rising","Local","Absent","Absent","Accepted","Minor","BreaksPriorLow;AcceptanceAccepted"
1492,"2026-05-22 10:55:00",29692.75,29696.75,29661.5,29674.25,3353,"LLLH","Red","Up",0.7,0.44,35.25,"Up",0.65,18.5,"Up",0.5,0.361702,0.156028,False,False,False,True,"Rising","Local","Absent","Absent","Accepted","Moderate","BreaksPriorLow;AcceptanceAccepted"
1493,"2026-05-22 11:00:00",29674.75,29694.5,29671.25,29678.5,2260,"InsideBar","Black","Down",0.1,0.06,23.25,"Down",0.4,3.75,"Down",0.3,0.311828,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
1494,"2026-05-22 11:05:00",29679.25,29688.75,29646,29666.5,4909,"LLLH","Red","Up",0.9,0.74,42.75,"Up",0.85,12.75,"Up",0.45,0.479532,0.409357,False,False,False,True,"Peak","Strong","Absent","Absent","Accepted","Major","VolumePeak20;RangePeak20;BreaksPriorLow;AcceptanceAccepted"
1495,"2026-05-22 11:10:00",29665.5,29682,29660.25,29678.5,1527,"InsideBar","Black","Down",0.05,0.02,21.75,"Down",0.3,13,"Up",0.5,0.83908,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
1496,"2026-05-22 11:15:00",29678,29687.5,29657.5,29664.5,1679,"OutsideBar","Red","Up",0.1,0.04,30,"Up",0.65,13.5,"Up",0.55,0.233333,0.725,True,False,True,True,"Rising","Local","Local","Absent","Contained","Moderate","BreaksPriorHigh;BreaksPriorLow;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
1497,"2026-05-22 11:20:00",29664.5,29673.25,29650.5,29662.5,2167,"LLLH","Red","Up",0.2,0.08,22.75,"Down",0.35,2,"Down",0.15,0.527473,0.692308,True,False,False,True,"Rising","Absent","Local","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
1498,"2026-05-22 11:25:00",29662.5,29673.75,29657,29671.25,1642,"HHHL","Black","Down",0.1,0.04,16.75,"Down",0.15,8.75,"Up",0.35,0.850746,0.970149,True,False,True,False,"Falling","Absent","Clustered","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionClustered"
1499,"2026-05-22 11:30:00",29671,29673.75,29655.25,29660.5,1810,"OutsideBar","Red","Up",0.2,0.08,18.5,"Up",0.3,10.5,"Up",0.4,0.283784,0.905405,True,False,False,True,"Rising","Local","Local","Absent","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
1500,"2026-05-22 11:35:00",29661,29664.5,29643,29650.5,2056,"LLLH","Red","Up",0.25,0.12,21.5,"Up",0.35,10.5,"Flat",0.45,0.348837,0.430233,False,False,False,True,"Rising","Local","Absent","Absent","Accepted","Minor","BreaksPriorLow;AcceptanceAccepted"
1501,"2026-05-22 11:40:00",29650.5,29664,29624,29654.25,4809,"LLLH","Black","Up",0.85,0.86,40,"Up",0.75,3.75,"Down",0.25,0.75625,0.525,True,True,False,True,"Peak","Local","Local","Absent","Contained","Major","VolumePeak20;BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;AcceptanceContained;CompressionLocal"
1502,"2026-05-22 11:45:00",29654.5,29674.25,29651.5,29666.5,2750,"HHHL","Black","Down",0.6,0.42,22.75,"Down",0.5,12,"Up",0.5,0.659341,0.549451,False,False,True,False,"Falling","Absent","Absent","Local","Accepted","Moderate","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
1503,"2026-05-22 11:50:00",29667.25,29672.25,29642.25,29647.5,2506,"LLLH","Red","Down",0.55,0.36,30,"Up",0.6,19.75,"Up",0.8,0.175,0.691667,False,False,False,True,"Falling","Local","Absent","Local","Accepted","Moderate","BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
1504,"2026-05-22 11:55:00",29648,29667.75,29641.25,29661.25,2710,"LLLH","Black","Up",0.55,0.44,26.5,"Down",0.5,13.25,"Down",0.55,0.754717,0.962264,True,True,False,True,"Rising","Absent","Clustered","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionClustered"
1505,"2026-05-22 12:00:00",29661.25,29661.5,29646.5,29650.25,1722,"InsideBar","Red","Down",0.2,0.08,15,"Down",0.05,11,"Down",0.4,0.25,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
1506,"2026-05-22 12:05:00",29650.5,29664.5,29602.5,29620.75,5411,"OutsideBar","Red","Up",0.9,0.96,62,"Up",1,29.75,"Up",0.9,0.294355,0.241935,False,False,True,True,"Climactic","Climactic","Absent","Absent","Accepted","SessionDefining","VolumePeak20;VolumeClimactic50;RangePeak20;RangeClimactic20;BreaksPriorHigh;BreaksPriorLow;AcceptanceAccepted"
