BarIndex,Time,Open,High,Low,Close,Volume,Geometry,VolumePolarity,VolumeDelta,VolumeRank20,VolumeRank50,Range,RangeDelta,RangeRank20,Body,BodyDelta,BodyRank20,CloseLocation,OverlapRatio,CloseInsidePriorRange,CloseInsidePriorBody,BreaksPriorHigh,BreaksPriorLow,ParticipationState,ExpansionState,CompressionState,DissipationState,AcceptanceState,SignificanceState,EvidenceFlags
11,"2025-11-30 17:00:00",1.1711,1.1713,1.1711,1.1712,200,"HHHL","Black","Up",0,0,0.0002,"Up",0,0.0001,"Up",0,0.5,0,False,False,True,False,"Rising","Local","Absent","Absent","Accepted","Minor","BreaksPriorHigh;AcceptanceAccepted"
12,"2025-11-30 17:05:00",1.1713,1.17145,1.17105,1.17105,129,"OutsideBar","Red","Down",0,0,0.0004,"Up",0,0.00025,"Up",0,0,0.5,False,False,True,True,"Falling","Local","Absent","Local","Accepted","Minor","BreaksPriorHigh;BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
13,"2025-11-30 17:10:00",1.171,1.17125,1.1709,1.17115,253,"LLLH","Black","Up",0,0,0.00035,"Down",0,0.00015,"Down",0,0.714286,0.571429,True,True,False,True,"Rising","Absent","Local","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
14,"2025-11-30 17:15:00",1.1711,1.1714,1.1711,1.1712,70,"HHHL","Black","Down",0,0,0.0003,"Down",0,0.0001,"Down",0,0.333333,0.5,True,False,True,False,"Falling","Absent","Local","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
15,"2025-11-30 17:20:00",1.1712,1.1714,1.1711,1.17115,153,"Symmetric","Red","Up",0,0,0.0003,"Flat",0,0.00005,"Down",0,0.166667,1,True,True,False,False,"Rising","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
16,"2025-11-30 17:25:00",1.17115,1.17135,1.171,1.17105,161,"LLLH","Red","Up",0,0,0.00035,"Up",0,0.0001,"Up",0,0.142857,0.714286,False,False,False,True,"Rising","Local","Absent","Absent","Accepted","Minor","BreaksPriorLow;AcceptanceAccepted"
17,"2025-11-30 17:30:00",1.1711,1.17135,1.171,1.17135,41,"Symmetric","Black","Down",0,0,0.00035,"Flat",0,0.00025,"Up",0,1,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CompressionClustered"
18,"2025-11-30 17:35:00",1.17135,1.17155,1.17135,1.17145,112,"HHHL","Black","Up",0,0,0.0002,"Down",0,0.0001,"Down",0,0.5,0,False,False,True,False,"Rising","Absent","Absent","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
19,"2025-11-30 17:40:00",1.17135,1.1715,1.17135,1.1715,55,"InsideBar","Black","Down",0.1,0,0.00015,"Down",0.1,0.00015,"Up",0.5,1,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CompressionClustered"
20,"2025-11-30 17:45:00",1.17145,1.17155,1.1713,1.17155,67,"OutsideBar","Black","Up",0.15,0,0.00025,"Up",0.4,0.0001,"Down",0.3,1,0.6,False,False,True,True,"Rising","Local","Absent","Absent","Accepted","Minor","BreaksPriorHigh;BreaksPriorLow;AcceptanceAccepted"
21,"2025-11-30 17:50:00",1.1716,1.1717,1.17155,1.17165,84,"HHHL","Black","Up",0.3,0,0.00015,"Down",0.05,0.00005,"Down",0.15,0.666667,0,False,False,True,False,"Rising","Absent","Absent","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
22,"2025-11-30 17:55:00",1.17165,1.17175,1.17155,1.1717,130,"OutsideBar","Black","Up",0.65,0,0.0002,"Up",0.35,0.00005,"Down",0.05,0.75,0.75,True,False,True,False,"Rising","Local","Local","Absent","Contained","Moderate","BreaksPriorHigh;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
23,"2025-11-30 18:00:00",1.1717,1.17185,1.17145,1.17145,259,"OutsideBar","Red","Up",0.9,0,0.0004,"Up",0.9,0.00025,"Up",0.85,0,0.5,False,False,True,True,"Peak","Strong","Absent","Absent","Accepted","Structural","VolumePeak20;RangePeak20;BreaksPriorHigh;BreaksPriorLow;AcceptanceAccepted"
24,"2025-11-30 18:05:00",1.17145,1.17175,1.17125,1.1717,201,"LLLH","Black","Down",0.8,0,0.0005,"Up",1,0.00025,"Flat",0.9,0.9,0.6,True,True,False,True,"Peak","Climactic","Local","Local","Contained","Structural","VolumePeak20;RangePeak20;RangeClimactic20;BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
25,"2025-11-30 18:10:00",1.17175,1.17245,1.17145,1.1724,663,"HHHL","Black","Up",1,0,0.001,"Up",1,0.00065,"Up",1,0.95,0.3,False,False,True,False,"Peak","Climactic","Absent","Absent","Accepted","Structural","VolumePeak20;RangePeak20;RangeClimactic20;BreaksPriorHigh;AcceptanceAccepted"
26,"2025-11-30 18:15:00",1.1724,1.17265,1.17225,1.17235,771,"HHHL","Red","Up",1,0,0.0004,"Down",0.85,0.00005,"Down",0.25,0.25,0.5,True,True,True,False,"Peak","Strong","Local","Local","Contained","Major","VolumePeak20;RangePeak20;BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
27,"2025-11-30 18:20:00",1.17235,1.1725,1.17225,1.1724,248,"InsideBar","Black","Down",0.7,0,0.00025,"Down",0.45,0.00005,"Flat",0.3,0.6,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Moderate","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
28,"2025-11-30 18:25:00",1.17235,1.17265,1.17235,1.17265,180,"HHHL","Black","Down",0.6,0,0.0003,"Up",0.55,0.0003,"Up",0.95,1,0.5,False,False,True,False,"Falling","Local","Absent","Local","Accepted","Moderate","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
29,"2025-11-30 18:30:00",1.17265,1.1728,1.17245,1.1727,244,"HHHL","Black","Up",0.75,0,0.00035,"Up",0.75,0.00005,"Down",0.35,0.714286,0.571429,False,False,True,False,"Rising","Local","Absent","Absent","Accepted","Moderate","BreaksPriorHigh;AcceptanceAccepted"
30,"2025-11-30 18:35:00",1.17265,1.17265,1.172,1.172,181,"LLLH","Red","Down",0.6,0,0.00065,"Up",0.95,0.00065,"Up",1,0,0.307692,False,False,False,True,"Falling","Climactic","Absent","Local","Accepted","Structural","RangePeak20;RangeClimactic20;BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
31,"2025-11-30 18:40:00",1.172,1.1722,1.1718,1.1722,254,"LLLH","Black","Up",0.85,0,0.0004,"Down",0.8,0.0002,"Down",0.65,1,0.5,True,True,False,True,"Peak","Strong","Local","Local","Contained","Major","VolumePeak20;RangePeak20;BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
32,"2025-11-30 18:45:00",1.17225,1.17225,1.1718,1.1719,328,"OutsideBar","Red","Up",0.9,0,0.00045,"Up",0.85,0.00035,"Up",0.9,0.222222,0.888889,True,False,True,False,"Peak","Strong","Local","Absent","Contained","Major","VolumePeak20;RangePeak20;BreaksPriorHigh;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
33,"2025-11-30 18:50:00",1.17185,1.17195,1.17165,1.1719,180,"LLLH","Black","Down",0.55,0,0.0003,"Down",0.5,0.00005,"Down",0.1,0.833333,0.5,True,True,False,True,"Falling","Absent","Local","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
34,"2025-11-30 18:55:00",1.1719,1.172,1.1718,1.17195,136,"HHHL","Black","Down",0.35,0,0.0002,"Down",0.2,0.00005,"Up",0.4,0.75,0.75,True,False,True,False,"Falling","Absent","Local","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
35,"2025-11-30 19:00:00",1.17195,1.17205,1.17165,1.17165,192,"OutsideBar","Red","Up",0.6,0,0.0004,"Up",0.8,0.0003,"Up",0.85,0,0.5,False,False,True,True,"Rising","Strong","Absent","Absent","Accepted","Major","RangePeak20;BreaksPriorHigh;BreaksPriorLow;AcceptanceAccepted"
36,"2025-11-30 19:05:00",1.1717,1.17175,1.1715,1.17155,232,"LLLH","Red","Up",0.65,0,0.00025,"Down",0.4,0.00015,"Down",0.5,0.2,0.4,False,False,False,True,"Rising","Absent","Absent","Local","Accepted","Moderate","BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
37,"2025-11-30 19:10:00",1.17155,1.17155,1.1713,1.17135,96,"LLLH","Red","Down",0.2,0,0.00025,"Flat",0.45,0.0002,"Up",0.65,0.2,0.2,False,False,False,True,"Falling","Absent","Absent","Local","Accepted","Minor","BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
38,"2025-11-30 19:15:00",1.17125,1.1714,1.1711,1.17135,260,"LLLH","Black","Up",0.85,0,0.0003,"Up",0.55,0.0001,"Down",0.45,0.833333,0.333333,True,True,False,True,"Peak","Local","Local","Absent","Contained","Major","VolumePeak20;BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;AcceptanceContained;CompressionLocal"
39,"2025-11-30 19:20:00",1.1713,1.1713,1.171,1.171,162,"LLLH","Red","Down",0.3,0,0.0003,"Flat",0.55,0.0003,"Up",0.85,0,0.666667,False,False,False,True,"Falling","Absent","Absent","Local","Accepted","Minor","BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
40,"2025-11-30 19:25:00",1.171,1.171,1.1707,1.1707,289,"LLLH","Red","Up",0.85,0,0.0003,"Flat",0.55,0.0003,"Flat",0.85,0,0,False,False,False,True,"Peak","Absent","Absent","Absent","Accepted","Major","VolumePeak20;BreaksPriorLow;AcceptanceAccepted"
41,"2025-11-30 19:30:00",1.17075,1.17095,1.17065,1.17085,106,"LLLH","Black","Down",0.1,0,0.0003,"Flat",0.55,0.0001,"Down",0.4,0.666667,0.833333,True,True,False,True,"Falling","Absent","Clustered","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionClustered"
42,"2025-11-30 19:35:00",1.17085,1.1709,1.1707,1.17085,99,"InsideBar","Neutral","Down",0.1,0,0.0002,"Down",0.1,0,"Down",0.05,0.75,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
43,"2025-11-30 19:40:00",1.1709,1.17095,1.1708,1.1708,165,"HHHL","Red","Up",0.3,0,0.00015,"Down",0.05,0.0001,"Up",0.45,0,0.666667,True,False,True,False,"Rising","Absent","Local","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
44,"2025-11-30 19:45:00",1.1708,1.1709,1.1707,1.17075,213,"LLLH","Red","Up",0.55,0,0.0002,"Up",0.2,0.00005,"Down",0.35,0.25,0.5,False,False,False,True,"Rising","Local","Absent","Absent","Accepted","Minor","BreaksPriorLow;AcceptanceAccepted"
45,"2025-11-30 19:50:00",1.17075,1.1709,1.17045,1.17055,387,"OutsideBar","Red","Up",0.95,0,0.00045,"Up",0.95,0.0002,"Up",0.65,0.222222,0.444444,False,False,False,True,"Peak","Climactic","Absent","Absent","Accepted","Structural","VolumePeak20;RangePeak20;RangeClimactic20;BreaksPriorLow;AcceptanceAccepted"
46,"2025-11-30 19:55:00",1.1706,1.1707,1.1705,1.1706,187,"InsideBar","Neutral","Down",0.5,0,0.0002,"Down",0.25,0,"Down",0.1,0.5,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
47,"2025-11-30 20:00:00",1.1705,1.1708,1.1705,1.1706,339,"OutsideBar","Black","Up",0.95,0,0.0003,"Up",0.7,0.0001,"Up",0.5,0.333333,0.666667,True,True,True,False,"Peak","Local","Local","Absent","Contained","Major","VolumePeak20;BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;AcceptanceContained;CompressionLocal"
48,"2025-11-30 20:05:00",1.1706,1.1707,1.1703,1.1703,385,"LLLH","Red","Up",0.95,0,0.0004,"Up",0.85,0.0003,"Up",0.9,0,0.5,False,False,False,True,"Peak","Strong","Absent","Absent","Accepted","Major","VolumePeak20;RangePeak20;BreaksPriorLow;AcceptanceAccepted"
49,"2025-11-30 20:10:00",1.1703,1.17035,1.17005,1.17025,527,"LLLH","Red","Up",1,0.96,0.0003,"Down",0.7,0.00005,"Down",0.2,0.666667,0.166667,False,False,False,True,"Climactic","Absent","Absent","Local","Accepted","Structural","VolumePeak20;VolumeClimactic50;BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
50,"2025-11-30 20:15:00",1.17025,1.1704,1.17025,1.1703,225,"HHHL","Black","Down",0.55,0.64,0.00015,"Down",0.1,0.00005,"Flat",0.25,0.333333,0.666667,True,True,True,False,"Falling","Absent","Local","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
51,"2025-11-30 20:20:00",1.1703,1.1706,1.17025,1.1706,456,"OutsideBar","Black","Up",0.95,0.94,0.00035,"Up",0.8,0.0003,"Up",0.95,1,0.428571,False,False,True,False,"Peak","Strong","Absent","Absent","Accepted","Structural","VolumePeak20;RangePeak20;BreaksPriorHigh;AcceptanceAccepted"
52,"2025-11-30 20:25:00",1.1706,1.17065,1.1706,1.17065,221,"HHHL","Black","Down",0.55,0.62,0.00005,"Down",0.05,0.00005,"Down",0.3,1,0,False,False,True,False,"Falling","Absent","Absent","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
53,"2025-11-30 20:30:00",1.17065,1.1708,1.1706,1.1708,149,"OutsideBar","Black","Down",0.25,0.34,0.0002,"Up",0.4,0.00015,"Up",0.65,1,0.25,False,False,True,False,"Falling","Local","Absent","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
54,"2025-11-30 20:35:00",1.17075,1.1708,1.17065,1.1708,110,"InsideBar","Black","Down",0.2,0.24,0.00015,"Down",0.2,0.00005,"Down",0.35,1,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
55,"2025-11-30 20:40:00",1.1708,1.1708,1.1707,1.1707,62,"InsideBar","Red","Down",0.05,0.06,0.0001,"Down",0.1,0.0001,"Up",0.6,0,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CompressionClustered"
56,"2025-11-30 20:45:00",1.1707,1.17085,1.1707,1.1707,58,"OutsideBar","Neutral","Down",0.05,0.06,0.00015,"Up",0.2,0,"Down",0.15,0,0.666667,True,True,True,False,"Falling","Local","Local","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
57,"2025-11-30 20:50:00",1.1707,1.1707,1.1705,1.1706,72,"LLLH","Red","Up",0.15,0.14,0.0002,"Up",0.55,0.0001,"Up",0.7,0.5,0,False,False,False,True,"Rising","Local","Absent","Absent","Accepted","Minor","BreaksPriorLow;AcceptanceAccepted"
58,"2025-11-30 20:55:00",1.17065,1.17085,1.17065,1.1708,72,"HHHL","Black","Flat",0.2,0.16,0.0002,"Flat",0.6,0.00015,"Up",0.75,0.75,0.25,False,False,True,False,"Normal","Absent","Absent","Absent","Accepted","Moderate","BreaksPriorHigh;AcceptanceAccepted"
59,"2025-11-30 21:00:00",1.17085,1.1709,1.17075,1.17085,97,"HHHL","Neutral","Up",0.25,0.24,0.00015,"Down",0.35,0,"Down",0.2,0.666667,0.666667,True,False,True,False,"Rising","Absent","Local","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
60,"2025-11-30 21:05:00",1.17085,1.17095,1.1706,1.1706,90,"OutsideBar","Red","Down",0.25,0.2,0.00035,"Up",0.85,0.00025,"Up",0.9,0,0.428571,False,False,True,True,"Falling","Strong","Absent","Local","Accepted","Major","RangePeak20;LowVolumeHighRange;BreaksPriorHigh;BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
61,"2025-11-30 21:10:00",1.17065,1.1708,1.17065,1.1708,34,"InsideBar","Black","Down",0.05,0.02,0.00015,"Down",0.4,0.00015,"Down",0.8,1,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
62,"2025-11-30 21:15:00",1.1708,1.1709,1.1708,1.17085,37,"HHHL","Black","Up",0.1,0.04,0.0001,"Down",0.15,0.00005,"Down",0.35,0.5,0,False,False,True,False,"Rising","Absent","Absent","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
63,"2025-11-30 21:20:00",1.17085,1.17085,1.1707,1.1707,69,"LLLH","Red","Up",0.25,0.16,0.00015,"Up",0.25,0.00015,"Up",0.65,0,0.333333,False,False,False,True,"Rising","Local","Absent","Absent","Accepted","Minor","BreaksPriorLow;AcceptanceAccepted"
64,"2025-11-30 21:25:00",1.1707,1.1709,1.1707,1.1709,30,"OutsideBar","Black","Down",0.05,0.02,0.0002,"Up",0.7,0.0002,"Up",0.85,1,0.75,False,False,True,False,"Falling","Local","Absent","Local","Accepted","Moderate","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
65,"2025-11-30 21:30:00",1.1709,1.17105,1.1709,1.17105,80,"HHHL","Black","Up",0.45,0.24,0.00015,"Down",0.3,0.00015,"Down",0.65,1,0,False,False,True,False,"Rising","Absent","Absent","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
66,"2025-11-30 21:35:00",1.17105,1.17115,1.17105,1.1711,41,"HHHL","Black","Down",0.2,0.1,0.0001,"Down",0.2,0.00005,"Down",0.4,0.5,0,False,False,True,False,"Falling","Absent","Absent","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
67,"2025-11-30 21:40:00",1.17115,1.1714,1.17115,1.1714,282,"HHHL","Black","Up",0.85,0.82,0.00025,"Up",0.8,0.00025,"Up",0.9,1,0,False,False,True,False,"Peak","Strong","Absent","Absent","Accepted","Major","VolumePeak20;RangePeak20;BreaksPriorHigh;AcceptanceAccepted"
68,"2025-11-30 21:45:00",1.1714,1.1714,1.17105,1.1711,203,"OutsideBar","Red","Down",0.75,0.62,0.00035,"Up",1,0.0003,"Up",0.95,0.142857,0.714286,False,False,False,True,"Falling","Climactic","Absent","Local","Accepted","Structural","RangePeak20;RangeClimactic20;BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
69,"2025-11-30 21:50:00",1.1711,1.1711,1.17095,1.17095,53,"LLLH","Red","Down",0.25,0.1,0.00015,"Down",0.6,0.00015,"Down",0.75,0,0.333333,False,False,False,True,"Falling","Absent","Absent","Local","Accepted","Moderate","BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
70,"2025-11-30 21:55:00",1.171,1.1711,1.171,1.1711,46,"InsideBar","Black","Down",0.25,0.1,0.0001,"Down",0.25,0.0001,"Down",0.45,1,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
71,"2025-11-30 22:00:00",1.1711,1.17115,1.17105,1.17105,75,"HHHL","Red","Up",0.6,0.24,0.0001,"Flat",0.3,0.00005,"Down",0.35,0,0.5,True,True,True,False,"Rising","Absent","Local","Absent","Contained","Moderate","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;AcceptanceContained;CompressionLocal"
72,"2025-11-30 22:05:00",1.171,1.1711,1.1709,1.17095,76,"LLLH","Red","Up",0.65,0.26,0.0002,"Up",0.85,0.00005,"Flat",0.35,0.25,0.25,False,False,False,True,"Rising","Strong","Absent","Absent","Accepted","Major","RangePeak20;BreaksPriorLow;AcceptanceAccepted"
73,"2025-11-30 22:10:00",1.171,1.17115,1.1709,1.1711,111,"OutsideBar","Black","Up",0.9,0.42,0.00025,"Up",0.85,0.0001,"Up",0.55,0.8,0.8,True,False,True,False,"Peak","Strong","Local","Absent","Contained","Major","VolumePeak20;RangePeak20;BreaksPriorHigh;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
74,"2025-11-30 22:15:00",1.1711,1.1712,1.17105,1.1712,71,"HHHL","Black","Down",0.5,0.2,0.00015,"Down",0.6,0.0001,"Flat",0.55,1,0.666667,False,False,True,False,"Falling","Absent","Absent","Local","Accepted","Moderate","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
75,"2025-11-30 22:20:00",1.1712,1.1712,1.17105,1.17115,36,"Symmetric","Red","Down",0.15,0.06,0.00015,"Flat",0.6,0.00005,"Down",0.35,0.666667,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Moderate","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
76,"2025-11-30 22:25:00",1.17115,1.1713,1.1711,1.1713,108,"HHHL","Black","Up",0.85,0.44,0.0002,"Up",0.8,0.00015,"Up",0.8,1,0.5,False,False,True,False,"Peak","Strong","Absent","Absent","Accepted","Major","VolumePeak20;RangePeak20;BreaksPriorHigh;AcceptanceAccepted"
77,"2025-11-30 22:30:00",1.17125,1.17125,1.1709,1.17095,114,"LLLH","Red","Up",0.9,0.5,0.00035,"Up",0.95,0.0003,"Up",1,0.142857,0.428571,False,False,False,True,"Peak","Climactic","Absent","Absent","Accepted","Structural","VolumePeak20;RangePeak20;RangeClimactic20;BreaksPriorLow;AcceptanceAccepted"
78,"2025-11-30 22:35:00",1.171,1.1711,1.1709,1.17095,22,"InsideBar","Red","Down",0.05,0.02,0.0002,"Down",0.75,0.00005,"Down",0.35,0.25,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Moderate","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
79,"2025-11-30 22:40:00",1.171,1.171,1.1709,1.17095,49,"InsideBar","Red","Up",0.4,0.16,0.0001,"Down",0.25,0.00005,"Flat",0.35,0.5,1,True,True,False,False,"Rising","Absent","Clustered","Local","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;CompressionClustered"
80,"2025-11-30 22:45:00",1.17085,1.17085,1.17065,1.17085,112,"LLLH","Neutral","Up",0.85,0.54,0.0002,"Up",0.8,0,"Down",0.05,1,0,False,False,False,True,"Peak","Strong","Absent","Absent","Accepted","Major","VolumePeak20;RangePeak20;BreaksPriorLow;AcceptanceAccepted"
81,"2025-11-30 22:50:00",1.1708,1.171,1.17075,1.1709,136,"HHHL","Black","Up",0.9,0.6,0.00025,"Up",0.9,0.0001,"Up",0.6,0.6,0.4,False,False,True,False,"Peak","Strong","Absent","Absent","Accepted","Structural","VolumePeak20;RangePeak20;BreaksPriorHigh;AcceptanceAccepted"
82,"2025-11-30 22:55:00",1.17085,1.17105,1.1708,1.171,194,"HHHL","Black","Up",0.9,0.74,0.00025,"Down",0.8,0.00015,"Up",0.8,0.8,0.8,True,False,True,False,"Peak","Strong","Clustered","Local","Contained","Major","VolumePeak20;RangePeak20;BreaksPriorHigh;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionClustered"
83,"2025-11-30 23:00:00",1.17105,1.17105,1.17085,1.17095,133,"InsideBar","Red","Down",0.8,0.58,0.0002,"Down",0.7,0.0001,"Down",0.6,0.5,1,True,True,False,False,"Peak","Absent","Clustered","Absent","Unresolved","Major","VolumePeak20;CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
84,"2025-11-30 23:05:00",1.1709,1.17105,1.17055,1.17055,125,"OutsideBar","Red","Down",0.75,0.58,0.0005,"Up",1,0.00035,"Up",1,0,0.4,False,False,False,True,"Falling","Climactic","Absent","Local","Accepted","Structural","RangePeak20;RangeClimactic20;BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
85,"2025-11-30 23:10:00",1.17055,1.1707,1.17045,1.1705,225,"LLLH","Red","Up",0.95,0.82,0.00025,"Down",0.85,0.00005,"Down",0.1,0.2,0.6,False,False,False,True,"Peak","Strong","Absent","Local","Accepted","Major","VolumePeak20;RangePeak20;BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
86,"2025-11-30 23:15:00",1.1705,1.1706,1.17035,1.17045,271,"LLLH","Red","Up",0.95,0.86,0.00025,"Flat",0.85,0.00005,"Up",0.4,0.4,0.6,True,False,False,True,"Peak","Strong","Local","Absent","Contained","Major","VolumePeak20;RangePeak20;BreaksPriorLow;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
87,"2025-11-30 23:20:00",1.1705,1.17065,1.1704,1.1705,197,"HHHL","Neutral","Down",0.85,0.72,0.00025,"Down",0.7,0,"Down",0.1,0.4,0.8,True,True,True,False,"Peak","Absent","Clustered","Local","Contained","Major","VolumePeak20;BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionClustered"
88,"2025-11-30 23:25:00",1.1705,1.1706,1.17035,1.1704,145,"LLLH","Red","Down",0.8,0.62,0.00025,"Up",0.9,0.0001,"Up",0.75,0.2,0.8,True,False,False,True,"Peak","Strong","Local","Local","Contained","Structural","VolumePeak20;RangePeak20;BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
89,"2025-11-30 23:30:00",1.1704,1.17065,1.1704,1.1706,60,"HHHL","Black","Down",0.25,0.22,0.00025,"Down",0.7,0.0002,"Up",0.9,0.8,0.8,True,False,True,False,"Falling","Absent","Clustered","Local","Contained","Moderate","BreaksPriorHigh;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionClustered"
90,"2025-11-30 23:35:00",1.17065,1.17065,1.1702,1.1703,1067,"OutsideBar","Red","Up",1,1,0.00045,"Up",0.95,0.00035,"Up",1,0.222222,0.555556,False,False,False,True,"Climactic","Climactic","Absent","Absent","Accepted","SessionDefining","VolumePeak20;VolumeClimactic50;RangePeak20;RangeClimactic20;BreaksPriorLow;AcceptanceAccepted"
91,"2025-11-30 23:40:00",1.1703,1.1707,1.17025,1.1707,249,"HHHL","Black","Down",0.9,0.84,0.00045,"Flat",0.95,0.0004,"Up",1,1,0.888889,False,False,True,False,"Peak","Climactic","Clustered","Local","Accepted","Structural","VolumePeak20;RangePeak20;RangeClimactic20;BreaksPriorHigh;DissipationLocal;AcceptanceAccepted;CompressionClustered"
92,"2025-11-30 23:45:00",1.1707,1.17075,1.17035,1.1704,91,"HHHL","Red","Down",0.3,0.42,0.0004,"Down",0.85,0.0003,"Down",0.85,0.125,0.875,True,True,True,False,"Falling","Strong","Clustered","Local","Contained","Major","RangePeak20;LowVolumeHighRange;BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionClustered"
93,"2025-11-30 23:50:00",1.17045,1.17065,1.1704,1.17045,110,"InsideBar","Neutral","Up",0.4,0.5,0.00025,"Down",0.55,0,"Down",0.15,0.2,1,True,True,False,False,"Rising","Absent","Clustered","Local","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;CompressionClustered"
