SourceType,SourcePath,Field,FeatureFamily,Present,ColumnName
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062016.csv,SequencePhase,CategoricalStateProxy,True,SequencePhase
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062016.csv,Volume,ExplicitVolume,True,Volume
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062016.csv,VolumeSMA,ExplicitVolume,True,VolumeSMA
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062016.csv,RelativeVolume,ExplicitVolume,True,RelativeVolume
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062016.csv,VolumeZScore,ExplicitVolume,True,VolumeZScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062016.csv,SignedVolume,ExplicitVolume,True,SignedVolume
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062016.csv,UpVolume,ExplicitVolume,True,UpVolume
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062016.csv,DownVolume,ExplicitVolume,True,DownVolume
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062016.csv,FlatVolume,ExplicitVolume,True,FlatVolume
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062016.csv,UpDownVolumeDelta,ExplicitVolume,True,UpDownVolumeDelta
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062016.csv,SpyderDominantVolume,ExplicitVolume,True,SpyderDominantVolume
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062016.csv,SpyderNonDominantVolume,ExplicitVolume,True,SpyderNonDominantVolume
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062016.csv,SpyderDominantVolumeShare,ExplicitVolume,True,SpyderDominantVolumeShare
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062016.csv,SpyderNonDominantVolumeShare,ExplicitVolume,True,SpyderNonDominantVolumeShare
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062016.csv,BarDirection,ExplicitVolume,True,BarDirection
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062016.csv,SpyderNonDominantColor,ExplicitVolume,True,SpyderNonDominantColor
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062016.csv,SpyderSplitMethod,ExplicitVolume,True,SpyderSplitMethod
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062021.csv,DominantPressureValue,NumericStateProxy,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062021.csv,PriorSlope_DominantPressureValue,NumericStateProxy,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062021.csv,RollingEntropy,NumericStateProxy,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062021.csv,RollingDirectionalPresence,NumericStateProxy,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062021.csv,SponsorConfidence,NumericStateProxy,True,SponsorConfidence
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062021.csv,DominanceScore,NumericStateProxy,True,DominanceScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062021.csv,DegradationScore,NumericStateProxy,True,DegradationScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062021.csv,BalanceScore,NumericStateProxy,True,BalanceScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062021.csv,TransitionScore,NumericStateProxy,True,TransitionScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062021.csv,AmbiguityScore,NumericStateProxy,True,AmbiguityScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062021.csv,MacroState,CategoricalStateProxy,True,MacroState
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062021.csv,SponsorState,CategoricalStateProxy,True,SponsorState
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062021.csv,SequencePhase,CategoricalStateProxy,True,SequencePhase
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062021.csv,Volume,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062021.csv,VolumeSMA,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062021.csv,RelativeVolume,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062021.csv,VolumeZScore,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062021.csv,SignedVolume,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062021.csv,UpVolume,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062021.csv,DownVolume,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062021.csv,FlatVolume,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062021.csv,UpDownVolumeDelta,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062021.csv,SpyderDominantVolume,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062021.csv,SpyderNonDominantVolume,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062021.csv,SpyderDominantVolumeShare,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062021.csv,SpyderNonDominantVolumeShare,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062021.csv,BarDirection,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062021.csv,SpyderNonDominantColor,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062021.csv,SpyderSplitMethod,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062023.csv,DominantPressureValue,NumericStateProxy,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062023.csv,PriorSlope_DominantPressureValue,NumericStateProxy,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062023.csv,RollingEntropy,NumericStateProxy,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062023.csv,RollingDirectionalPresence,NumericStateProxy,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062023.csv,SponsorConfidence,NumericStateProxy,True,SponsorConfidence
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062023.csv,DominanceScore,NumericStateProxy,True,DominanceScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062023.csv,DegradationScore,NumericStateProxy,True,DegradationScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062023.csv,BalanceScore,NumericStateProxy,True,BalanceScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062023.csv,TransitionScore,NumericStateProxy,True,TransitionScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062023.csv,AmbiguityScore,NumericStateProxy,True,AmbiguityScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062023.csv,MacroState,CategoricalStateProxy,True,MacroState
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062023.csv,SponsorState,CategoricalStateProxy,True,SponsorState
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062023.csv,SequencePhase,CategoricalStateProxy,True,SequencePhase
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062023.csv,Volume,ExplicitVolume,True,Volume
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062023.csv,VolumeSMA,ExplicitVolume,True,VolumeSMA
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062023.csv,RelativeVolume,ExplicitVolume,True,RelativeVolume
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062023.csv,VolumeZScore,ExplicitVolume,True,VolumeZScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062023.csv,SignedVolume,ExplicitVolume,True,SignedVolume
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062023.csv,UpVolume,ExplicitVolume,True,UpVolume
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062023.csv,DownVolume,ExplicitVolume,True,DownVolume
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062023.csv,FlatVolume,ExplicitVolume,True,FlatVolume
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062023.csv,UpDownVolumeDelta,ExplicitVolume,True,UpDownVolumeDelta
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062023.csv,SpyderDominantVolume,ExplicitVolume,True,SpyderDominantVolume
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062023.csv,SpyderNonDominantVolume,ExplicitVolume,True,SpyderNonDominantVolume
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062023.csv,SpyderDominantVolumeShare,ExplicitVolume,True,SpyderDominantVolumeShare
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062023.csv,SpyderNonDominantVolumeShare,ExplicitVolume,True,SpyderNonDominantVolumeShare
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062023.csv,BarDirection,ExplicitVolume,True,BarDirection
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062023.csv,SpyderNonDominantColor,ExplicitVolume,True,SpyderNonDominantColor
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ062023.csv,SpyderSplitMethod,ExplicitVolume,True,SpyderSplitMethod
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092020.csv,DominantPressureValue,NumericStateProxy,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092020.csv,PriorSlope_DominantPressureValue,NumericStateProxy,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092020.csv,RollingEntropy,NumericStateProxy,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092020.csv,RollingDirectionalPresence,NumericStateProxy,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092020.csv,SponsorConfidence,NumericStateProxy,True,SponsorConfidence
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092020.csv,DominanceScore,NumericStateProxy,True,DominanceScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092020.csv,DegradationScore,NumericStateProxy,True,DegradationScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092020.csv,BalanceScore,NumericStateProxy,True,BalanceScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092020.csv,TransitionScore,NumericStateProxy,True,TransitionScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092020.csv,AmbiguityScore,NumericStateProxy,True,AmbiguityScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092020.csv,MacroState,CategoricalStateProxy,True,MacroState
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092020.csv,SponsorState,CategoricalStateProxy,True,SponsorState
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092020.csv,SequencePhase,CategoricalStateProxy,True,SequencePhase
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092020.csv,Volume,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092020.csv,VolumeSMA,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092020.csv,RelativeVolume,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092020.csv,VolumeZScore,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092020.csv,SignedVolume,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092020.csv,UpVolume,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092020.csv,DownVolume,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092020.csv,FlatVolume,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092020.csv,UpDownVolumeDelta,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092020.csv,SpyderDominantVolume,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092020.csv,SpyderNonDominantVolume,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092020.csv,SpyderDominantVolumeShare,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092020.csv,SpyderNonDominantVolumeShare,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092020.csv,BarDirection,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092020.csv,SpyderNonDominantColor,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092020.csv,SpyderSplitMethod,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092022.csv,DominantPressureValue,NumericStateProxy,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092022.csv,PriorSlope_DominantPressureValue,NumericStateProxy,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092022.csv,RollingEntropy,NumericStateProxy,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092022.csv,RollingDirectionalPresence,NumericStateProxy,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092022.csv,SponsorConfidence,NumericStateProxy,True,SponsorConfidence
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092022.csv,DominanceScore,NumericStateProxy,True,DominanceScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092022.csv,DegradationScore,NumericStateProxy,True,DegradationScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092022.csv,BalanceScore,NumericStateProxy,True,BalanceScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092022.csv,TransitionScore,NumericStateProxy,True,TransitionScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092022.csv,AmbiguityScore,NumericStateProxy,True,AmbiguityScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092022.csv,MacroState,CategoricalStateProxy,True,MacroState
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092022.csv,SponsorState,CategoricalStateProxy,True,SponsorState
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092022.csv,SequencePhase,CategoricalStateProxy,True,SequencePhase
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092022.csv,Volume,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092022.csv,VolumeSMA,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092022.csv,RelativeVolume,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092022.csv,VolumeZScore,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092022.csv,SignedVolume,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092022.csv,UpVolume,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092022.csv,DownVolume,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092022.csv,FlatVolume,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092022.csv,UpDownVolumeDelta,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092022.csv,SpyderDominantVolume,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092022.csv,SpyderNonDominantVolume,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092022.csv,SpyderDominantVolumeShare,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092022.csv,SpyderNonDominantVolumeShare,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092022.csv,BarDirection,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092022.csv,SpyderNonDominantColor,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092022.csv,SpyderSplitMethod,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092024.csv,DominantPressureValue,NumericStateProxy,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092024.csv,PriorSlope_DominantPressureValue,NumericStateProxy,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092024.csv,RollingEntropy,NumericStateProxy,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092024.csv,RollingDirectionalPresence,NumericStateProxy,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092024.csv,SponsorConfidence,NumericStateProxy,True,SponsorConfidence
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092024.csv,DominanceScore,NumericStateProxy,True,DominanceScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092024.csv,DegradationScore,NumericStateProxy,True,DegradationScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092024.csv,BalanceScore,NumericStateProxy,True,BalanceScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092024.csv,TransitionScore,NumericStateProxy,True,TransitionScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092024.csv,AmbiguityScore,NumericStateProxy,True,AmbiguityScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092024.csv,MacroState,CategoricalStateProxy,True,MacroState
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092024.csv,SponsorState,CategoricalStateProxy,True,SponsorState
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092024.csv,SequencePhase,CategoricalStateProxy,True,SequencePhase
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092024.csv,Volume,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092024.csv,VolumeSMA,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092024.csv,RelativeVolume,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092024.csv,VolumeZScore,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092024.csv,SignedVolume,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092024.csv,UpVolume,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092024.csv,DownVolume,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092024.csv,FlatVolume,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092024.csv,UpDownVolumeDelta,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092024.csv,SpyderDominantVolume,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092024.csv,SpyderNonDominantVolume,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092024.csv,SpyderDominantVolumeShare,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092024.csv,SpyderNonDominantVolumeShare,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092024.csv,BarDirection,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092024.csv,SpyderNonDominantColor,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ092024.csv,SpyderSplitMethod,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122017.csv,DominantPressureValue,NumericStateProxy,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122017.csv,PriorSlope_DominantPressureValue,NumericStateProxy,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122017.csv,RollingEntropy,NumericStateProxy,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122017.csv,RollingDirectionalPresence,NumericStateProxy,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122017.csv,SponsorConfidence,NumericStateProxy,True,SponsorConfidence
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122017.csv,DominanceScore,NumericStateProxy,True,DominanceScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122017.csv,DegradationScore,NumericStateProxy,True,DegradationScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122017.csv,BalanceScore,NumericStateProxy,True,BalanceScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122017.csv,TransitionScore,NumericStateProxy,True,TransitionScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122017.csv,AmbiguityScore,NumericStateProxy,True,AmbiguityScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122017.csv,MacroState,CategoricalStateProxy,True,MacroState
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122017.csv,SponsorState,CategoricalStateProxy,True,SponsorState
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122017.csv,SequencePhase,CategoricalStateProxy,True,SequencePhase
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122017.csv,Volume,ExplicitVolume,True,Volume
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122017.csv,VolumeSMA,ExplicitVolume,True,VolumeSMA
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122017.csv,RelativeVolume,ExplicitVolume,True,RelativeVolume
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122017.csv,VolumeZScore,ExplicitVolume,True,VolumeZScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122017.csv,SignedVolume,ExplicitVolume,True,SignedVolume
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122017.csv,UpVolume,ExplicitVolume,True,UpVolume
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122017.csv,DownVolume,ExplicitVolume,True,DownVolume
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122017.csv,FlatVolume,ExplicitVolume,True,FlatVolume
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122017.csv,UpDownVolumeDelta,ExplicitVolume,True,UpDownVolumeDelta
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122017.csv,SpyderDominantVolume,ExplicitVolume,True,SpyderDominantVolume
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122017.csv,SpyderNonDominantVolume,ExplicitVolume,True,SpyderNonDominantVolume
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122017.csv,SpyderDominantVolumeShare,ExplicitVolume,True,SpyderDominantVolumeShare
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122017.csv,SpyderNonDominantVolumeShare,ExplicitVolume,True,SpyderNonDominantVolumeShare
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122017.csv,BarDirection,ExplicitVolume,True,BarDirection
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122017.csv,SpyderNonDominantColor,ExplicitVolume,True,SpyderNonDominantColor
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122017.csv,SpyderSplitMethod,ExplicitVolume,True,SpyderSplitMethod
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122022.csv,DominantPressureValue,NumericStateProxy,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122022.csv,PriorSlope_DominantPressureValue,NumericStateProxy,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122022.csv,RollingEntropy,NumericStateProxy,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122022.csv,RollingDirectionalPresence,NumericStateProxy,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122022.csv,SponsorConfidence,NumericStateProxy,True,SponsorConfidence
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122022.csv,DominanceScore,NumericStateProxy,True,DominanceScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122022.csv,DegradationScore,NumericStateProxy,True,DegradationScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122022.csv,BalanceScore,NumericStateProxy,True,BalanceScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122022.csv,TransitionScore,NumericStateProxy,True,TransitionScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122022.csv,AmbiguityScore,NumericStateProxy,True,AmbiguityScore
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122022.csv,MacroState,CategoricalStateProxy,True,MacroState
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122022.csv,SponsorState,CategoricalStateProxy,True,SponsorState
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122022.csv,SequencePhase,CategoricalStateProxy,True,SequencePhase
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122022.csv,Volume,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122022.csv,VolumeSMA,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122022.csv,RelativeVolume,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122022.csv,VolumeZScore,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122022.csv,SignedVolume,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122022.csv,UpVolume,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122022.csv,DownVolume,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122022.csv,FlatVolume,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122022.csv,UpDownVolumeDelta,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122022.csv,SpyderDominantVolume,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122022.csv,SpyderNonDominantVolume,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122022.csv,SpyderDominantVolumeShare,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122022.csv,SpyderNonDominantVolumeShare,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122022.csv,BarDirection,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122022.csv,SpyderNonDominantColor,ExplicitVolume,False,
RawStateLog,data/Validation/NQ/xApvaV01StateLog_NQ122022.csv,SpyderSplitMethod,ExplicitVolume,False,
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES062019.csv,DominantPressureValue,NumericStateProxy,False,
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES062019.csv,PriorSlope_DominantPressureValue,NumericStateProxy,False,
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES062019.csv,RollingEntropy,NumericStateProxy,False,
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES062019.csv,RollingDirectionalPresence,NumericStateProxy,False,
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES062019.csv,SponsorConfidence,NumericStateProxy,True,SponsorConfidence
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES062019.csv,DominanceScore,NumericStateProxy,True,DominanceScore
