BarIndex,Time,ResolvedArchetype,Quadruplet,RollingEntropy,RollingVelocity,RollingDominantFraction,RollingDirectionalPresence,CurrentDirectionalEmergence,RollingMeanFailure,RollingMeanContinuation,RollingMeanMigrationProbability,DirectionalReleasePressure,ExhaustionPressure,CompressionPressure,RotationalPressure,DominantPressure,DominantPressureValue
62,2026-04-06 11:45:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
63,2026-04-06 11:50:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
64,2026-04-06 11:55:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
65,2026-04-06 12:00:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
66,2026-04-06 12:05:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
67,2026-04-06 12:10:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
68,2026-04-06 12:15:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
69,2026-04-06 12:20:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
70,2026-04-06 12:25:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
71,2026-04-06 12:30:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
72,2026-04-06 12:35:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
73,2026-04-06 12:40:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
74,2026-04-06 12:45:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
75,2026-04-06 12:50:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
76,2026-04-06 12:55:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
77,2026-04-06 13:00:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
78,2026-04-06 13:05:00,Sponsor Exhaustion Collapse,Unresolved->Unresolved->Unresolved->Degrading,0.4689955935863958,0.1111111111111111,0.9,0.0,0.0,6.364,0.0,0.8590881640143999,0.2202730804215971,0.1366174603174603,0.4512433309564058,0.15335088133511932,CompressionPressure,0.4512433309564058
79,2026-04-06 13:10:00,Sponsor Exhaustion Collapse,Unresolved->Unresolved->Degrading->Degrading,0.7219280948844771,0.1111111111111111,0.8,0.0,0.0,6.364,0.0,0.8179049576081756,0.18924126912429612,0.1366174603174603,0.3937683829586091,0.2086798659940746,CompressionPressure,0.3937683829586091
80,2026-04-06 13:15:00,Stable Compression Basin,Unresolved->Degrading->Degrading->Unresolved,1.1567796494427114,0.2222222222222222,0.7,0.0,0.0,9.305,0.0,0.7823407555131631,0.13212850253398684,0.06100992063492063,0.747145716354275,0.3496717387917836,CompressionPressure,0.747145716354275
81,2026-04-06 13:20:00,Unstable Rotational Balance,Degrading->Degrading->Unresolved->Balance,1.5709505944488977,0.3333333333333333,0.6,0.0,0.0,15.620999999999999,0.0,0.7439009200584022,0.07659909511250626,0.09745595238095237,0.20181558784694392,0.7409611568214106,RotationalPressure,0.7409611568214106
82,2026-04-06 13:25:00,Unstable Rotational Balance,Degrading->Unresolved->Balance->Balance,1.7609640474379105,0.3333333333333333,0.5,0.0,0.0,15.620999999999999,0.0,0.7024215008586635,0.06270833333333332,0.09745595238095237,0.15833333333333333,0.7473157142857143,RotationalPressure,0.7473157142857143
83,2026-04-06 13:30:00,Stable Compression Basin,Unresolved->Balance->Balance->Unresolved,1.9219280948815916,0.4444444444444444,0.4,0.0,0.0,17.726,0.0,0.6668572987636511,0.038888888888888896,0.1188626984126984,0.538888888888889,0.5419895238095237,RotationalPressure,0.5419895238095237
84,2026-04-06 13:35:00,Stable Compression Basin,Balance->Balance->Unresolved->Unresolved,1.9709505944488979,0.4444444444444444,0.3,0.0,0.0,17.726,0.0,0.6312930966686385,0.038888888888888896,0.1188626984126984,0.538888888888889,0.5419895238095237,RotationalPressure,0.5419895238095237
85,2026-04-06 13:40:00,Unstable Rotational Balance,Balance->Unresolved->Unresolved->Balance,1.9709505944488979,0.5555555555555556,0.3,0.0,0.0,24.041999999999998,0.0,0.5928532612138777,0.026736111111111113,0.15530873015873015,0.061111111111111116,0.8426790476190477,RotationalPressure,0.8426790476190477
86,2026-04-06 13:45:00,Stable Compression Basin,Unresolved->Unresolved->Balance->Unresolved,1.8464393446652445,0.6666666666666666,0.4,0.0,0.0,26.147,0.0,0.5572890591188652,0.01458333333333334,0.17671547619047617,0.4833333333333334,0.6373528571428572,RotationalPressure,0.6373528571428572
87,2026-04-06 13:50:00,Directional Continuation / Sponsor Release,Unresolved->Balance->Unresolved->Directional,1.8464393446652445,0.6666666666666666,0.4,0.1,1.0,26.147,0.0,0.5158096399191264,0.061666666666666696,0.3767154761904762,0.033333333333333354,0.6373528571428572,RotationalPressure,0.6373528571428572
88,2026-04-06 13:55:00,Stable Compression Basin,Balance->Unresolved->Directional->Unresolved,1.6854752972215634,0.7777777777777778,0.5,0.2,1.0,19.782999999999998,0.0,0.515513427125612,0.06422222222222222,0.16787579365079364,0.49722222222222223,0.6699280952380952,RotationalPressure,0.6699280952380952
89,2026-04-06 14:00:00,Stable Compression Basin,Unresolved->Directional->Unresolved->Unresolved,1.2954618442339936,0.6666666666666666,0.6,0.3,1.0,19.782999999999998,0.0,0.5152172143320974,0.18796084392571782,0.15398690476190474,0.5857003014020421,0.5616437069976146,CompressionPressure,0.5857003014020421
90,2026-04-07 06:35:00,Stable Compression Basin,Directional->Unresolved->Unresolved->Unresolved,1.2954618442339936,0.5555555555555556,0.6,0.4,0.0,16.842,0.0,0.5093019972273712,0.10138564699527931,0.12959444444444446,0.6134780791798199,0.5157756117595194,CompressionPressure,0.6134780791798199
91,2026-04-07 06:40:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.5709505944488977,0.6666666666666666,0.6,0.4,0.0,10.526,0.0,0.5477418326821321,0.06814076177917294,0.12092619047619046,0.5684822545136106,0.6086825853928391,RotationalPressure,0.6086825853928391
92,2026-04-07 06:45:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.5709505944488977,0.5555555555555556,0.6,0.4,0.0,10.526,0.0,0.5892212518818708,0.08029353955695072,0.1070373015873016,0.5962600322913884,0.5670159187261725,CompressionPressure,0.5962600322913884
93,2026-04-07 06:50:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.6854752972215634,0.5555555555555556,0.5,0.4,0.0,8.421,0.0,0.6247854539768832,0.06640277777777778,0.09951944444444444,0.5527777777777778,0.5703633333333333,RotationalPressure,0.5703633333333333
94,2026-04-07 06:55:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.7219280948815914,0.4444444444444444,0.4,0.4,0.0,8.421,0.0,0.6603496560718958,0.0668888888888889,0.08563055555555554,0.538888888888889,0.5286966666666666,CompressionPressure,0.538888888888889
95,2026-04-07 07:00:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.360964047439353,0.3333333333333333,0.5,0.4,0.0,2.105,0.0,0.6987894915266566,0.10900952345125788,0.04918452380952381,0.6232730803683738,0.42571802823450133,CompressionPressure,0.6232730803683738
96,2026-04-07 07:05:00,Directional Continuation / Sponsor Release,Unresolved->Unresolved->Unresolved->Directional,1.4854752972230063,0.3333333333333333,0.5,0.5,1.0,2.5,7.5,0.6966794977560772,0.3042189453991341,0.2855952380952381,0.16549112725689544,0.4535191498389612,RotationalPressure,0.4535191498389612
97,2026-04-07 07:10:00,Directional Continuation / Sponsor Release,Unresolved->Unresolved->Directional->Directional,1.4854752972230063,0.2222222222222222,0.5,0.5,1.0,2.5,7.5,0.7004847210902241,0.3389411676213563,0.27170634920634923,0.19326890503467323,0.4118524831722945,RotationalPressure,0.4118524831722945
98,2026-04-07 07:15:00,Sponsor Exhaustion Collapse,Unresolved->Directional->Directional->Degrading,1.7609640474379105,0.3333333333333333,0.5,0.5,1.0,9.5,7.5,0.7007809338837386,0.22333333333333336,0.21059523809523809,0.15833333333333333,0.48857142857142855,RotationalPressure,0.48857142857142855
99,2026-04-07 07:20:00,Stable Compression Basin,Directional->Directional->Degrading->Unresolved,1.7609640474379105,0.4444444444444444,0.5,0.5,0.0,12.440999999999999,7.5,0.7066961509884649,0.08555555555555555,0.1349876984126984,0.5805555555555556,0.5344395238095238,CompressionPressure,0.5805555555555556
100,2026-04-07 07:25:00,Directional Continuation / Sponsor Release,Directional->Degrading->Unresolved->Directional,1.6854752972215634,0.4444444444444444,0.5,0.5,1.0,14.940999999999999,15.0,0.7105013743226118,0.24444444444444446,0.3789162698412698,0.13055555555555556,0.5380109523809523,RotationalPressure,0.5380109523809523
101,2026-04-07 07:30:00,Directional Continuation / Sponsor Release,Degrading->Unresolved->Directional->Directional,1.7219280948815914,0.4444444444444444,0.4,0.6,1.0,14.940999999999999,15.0,0.67282717845702,0.23111111111111113,0.3789162698412698,0.0888888888888889,0.5380109523809523,RotationalPressure,0.5380109523809523
102,2026-04-07 07:35:00,Directional Continuation / Sponsor Release,Unresolved->Directional->Directional->Directional,1.6854752972215634,0.4444444444444444,0.5,0.7,1.0,14.940999999999999,15.0,0.6351529825914282,0.28444444444444444,0.3789162698412698,0.13055555555555556,0.5380109523809523,RotationalPressure,0.5380109523809523
103,2026-04-07 07:40:00,Sponsor Exhaustion Collapse,Directional->Directional->Directional->Degrading,1.7609640474379105,0.5555555555555556,0.5,0.8,0.0,21.941,15.0,0.593969776185204,0.09440277777777778,0.31780515873015874,0.10277777777777777,0.5896776190476191,RotationalPressure,0.5896776190476191
104,2026-04-07 07:45:00,Sponsor Exhaustion Collapse,Directional->Directional->Degrading->Degrading,1.6854752972215634,0.5555555555555556,0.5,0.9,0.0,21.941,15.0,0.5527865697789798,0.10140277777777777,0.31780515873015874,0.10277777777777777,0.5896776190476191,RotationalPressure,0.5896776190476191
105,2026-04-07 07:50:00,Directional Continuation / Sponsor Release,Directional->Degrading->Degrading->Directional,1.2954618442339936,0.5555555555555556,0.6,1.0,1.0,21.941,15.0,0.511307150579241,0.40967327712936946,0.4178051587301588,0.16347807917981982,0.5230598974738051,RotationalPressure,0.5230598974738051
106,2026-04-07 07:55:00,Directional Continuation / Sponsor Release,Degrading->Degrading->Directional->Directional,1.2954618442339936,0.5555555555555556,0.6,1.0,1.0,19.441,7.5,0.511307150579241,0.40967327712936946,0.37387658730158735,0.16347807917981982,0.5194884689023765,RotationalPressure,0.5194884689023765
107,2026-04-07 08:00:00,Directional Continuation / Sponsor Release,Degrading->Directional->Directional->Directional,1.2954618442339936,0.4444444444444444,0.6,1.0,1.0,19.441,7.5,0.5113071505792409,0.4443954993515917,0.3599876984126984,0.19125585695759761,0.47782180223570986,RotationalPressure,0.47782180223570986
108,2026-04-07 08:05:00,Directional Continuation / Sponsor Release,Directional->Directional->Directional->Directional,1.1567796494427114,0.3333333333333333,0.7,1.0,1.0,12.440999999999999,7.5,0.5148161611198734,0.5427877850177403,0.32109880952380954,0.2693679385764972,0.39581840545845026,DirectionalReleasePressure,0.5427877850177403
109,2026-04-07 08:10:00,Directional Continuation / Sponsor Release,Directional->Directional->Directional->Directional,0.7219280948844771,0.2222222222222222,0.8,1.0,1.0,9.5,7.5,0.5127061673492941,0.7059671181329095,0.2967063492063492,0.3659906051808313,0.25482653266074123,DirectionalReleasePressure,0.7059671181329095
110,2026-04-07 08:15:00,Sponsor Exhaustion Collapse,Directional->Directional->Directional->Degrading,0.8812908992278072,0.3333333333333333,0.7,1.0,0.0,14.0,0.0,0.5091971568086617,0.21106783219453765,0.19166666666666668,0.2865859854649287,0.3377823842060828,RotationalPressure,0.3377823842060828
111,2026-04-07 08:20:00,Directional Continuation / Sponsor Release,Directional->Directional->Degrading->Directional,0.8812908992278072,0.4444444444444444,0.7,1.0,1.0,20.667,3.3329999999999997,0.5091971568086617,0.5683287269050283,0.3449202698412699,0.25880820768715096,0.38897333658703515,DirectionalReleasePressure,0.5683287269050283
112,2026-04-07 08:25:00,Sponsor Exhaustion Collapse,Directional->Degrading->Directional->Degrading,0.9709505944517833,0.4444444444444444,0.6,1.0,1.0,27.667,3.3329999999999997,0.5056881462680292,0.4123058681931602,0.2699202698412698,0.21153781006898575,0.41858639491727995,RotationalPressure,0.41858639491727995
113,2026-04-07 08:30:00,Stable Compression Basin,Degrading->Directional->Degrading->Unresolved,1.2954618442339936,0.5555555555555556,0.6,1.0,1.0,23.608,3.3329999999999997,0.511307150579241,0.3277386217034956,0.16931273015873016,0.6134780791798199,0.5254413260452336,CompressionPressure,0.6134780791798199
114,2026-04-07 08:35:00,Stable Compression Basin,Directional->Degrading->Unresolved->Unresolved,1.3709505944503406,0.4444444444444444,0.6,1.0,0.0,23.608,3.3329999999999997,0.5169261548904528,0.14975881733461802,0.15542384126984127,0.636537810069076,0.5002878234883928,CompressionPressure,0.636537810069076
115,2026-04-07 08:40:00,Stable Compression Basin,Degrading->Unresolved->Unresolved->Unresolved,1.4854752972230063,0.4444444444444444,0.5,0.9,0.0,23.608,3.3329999999999997,0.522841371995179,0.12232385311191914,0.15542384126984127,0.5877133494791177,0.5253401022199136,CompressionPressure,0.5877133494791177
116,2026-04-07 08:45:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.8464393446652445,0.5555555555555556,0.4,0.8,0.0,23.608,3.3329999999999997,0.5605155678607708,0.08273611111111112,0.16931273015873016,0.5111111111111111,0.5920590476190476,RotationalPressure,0.5920590476190476
117,2026-04-07 08:50:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.9709505944488979,0.5555555555555556,0.3,0.7,0.0,23.608,3.3329999999999997,0.5981897637263627,0.0757361111111111,0.16931273015873016,0.5111111111111111,0.5920590476190476,RotationalPressure,0.5920590476190476
118,2026-04-07 08:55:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.9709505944488979,0.5555555555555556,0.3,0.6,0.0,23.608,3.3329999999999997,0.6358639595919545,0.06873611111111111,0.16931273015873016,0.5111111111111111,0.5920590476190476,RotationalPressure,0.5920590476190476
119,2026-04-07 09:00:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.8464393446652445,0.4444444444444444,0.4,0.5,0.0,23.608,3.3329999999999997,0.6735381554575463,0.07388888888888889,0.15542384126984127,0.538888888888889,0.5503923809523809,RotationalPressure,0.5503923809523809
120,2026-04-07 09:05:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.6854752972215634,0.3333333333333333,0.5,0.4,0.0,16.608,3.3329999999999997,0.7147213618637706,0.09070833333333332,0.11653495238095238,0.6083333333333334,0.49872571428571427,CompressionPressure,0.6083333333333334
121,2026-04-07 09:10:00,Sponsor Exhaustion Collapse,Unresolved->Unresolved->Unresolved->Degrading,1.4854752972230063,0.3333333333333333,0.5,0.3,0.0,16.305,0.0,0.7112123513231381,0.0924766308896969,0.19989880952380953,0.16549112725689544,0.4732405784103898,RotationalPressure,0.4732405784103898
122,2026-04-07 09:15:00,Unstable Rotational Balance,Unresolved->Unresolved->Degrading->Balance,1.6854752972215634,0.3333333333333333,0.5,0.2,0.0,9.305,0.0,0.7109161385296237,0.07670833333333334,0.07489880952380952,0.15833333333333333,0.7382928571428571,RotationalPressure,0.7382928571428571
123,2026-04-07 09:20:00,Unstable Rotational Balance,Unresolved->Degrading->Balance->Balance,1.7609640474379105,0.3333333333333333,0.5,0.1,0.0,6.364,0.0,0.7050009214248973,0.06970833333333333,0.06439523809523809,0.15833333333333333,0.7340914285714285,RotationalPressure,0.7340914285714285
124,2026-04-07 09:25:00,Sponsor Exhaustion Collapse,Degrading->Balance->Balance->Degrading,1.7609640474379105,0.4444444444444444,0.5,0.0,0.0,6.364,0.0,0.699085704320171,0.050555555555555555,0.178284126984127,0.13055555555555556,0.5257580952380951,RotationalPressure,0.5257580952380951
125,2026-04-07 09:30:00,Stable Compression Basin,Balance->Balance->Degrading->Unresolved,1.7609640474379105,0.4444444444444444,0.5,0.0,0.0,6.364,0.0,0.6931704872154448,0.050555555555555555,0.07828412698412698,0.5805555555555556,0.5257580952380951,CompressionPressure,0.5805555555555556
126,2026-04-07 09:35:00,Stable Compression Basin,Balance->Degrading->Unresolved->Unresolved,1.9219280948815916,0.4444444444444444,0.4,0.0,0.0,6.364,0.0,0.6576062851204323,0.038888888888888896,0.07828412698412698,0.538888888888889,0.5257580952380951,CompressionPressure,0.538888888888889
127,2026-04-07 09:40:00,Stable Compression Basin,Degrading->Unresolved->Unresolved->Unresolved,1.9709505944488979,0.4444444444444444,0.3,0.0,0.0,6.364,0.0,0.6220420830254199,0.038888888888888896,0.07828412698412698,0.538888888888889,0.5257580952380951,CompressionPressure,0.538888888888889
128,2026-04-07 09:45:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.9709505944488979,0.5555555555555556,0.3,0.0,0.0,6.364,0.0,0.6220420830254199,0.026736111111111113,0.09217301587301588,0.5111111111111111,0.5674247619047619,RotationalPressure,0.5674247619047619
129,2026-04-07 09:50:00,Unstable Rotational Balance,Unresolved->Unresolved->Unresolved->Balance,1.9709505944488979,0.6666666666666666,0.3,0.0,0.0,12.68,0.0,0.583602247570659,0.01458333333333334,0.1286190476190476,0.033333333333333354,0.8681142857142857,RotationalPressure,0.8681142857142857
130,2026-04-07 09:55:00,Stable Compression Basin,Unresolved->Unresolved->Balance->Unresolved,1.8464393446652445,0.6666666666666666,0.4,0.0,0.0,14.785,0.0,0.5480380454756466,0.01458333333333334,0.13613690476190476,0.4833333333333334,0.6211214285714286,RotationalPressure,0.6211214285714286
131,2026-04-07 10:00:00,Stable Compression Basin,Unresolved->Balance->Unresolved->Unresolved,1.6854752972215634,0.5555555555555556,0.5,0.0,0.0,8.421,0.0,0.5536570497868583,0.03840277777777777,0.09951944444444444,0.5527777777777778,0.5703633333333333,RotationalPressure,0.5703633333333333
132,2026-04-07 10:05:00,Stable Compression Basin,Balance->Unresolved->Unresolved->Unresolved,1.5709505944488977,0.5555555555555556,0.6,0.0,0.0,8.421,0.0,0.5595722668915846,0.05229353955695071,0.09951944444444444,0.5962600322913884,0.5640087758690296,CompressionPressure,0.5962600322913884
133,2026-04-07 10:10:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.5709505944488977,0.5555555555555556,0.6,0.0,0.0,8.421,0.0,0.6010516860913233,0.05229353955695071,0.09951944444444444,0.5962600322913884,0.5640087758690296,CompressionPressure,0.5962600322913884
134,2026-04-07 10:15:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.2954618442339936,0.4444444444444444,0.6,0.0,0.0,8.421,0.0,0.642531105291062,0.08553842477305709,0.08563055555555554,0.6412558569575977,0.4620789450928527,CompressionPressure,0.6412558569575977
135,2026-04-07 10:20:00,Sponsor Exhaustion Collapse,Unresolved->Unresolved->Unresolved->Degrading,1.6854752972215634,0.5555555555555556,0.5,0.0,0.0,14.785,0.0,0.6428273180845766,0.03840277777777777,0.22224801587301588,0.10277777777777777,0.579454761904762,RotationalPressure,0.579454761904762
136,2026-04-07 10:25:00,Sponsor Exhaustion Collapse,Unresolved->Unresolved->Degrading->Degrading,1.8464393446652445,0.5555555555555556,0.4,0.0,0.0,14.785,0.0,0.6372083137733648,0.026736111111111113,0.22224801587301588,0.061111111111111116,0.579454761904762,RotationalPressure,0.579454761904762
137,2026-04-07 10:30:00,Stable Compression Basin,Unresolved->Degrading->Degrading->Unresolved,1.8464393446652445,0.5555555555555556,0.4,0.0,0.0,17.726,0.0,0.6372083137733648,0.026736111111111113,0.13275158730158731,0.5111111111111111,0.5836561904761904,RotationalPressure,0.5836561904761904
138,2026-04-07 10:35:00,Sponsor Exhaustion Collapse,Degrading->Degrading->Unresolved->Degrading,1.8464393446652445,0.5555555555555556,0.4,0.0,0.0,24.089999999999996,0.0,0.5960251073671406,0.026736111111111113,0.2554801587301587,0.061111111111111116,0.5927476190476191,RotationalPressure,0.5927476190476191
139,2026-04-07 10:40:00,Stable Compression Basin,Degrading->Unresolved->Degrading->Unresolved,1.4854752972230063,0.5555555555555556,0.5,0.0,0.0,20.715,0.0,0.5989007407268889,0.04717107533414137,0.1434265873015873,0.5599355717013399,0.5628739117437231,RotationalPressure,0.5628739117437231
140,2026-04-07 10:45:00,Stable Compression Basin,Unresolved->Degrading->Unresolved->Unresolved,1.4854752972230063,0.5555555555555556,0.5,0.0,0.0,18.61,0.0,0.5989007407268889,0.04717107533414137,0.13590873015873017,0.5599355717013399,0.5598667688865803,CompressionPressure,0.5599355717013399
141,2026-04-07 10:50:00,Stable Compression Basin,Degrading->Unresolved->Unresolved->Unresolved,1.4854752972230063,0.5555555555555556,0.5,0.0,0.0,18.61,0.0,0.5989007407268889,0.04717107533414137,0.13590873015873017,0.5599355717013399,0.5598667688865803,CompressionPressure,0.5599355717013399
142,2026-04-07 10:55:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.5709505944503404,0.5555555555555556,0.4,0.0,0.0,18.61,0.0,0.6344649428219014,0.028960206223506934,0.13590873015873017,0.5129266989579648,0.5785644901550596,RotationalPressure,0.5785644901550596
143,2026-04-07 11:00:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.5709505944503404,0.5555555555555556,0.4,0.0,0.0,18.61,0.0,0.6344649428219012,0.028960206223506934,0.13590873015873017,0.5129266989579648,0.5785644901550596,RotationalPressure,0.5785644901550596
144,2026-04-07 11:05:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.5709505944503404,0.4444444444444444,0.4,0.0,0.0,18.61,0.0,0.6344649428219014,0.04111298400128472,0.12201984126984126,0.5407044767357427,0.5368978234883929,CompressionPressure,0.5407044767357427
145,2026-04-07 11:10:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.5219280948830343,0.4444444444444444,0.4,0.0,0.0,12.245999999999999,0.0,0.6756481492281255,0.04486626912440659,0.09929126984126983,0.5437683829586993,0.5170827231366161,CompressionPressure,0.5437683829586993
146,2026-04-07 11:15:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.360964047439353,0.3333333333333333,0.5,0.0,0.0,12.245999999999999,0.0,0.7168313556343499,0.08100952345125786,0.08540238095238095,0.6232730803683738,0.44020517109164414,CompressionPressure,0.6232730803683738
147,2026-04-07 11:20:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.2954618442339936,0.2222222222222222,0.6,0.0,0.0,9.305,0.0,0.7523955577293624,0.10984398032861264,0.06100992063492063,0.6968114125131533,0.38000846890237655,CompressionPressure,0.6968114125131533
148,2026-04-07 11:25:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.8812908992278072,0.1111111111111111,0.7,0.0,0.0,2.941,0.0,0.7935787641355866,0.1653733877500932,0.024392460317460316,0.7921415410204843,0.23865047944417803,CompressionPressure,0.7921415410204843
149,2026-04-07 11:30:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.7219280948844771,0.1111111111111111,0.8,0.0,0.0,0.0,0.0,0.829142966230599,0.18924126912429612,0.013888888888888888,0.8437683829586091,0.199588437422646,CompressionPressure,0.8437683829586091
150,2026-04-07 11:35:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.4689955935863958,0.1111111111111111,0.9,0.0,0.0,0.0,0.0,0.8647071683256116,0.2202730804215971,0.013888888888888888,0.9012433309564057,0.14425945276369073,CompressionPressure,0.9012433309564057
151,2026-04-07 11:40:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
152,2026-04-07 11:45:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.9002713704206242,0.27999999999999997,0.0,0.9999999999999999,0.0,CompressionPressure,0.9999999999999999
