BarIndex,Time,Transition,FromArchetype,ToArchetype,Quadruplet,PreEntropy_5,PreVelocity_5,PreDominantFraction_5,PreMeanFailure_5,PreMeanContinuation_5,PreMeanMigrationProb_5,PreUniqueArchetypes_5,PreEntropy_10,PreVelocity_10,PreDominantFraction_10,PreMeanFailure_10,PreMeanContinuation_10,PreMeanMigrationProb_10,PreUniqueArchetypes_10,PreEntropy_20,PreVelocity_20,PreDominantFraction_20,PreMeanFailure_20,PreMeanContinuation_20,PreMeanMigrationProb_20,PreUniqueArchetypes_20
2203,2026-05-08 10:10:00,Directional Continuation / Sponsor Release->Sponsor Exhaustion Collapse,Directional Continuation / Sponsor Release,Sponsor Exhaustion Collapse,Unresolved->Unresolved->Directional->Degrading,1.3709505944503406,0.5,0.6,9.209999999999999,15.0,0.6115377661193655,3,1.6854752972215634,0.5555555555555556,0.5,13.026,7.5,0.5664170739707094,4,2.1659573209419616,0.5263157894736842,0.3,7.763,7.5,0.591971478330728,5
2205,2026-05-08 10:20:00,Sponsor Exhaustion Collapse->Unstable Rotational Balance,Sponsor Exhaustion Collapse,Unstable Rotational Balance,Directional->Degrading->Balance->Balance,1.9219280948815916,0.75,0.4,19.0,15.0,0.5884693232874894,4,1.9609640474364676,0.5555555555555556,0.5,20.026,7.5,0.563673703019246,5,2.2282129458337883,0.5789473684210527,0.3,11.263,7.5,0.5506401655277465,5
2206,2026-05-08 10:25:00,Unstable Rotational Balance->Stable Compression Basin,Unstable Rotational Balance,Stable Compression Basin,Degrading->Balance->Balance->Unresolved,1.9219280948815916,0.75,0.4,19.0,15.0,0.576638889078037,4,2.1219280948801487,0.6666666666666666,0.4,17.921,7.5,0.5577584859145197,5,2.133206219339282,0.5789473684210527,0.3,11.263,7.5,0.5299004559278772,5
2207,2026-05-08 10:30:00,Stable Compression Basin->Sponsor Exhaustion Collapse,Stable Compression Basin,Sponsor Exhaustion Collapse,Balance->Balance->Unresolved->Degrading,1.9219280948815916,0.75,0.4,19.0,15.0,0.49368005067855936,4,2.1219280948801487,0.6666666666666666,0.4,17.921,7.5,0.5518432688097935,5,2.0883763717272936,0.631578947368421,0.35,10.013,3.75,0.5279978442608038,5
2208,2026-05-08 10:35:00,Sponsor Exhaustion Collapse->Unstable Rotational Balance,Sponsor Exhaustion Collapse,Unstable Rotational Balance,Balance->Unresolved->Degrading->Balance,1.3709505944503406,0.75,0.6,26.727999999999998,0.0,0.4866620295972945,3,2.046439344663802,0.6666666666666666,0.4,17.969,7.5,0.5490998978583301,5,2.0638651219436404,0.6842105263157895,0.35,13.194999999999999,3.75,0.5262433389904875,5
2220,2026-05-08 11:35:00,Unstable Rotational Balance->Sponsor Exhaustion Collapse,Unstable Rotational Balance,Sponsor Exhaustion Collapse,Balance->Balance->Balance->Degrading,-1.4428232973175175e-12,0.0,1.0,4.21,0.0,0.50979384838306,1,-1.4428232973175175e-12,0.0,1.0,4.21,0.0,0.506754264638082,1,1.5788979029802657,0.3684210526315789,0.65,10.037,3.75,0.5220118641434798,5
2223,2026-05-08 11:50:00,Sponsor Exhaustion Collapse->Directional Continuation / Sponsor Release,Sponsor Exhaustion Collapse,Directional Continuation / Sponsor Release,Degrading->Degrading->Degrading->Directional,0.9709505944517833,0.25,0.6,10.0,0.0,0.4982279389901773,2,0.8812908992278072,0.1111111111111111,0.7,7.1049999999999995,0.0,0.5040108936866187,2,1.1411535278749776,0.2631578947368421,0.65,11.287,0.0,0.4965600407209311,3
2226,2026-05-08 12:05:00,Directional Continuation / Sponsor Release->Sponsor Exhaustion Collapse,Directional Continuation / Sponsor Release,Sponsor Exhaustion Collapse,Directional->Directional->Directional->Degrading,0.9709505944517833,0.25,0.6,13.334,6.6659999999999995,0.5083085184281181,2,1.5709505944503404,0.2222222222222222,0.4,11.667,3.3329999999999997,0.5063078124541256,3,1.5332062193407245,0.21052631578947367,0.6,11.120500000000002,1.6664999999999999,0.5021197693253943,4
2230,2026-05-08 12:25:00,Sponsor Exhaustion Collapse->Stable Compression Basin,Sponsor Exhaustion Collapse,Stable Compression Basin,Degrading->Degrading->Degrading->Unresolved,0.7219280948844771,0.25,0.8,14.0,0.0,0.4954573274396464,2,0.8812908992278072,0.2222222222222222,0.7,18.667,3.3329999999999997,0.4983739123932499,2,1.4406454496110184,0.15789473684210525,0.5,11.4385,1.6664999999999999,0.502564088515666,3
2233,2026-05-08 12:40:00,Stable Compression Basin->Pure Unresolved Compression Equilibrium,Stable Compression Basin,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.9709505944517833,0.25,0.6,5.882,0.0,0.5221533322256521,2,1.5709505944503404,0.2222222222222222,0.4,16.608,3.3329999999999997,0.5158233509139142,3,1.881290899224922,0.21052631578947367,0.35,11.8565,1.6664999999999999,0.5099171223002663,4
2234,2026-05-08 12:45:00,Pure Unresolved Compression Equilibrium->Sponsor Exhaustion Collapse,Pure Unresolved Compression Equilibrium,Sponsor Exhaustion Collapse,Unresolved->Unresolved->Unresolved->Degrading,1.3709505944503406,0.5,0.6,5.882,0.0,0.6045197450381006,3,1.8464393446652445,0.3333333333333333,0.4,9.940999999999999,0.0,0.5534975467795059,4,2.0883763717272936,0.2631578947368421,0.35,11.8565,1.6664999999999999,0.5291370400276467,5
2237,2026-05-08 13:00:00,Sponsor Exhaustion Collapse->Stable Compression Basin,Sponsor Exhaustion Collapse,Stable Compression Basin,Degrading->Degrading->Degrading->Unresolved,1.3709505944503406,0.5,0.6,12.728,0.0,0.5820437277932535,3,1.2954618442339936,0.3333333333333333,0.6,9.305,0.0,0.5464795256982412,3,1.9477309221119474,0.3157894736842105,0.5,13.985999999999999,1.6664999999999999,0.5265417754729407,5
2238,2026-05-08 13:05:00,Stable Compression Basin->Unstable Rotational Balance,Stable Compression Basin,Unstable Rotational Balance,Degrading->Degrading->Unresolved->Balance,1.3709505944503406,0.5,0.6,18.61,0.0,0.5820437277932535,3,1.360964047439353,0.4444444444444444,0.5,12.245999999999999,0.0,0.5520985300094529,3,1.9232196723282944,0.3684210526315789,0.5,15.4565,1.6664999999999999,0.5279795921528148,5
2239,2026-05-08 13:10:00,Unstable Rotational Balance->Stable Compression Basin,Unstable Rotational Balance,Stable Compression Basin,Degrading->Unresolved->Balance->Unresolved,1.3709505944503406,0.5,0.6,31.241999999999997,0.0,0.5051640568837319,3,1.7219280948815914,0.5555555555555556,0.4,18.562,0.0,0.5548419009609162,4,1.9232196723282944,0.42105263157894735,0.5,18.614500000000003,1.6664999999999999,0.5279795921528148,5
2241,2026-05-08 13:20:00,Stable Compression Basin->Unstable Rotational Balance,Stable Compression Basin,Unstable Rotational Balance,Balance->Unresolved->Unresolved->Balance,1.3709505944503406,0.75,0.6,22.723999999999997,0.0,0.5276400741285789,3,1.6854752972215634,0.5555555555555556,0.5,17.726,0.0,0.5604609052721281,4,1.882228718906588,0.42105263157894735,0.45,17.166999999999998,1.6664999999999999,0.5322269109882949,5
2242,2026-05-08 13:25:00,Unstable Rotational Balance->Stable Compression Basin,Unstable Rotational Balance,Stable Compression Basin,Unresolved->Unresolved->Balance->Unresolved,0.9709505944517833,0.75,0.6,35.355999999999995,0.0,0.5331268160315059,2,1.8464393446652445,0.6666666666666666,0.4,24.041999999999998,0.0,0.5575852719123796,4,2.0086949695556284,0.47368421052631576,0.4,20.325,1.6664999999999999,0.5337467028607839,5
2243,2026-05-08 13:30:00,Stable Compression Basin->Unstable Rotational Balance,Stable Compression Basin,Unstable Rotational Balance,Unresolved->Balance->Unresolved->Balance,0.9709505944517833,0.75,0.6,33.684000000000005,0.0,0.5331268160315059,2,1.8464393446652445,0.6666666666666666,0.4,26.147,0.0,0.5575852719123797,4,2.0190352743316526,0.47368421052631576,0.35,21.3775,1.6664999999999999,0.5367043114131469,5
2247,2026-05-08 13:50:00,Unstable Rotational Balance->Stable Compression Basin,Unstable Rotational Balance,Stable Compression Basin,Balance->Balance->Unresolved->Unresolved,0.7219280948844771,0.25,0.8,21.052,0.0,0.5216242825925125,2,0.9709505944517833,0.5555555555555556,0.6,28.204,0.0,0.5273755493120091,2,1.7883763717287364,0.47368421052631576,0.35,18.7545,0.0,0.5369275375051251,4
2249,2026-05-08 14:00:00,Stable Compression Basin->Unstable Rotational Balance,Stable Compression Basin,Unstable Rotational Balance,Unresolved->Unresolved->Unresolved->Balance,0.9709505944517833,0.25,0.6,4.21,0.0,0.5273755493120093,2,0.9999999999971146,0.4444444444444444,0.5,18.946999999999996,0.0,0.5302511826717575,2,1.7199730940162041,0.5263157894736842,0.45,18.7545,0.0,0.542546541816337,4
2250,2026-05-11 06:35:00,Unstable Rotational Balance->Stable Compression Basin,Unstable Rotational Balance,Stable Compression Basin,Unresolved->Unresolved->Balance->Unresolved,0.9709505944517833,0.5,0.6,16.842,0.0,0.5273755493120091,2,0.9709505944517833,0.5555555555555556,0.6,23.158,0.0,0.5273755493120091,2,1.6751432464042162,0.5263157894736842,0.45,21.9125,0.0,0.5439182272920686,4
2253,2026-05-11 06:50:00,Stable Compression Basin->Pure Unresolved Compression Equilibrium,Stable Compression Basin,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.7219280948844771,0.5,0.8,16.842,0.0,0.5388780827510026,2,0.9999999999971146,0.3333333333333333,0.5,16.842,0.0,0.5302511826717575,2,1.6751432464042162,0.5263157894736842,0.45,21.494499999999995,0.0,0.5439182272920686,4
2265,2026-05-11 07:50:00,Pure Unresolved Compression Equilibrium->Sponsor Exhaustion Collapse,Pure Unresolved Compression Equilibrium,Sponsor Exhaustion Collapse,Unresolved->Unresolved->Unresolved->Degrading,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,1,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,1,1.3527241956203266,0.21052631578947367,0.6,5.263,0.0,0.7537011120009516,3
2266,2026-05-11 07:55:00,Sponsor Exhaustion Collapse->Directional Continuation / Sponsor Release,Sponsor Exhaustion Collapse,Directional Continuation / Sponsor Release,Unresolved->Unresolved->Degrading->Directional,0.7219280948844771,0.25,0.8,12.728,0.0,0.8179049576081756,2,0.4689955935863958,0.1111111111111111,0.9,6.364,0.0,0.8590881640143999,2,1.4904685707270573,0.2631578947368421,0.6,8.444999999999999,0.0,0.7523294265252198,4
2267,2026-05-11 08:00:00,Directional Continuation / Sponsor Release->Sponsor Exhaustion Collapse,Directional Continuation / Sponsor Release,Sponsor Exhaustion Collapse,Unresolved->Degrading->Directional->Degrading,1.3709505944503406,0.5,0.6,26.062,6.6659999999999995,0.7425565658769919,3,0.9219280948830342,0.2222222222222222,0.8,13.031,3.3329999999999997,0.8214139681488082,3,1.5904685707256148,0.2631578947368421,0.6,10.725999999999999,1.6664999999999999,0.7527122463198044,5
2269,2026-05-11 08:10:00,Sponsor Exhaustion Collapse->Stable Compression Basin,Sponsor Exhaustion Collapse,Stable Compression Basin,Directional->Degrading->Degrading->Unresolved,1.3709505944503406,0.75,0.6,40.062,6.6659999999999995,0.5772313146650659,3,1.2954618442339936,0.3333333333333333,0.6,20.031,3.3329999999999997,0.738751342542845,3,1.6954618442311085,0.2631578947368421,0.6,14.225999999999999,1.6664999999999999,0.7469451356118355,5
2270,2026-05-11 08:15:00,Stable Compression Basin->Sponsor Exhaustion Collapse,Stable Compression Basin,Sponsor Exhaustion Collapse,Degrading->Degrading->Unresolved->Degrading,1.3709505944503406,0.75,0.6,40.062,6.6659999999999995,0.49427247626558846,3,1.6854752972215634,0.4444444444444444,0.5,20.031,3.3329999999999997,0.6972719233431063,4,1.5332062193407245,0.2631578947368421,0.6,11.068000000000001,1.6664999999999999,0.7454253437393464,4
2271,2026-05-11 08:20:00,Sponsor Exhaustion Collapse->Unstable Rotational Balance,Sponsor Exhaustion Collapse,Unstable Rotational Balance,Degrading->Unresolved->Degrading->Balance,1.3709505944503406,0.75,0.6,40.062,6.6659999999999995,0.49427247626558846,3,1.7219280948815914,0.5555555555555556,0.4,26.395,3.3329999999999997,0.6560887169368821,4,1.5332062193407245,0.3157894736842105,0.6,13.1975,1.6664999999999999,0.7426158415837405,4
2272,2026-05-11 08:25:00,Unstable Rotational Balance->Stable Compression Basin,Unstable Rotational Balance,Stable Compression Basin,Unresolved->Degrading->Balance->Unresolved,1.3709505944503406,0.75,0.6,26.727999999999998,0.0,0.4866620295972945,3,2.046439344663802,0.6666666666666666,0.4,26.395,3.3329999999999997,0.6146092977371433,5,1.6709505944474552,0.3684210526315789,0.6,13.1975,1.6664999999999999,0.7396582330313775,5
2275,2026-05-11 08:40:00,Stable Compression Basin->Sponsor Exhaustion Collapse,Stable Compression Basin,Sponsor Exhaustion Collapse,Unresolved->Unresolved->Unresolved->Degrading,1.3709505944503406,0.5,0.6,12.728,0.0,0.5097304724291706,3,1.7219280948815914,0.6666666666666666,0.4,26.395,3.3329999999999997,0.5020014743473795,4,1.860964047436468,0.3684210526315789,0.5,13.1975,1.6664999999999999,0.7011364223840018,5
2276,2026-05-11 08:45:00,Sponsor Exhaustion Collapse->Stable Compression Basin,Sponsor Exhaustion Collapse,Stable Compression Basin,Unresolved->Unresolved->Degrading->Unresolved,1.3709505944503406,0.5,0.6,12.728,0.0,0.5097304724291706,3,1.7219280948815914,0.6666666666666666,0.4,26.395,3.3329999999999997,0.5020014743473795,4,1.9149798205092678,0.42105263157894735,0.45,16.3795,1.6664999999999999,0.6805448191808897,5
2278,2026-05-11 08:55:00,Stable Compression Basin->Sponsor Exhaustion Collapse,Stable Compression Basin,Sponsor Exhaustion Collapse,Degrading->Unresolved->Unresolved->Degrading,0.7219280948844771,0.5,0.8,18.61,0.0,0.5333913408480757,2,1.2954618442339936,0.6666666666666666,0.6,15.669,0.0,0.5097304724291706,3,1.9833830982218001,0.47368421052631576,0.35,17.85,1.6664999999999999,0.6449806170858772,5
2280,2026-05-11 09:05:00,Sponsor Exhaustion Collapse->Stable Compression Basin,Sponsor Exhaustion Collapse,Stable Compression Basin,Unresolved->Degrading->Degrading->Unresolved,0.9709505944517833,0.5,0.6,31.338,0.0,0.5109153236032286,2,1.360964047439353,0.5555555555555556,0.5,22.032999999999998,0.0,0.5103228980161997,3,1.9833830982218001,0.5263157894736842,0.35,21.032,1.6664999999999999,0.6037974106796529,5
2283,2026-05-11 09:20:00,Stable Compression Basin->Pure Unresolved Compression Equilibrium,Stable Compression Basin,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.9709505944517833,0.25,0.6,18.61,0.0,0.5221533322256521,2,0.8812908992278072,0.4444444444444444,0.7,18.61,0.0,0.5277723365368638,2,1.8128876215109468,0.5789473684210527,0.45,22.5025,1.6664999999999999,0.5504511075371342,5
2290,2026-05-11 09:55:00,Pure Unresolved Compression Equilibrium->Directional Continuation / Sponsor Release,Pure Unresolved Compression Equilibrium,Directional Continuation / Sponsor Release,Unresolved->Unresolved->Unresolved->Directional,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,1,0.8812908992278072,0.1111111111111111,0.7,2.941,0.0,0.7935787641355866,2,1.7393538721614301,0.3684210526315789,0.4,12.487,0.0,0.6519508310758931,4
2291,2026-05-11 10:00:00,Directional Continuation / Sponsor Release->Sponsor Exhaustion Collapse,Directional Continuation / Sponsor Release,Sponsor Exhaustion Collapse,Unresolved->Unresolved->Directional->Degrading,0.7219280948844771,0.25,0.8,5.0,15.0,0.8249229786894405,2,1.1567796494427114,0.2222222222222222,0.7,2.5,7.5,0.7914687703650072,3,1.901609497051814,0.3684210526315789,0.4,10.555,3.75,0.6537053363462093,5
2293,2026-05-11 10:10:00,Sponsor Exhaustion Collapse->Stable Compression Basin,Sponsor Exhaustion Collapse,Stable Compression Basin,Directional->Degrading->Degrading->Unresolved,1.5219280948830343,0.5,0.4,19.0,15.0,0.6601901530645434,3,1.1567796494427114,0.2222222222222222,0.7,9.5,7.5,0.7802307617425839,3,1.7762976257194283,0.3684210526315789,0.35,14.055000000000001,3.75,0.6540015491397239,4
2296,2026-05-11 10:25:00,Stable Compression Basin->Pure Unresolved Compression Equilibrium,Stable Compression Basin,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.9709505944517833,0.25,0.6,14.0,0.0,0.5103228980161996,2,1.8464393446652445,0.3333333333333333,0.4,9.5,7.5,0.66762293835282,4,1.7393538721614301,0.3157894736842105,0.4,10.873,3.75,0.6538534427429666,4
2298,2026-05-11 10:35:00,Pure Unresolved Compression Equilibrium->Directional Continuation / Sponsor Release,Pure Unresolved Compression Equilibrium,Directional Continuation / Sponsor Release,Unresolved->Unresolved->Unresolved->Directional,0.9709505944517833,0.25,0.6,0.0,0.0,0.6750557236410966,2,1.8464393446652445,0.4444444444444444,0.4,9.5,7.5,0.66762293835282,4,1.7199730940162041,0.3157894736842105,0.45,9.4025,3.75,0.6894176448379791,4
2303,2026-05-11 11:00:00,Directional Continuation / Sponsor Release->Stable Compression Basin,Directional Continuation / Sponsor Release,Stable Compression Basin,Directional->Directional->Directional->Unresolved,-1.4428232973175175e-12,0.0,1.0,5.0,15.0,0.5235294117647059,1,1.4854752972230063,0.2222222222222222,0.5,2.5,7.5,0.5992925677029012,3,1.7822287189080306,0.2631578947368421,0.45,6.0,7.5,0.6897616647227425,4
2306,2026-05-11 11:15:00,Stable Compression Basin->Directional Continuation / Sponsor Release,Stable Compression Basin,Directional Continuation / Sponsor Release,Unresolved->Unresolved->Unresolved->Directional,0.9709505944517833,0.25,0.6,0.0,0.0,0.5243589401787293,2,1.4854752972230063,0.2222222222222222,0.5,2.5,7.5,0.5992925677029012,3,1.8954618442325508,0.3157894736842105,0.3,6.0,7.5,0.6334577530278607,4
2307,2026-05-11 11:20:00,Directional Continuation / Sponsor Release->Stable Compression Basin,Directional Continuation / Sponsor Release,Stable Compression Basin,Unresolved->Unresolved->Directional->Unresolved,0.9709505944517833,0.5,0.6,5.0,15.0,0.5243589401787293,2,1.2954618442339936,0.3333333333333333,0.6,5.0,15.0,0.5616183718373093,3,1.8833830982232427,0.3684210526315789,0.35,7.25,11.25,0.6146206550950647,4
2310,2026-05-11 11:35:00,Stable Compression Basin->Directional Continuation / Sponsor Release,Stable Compression Basin,Directional Continuation / Sponsor Release,Unresolved->Unresolved->Unresolved->Directional,0.7219280948844771,0.5,0.8,5.0,15.0,0.4930876250915304,2,0.9709505944517833,0.3333333333333333,0.6,2.5,7.5,0.5125285059692768,2,1.7128876215123894,0.3684210526315789,0.45,7.25,11.25,0.5524015262954566,4
2321,2026-05-11 12:30:00,Directional Continuation / Sponsor Release->Sponsor Exhaustion Collapse,Directional Continuation / Sponsor Release,Sponsor Exhaustion Collapse,Directional->Directional->Directional->Degrading,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.5235294117647059,1,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.5235294117647059,1,0.8812908992278072,0.21052631578947367,0.7,2.5,7.5,0.5180289588669913,2
2325,2026-05-11 12:50:00,Sponsor Exhaustion Collapse->Unstable Rotational Balance,Sponsor Exhaustion Collapse,Unstable Rotational Balance,Degrading->Degrading->Degrading->Balance,0.7219280948844771,0.25,0.8,14.0,0.0,0.4954573274396464,2,0.9709505944517833,0.1111111111111111,0.6,7.0,0.0,0.5094933696021762,2,1.3709505944503406,0.21052631578947367,0.6,6.0,7.5,0.5089009440151472,3
2326,2026-05-11 12:55:00,Unstable Rotational Balance->Sponsor Exhaustion Collapse,Unstable Rotational Balance,Sponsor Exhaustion Collapse,Degrading->Degrading->Balance->Degrading,0.7219280948844771,0.25,0.8,34.0,0.0,0.49392604826130837,2,1.360964047439353,0.2222222222222222,0.5,17.0,0.0,0.5087277300130072,3,1.5332062193407245,0.21052631578947367,0.6,11.0,7.5,0.5104207358876361,4
2328,2026-05-11 13:05:00,Sponsor Exhaustion Collapse->Stable Compression Basin,Sponsor Exhaustion Collapse,Stable Compression Basin,Balance->Degrading->Degrading->Unresolved,0.7219280948844771,0.5,0.8,30.0,0.0,0.49392604826130837,2,1.2954618442339936,0.3333333333333333,0.6,22.0,0.0,0.5017097089317424,3,1.5437519544147311,0.21052631578947367,0.55,12.25,3.75,0.5088143370140772,4
2329,2026-05-11 13:10:00,Stable Compression Basin->Sponsor Exhaustion Collapse,Stable Compression Basin,Sponsor Exhaustion Collapse,Degrading->Degrading->Unresolved->Degrading,1.3709505944503406,0.75,0.6,35.882,0.0,0.5051640568837319,3,1.5709505944488977,0.4444444444444444,0.6,24.941,0.0,0.5038197027023216,4,1.5437519544147311,0.2631578947368421,0.55,13.720500000000001,3.75,0.5117719455664402,4
2333,2026-05-11 13:30:00,Sponsor Exhaustion Collapse->Stable Compression Basin,Sponsor Exhaustion Collapse,Stable Compression Basin,Degrading->Degrading->Degrading->Unresolved,0.7219280948844771,0.25,0.8,18.61,0.0,0.499677314980805,2,0.9219280948830342,0.4444444444444444,0.8,24.305,0.0,0.4968016816210568,3,1.4609640474379104,0.2631578947368421,0.5,15.6525,0.0,0.5066565361522489,4
2336,2026-05-11 13:45:00,Stable Compression Basin->Pure Unresolved Compression Equilibrium,Stable Compression Basin,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.9709505944517833,0.25,0.6,5.882,0.0,0.5221533322256521,2,0.9709505944517833,0.3333333333333333,0.6,17.246000000000002,0.0,0.5109153236032287,2,1.6804820237160698,0.3157894736842105,0.5,17.122999999999998,0.0,0.5098215268081179,4
2337,2026-05-11 13:50:00,Pure Unresolved Compression Equilibrium->Unstable Rotational Balance,Pure Unresolved Compression Equilibrium,Unstable Rotational Balance,Unresolved->Unresolved->Unresolved->Balance,1.3709505944503406,0.5,0.6,5.882,0.0,0.6045197450381006,3,1.360964047439353,0.4444444444444444,0.5,12.245999999999999,0.0,0.5520985300094529,3,1.860964047436468,0.3684210526315789,0.5,17.122999999999998,0.0,0.5286586247409139,5
2338,2026-05-11 13:55:00,Unstable Rotational Balance->Stable Compression Basin,Unstable Rotational Balance,Stable Compression Basin,Unresolved->Unresolved->Balance->Unresolved,1.3709505944503406,0.5,0.6,18.514,0.0,0.6100064869410275,3,1.7219280948815914,0.4444444444444444,0.4,18.562,0.0,0.5548419009609162,4,1.9232196723282944,0.42105263157894735,0.5,20.281,0.0,0.5282758049463292,5
2341,2026-05-12 06:40:00,Stable Compression Basin->Directional Continuation / Sponsor Release,Stable Compression Basin,Directional Continuation / Sponsor Release,Unresolved->Unresolved->Unresolved->Directional,1.3709505944503406,0.5,0.6,16.842,0.0,0.6100064869410275,3,1.5709505944488977,0.4444444444444444,0.6,11.361999999999998,0.0,0.5660799095833398,4,1.578389824717749,0.42105263157894735,0.5,21.3335,0.0,0.5314407956021983,4
2342,2026-05-12 06:45:00,Directional Continuation / Sponsor Release->Sponsor Exhaustion Collapse,Directional Continuation / Sponsor Release,Sponsor Exhaustion Collapse,Unresolved->Unresolved->Directional->Degrading,1.3709505944503406,0.5,0.6,21.842,15.0,0.5346580952098439,3,1.770950594447455,0.5555555555555556,0.6,13.862,7.5,0.5695889201239723,5,1.8128876215109468,0.47368421052631576,0.45,19.0835,3.75,0.5331953008725144,5
2344,2026-05-12 06:55:00,Sponsor Exhaustion Collapse->Stable Compression Basin,Sponsor Exhaustion Collapse,Stable Compression Basin,Directional->Degrading->Degrading->Unresolved,1.5219280948830343,0.5,0.4,19.0,15.0,0.5179333446844934,3,1.9609640474364676,0.5555555555555556,0.5,17.921,7.5,0.5639699158127606,5,1.8128876215109468,0.5263157894736842,0.45,22.5835,3.75,0.5331953008725144,5
2347,2026-05-12 07:10:00,Stable Compression Basin->Pure Unresolved Compression Equilibrium,Stable Compression Basin,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.9709505944517833,0.25,0.6,14.0,0.0,0.5103228980161996,2,1.5709505944488977,0.4444444444444444,0.6,17.921,7.5,0.5224904966130217,4,1.6783898247163065,0.47368421052631576,0.5,15.083499999999997,3.75,0.5372945133112372,5
2352,2026-05-12 07:35:00,Pure Unresolved Compression Equilibrium->Sponsor Exhaustion Collapse,Pure Unresolved Compression Equilibrium,Sponsor Exhaustion Collapse,Unresolved->Unresolved->Unresolved->Degrading,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,1,1.4854752972230063,0.2222222222222222,0.5,7.0,0.0,0.7052971342184118,3,1.882228718906588,0.42105263157894735,0.45,10.431000000000001,3.75,0.637443027171192,5
2359,2026-05-12 08:10:00,Sponsor Exhaustion Collapse->Stable Compression Basin,Sponsor Exhaustion Collapse,Stable Compression Basin,Degrading->Degrading->Degrading->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.4884393063583815,1,0.8812908992278072,0.1111111111111111,0.7,6.364,0.0,0.6119889255770543,2,1.73449779678887,0.2631578947368421,0.45,7.9319999999999995,3.75,0.6042417298699247,4
2361,2026-05-12 08:20:00,Stable Compression Basin->Sponsor Exhaustion Collapse,Stable Compression Basin,Sponsor Exhaustion Collapse,Degrading->Unresolved->Unresolved->Degrading,0.9709505944517833,0.25,0.6,5.882,0.0,0.5109153236032287,2,1.1567796494427114,0.2222222222222222,0.7,9.305,0.0,0.5408605213870293,3,1.73449779678887,0.2631578947368421,0.45,9.4025,3.75,0.6042417298699247,4
2363,2026-05-12 08:30:00,Sponsor Exhaustion Collapse->Stable Compression Basin,Sponsor Exhaustion Collapse,Stable Compression Basin,Unresolved->Degrading->Degrading->Unresolved,0.9709505944517833,0.5,0.6,18.61,0.0,0.5109153236032286,2,0.7219280948844771,0.2222222222222222,0.8,9.305,0.0,0.49967731498080514,2,1.499999999995672,0.2631578947368421,0.5,7.8345,0.0,0.6024872245996085,3
2366,2026-05-12 08:45:00,Stable Compression Basin->Pure Unresolved Compression Equilibrium,Stable Compression Basin,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.9709505944517833,0.25,0.6,18.61,0.0,0.5221533322256521,2,0.9999999999971146,0.3333333333333333,0.5,12.245999999999999,0.0,0.5165343279144403,2,1.5394910702958062,0.2631578947368421,0.45,9.305,0.0,0.6082543353075774,3
2369,2026-05-12 09:00:00,Pure Unresolved Compression Equilibrium->Sponsor Exhaustion Collapse,Pure Unresolved Compression Equilibrium,Sponsor Exhaustion Collapse,Unresolved->Unresolved->Unresolved->Degrading,0.9709505944517833,0.25,0.6,0.0,0.0,0.758014562040574,2,1.4854752972230063,0.3333333333333333,0.5,12.245999999999999,0.0,0.6400839471331131,3,1.5394910702958062,0.2631578947368421,0.45,9.305,0.0,0.6260364363550837,3
2371,2026-05-12 09:10:00,Sponsor Exhaustion Collapse->Stable Compression Basin,Sponsor Exhaustion Collapse,Stable Compression Basin,Unresolved->Degrading->Degrading->Unresolved,0.9709505944517833,0.25,0.6,12.728,0.0,0.735538544795727,2,1.5709505944503404,0.3333333333333333,0.4,15.669,0.0,0.6288459385106896,3,1.4387586809106803,0.3157894736842105,0.55,12.487,0.0,0.5848532299488595,3
2373,2026-05-12 09:20:00,Stable Compression Basin->Sponsor Exhaustion Collapse,Stable Compression Basin,Sponsor Exhaustion Collapse,Degrading->Unresolved->Unresolved->Degrading,1.5219280948830343,0.5,0.4,18.61,0.0,0.5932817364156772,3,1.4854752972230063,0.3333333333333333,0.5,12.245999999999999,0.0,0.6400839471331132,3,1.4406454496110184,0.3157894736842105,0.5,10.7755,0.0,0.5698806310569591,3
