Instrument,HorizonBars,ResolvedArchetype,DominantPressure,Count,MeanSignedReturn,MedianSignedReturn,MeanDirectionalMFE,MeanDirectionalMAE,DirectionalHitRate,StdSignedReturn,BaselineMeanSignedReturn,BaselineDirectionalHitRate,SignedReturnEdge,DirectionalHitLift,SignedReturnTStat,SignedReturnSignificance
NQ,10,Sponsor Exhaustion Collapse,DirectionalReleasePressure,38,0.2593764737959259,0.1126882036941644,2.055355975315321,-1.5426926278273787,0.5263157894736842,2.8135352174885866,-0.0334670194942625,0.5031030202730657,0.2928434932901884,1.0461391966759004,0.5682900136347084,Unsupported
NQ,10,Sponsor Exhaustion Collapse,RotationalPressure,1211,-0.10136157121789682,-0.12068965517241378,1.7059627395928256,-1.7961402364666326,0.47068538398018167,2.2823549779082795,-0.0334670194942625,0.5031030202730657,-0.06789455172363432,0.9355646160198184,-1.5454758169817737,WeakEvidence
NQ,10,Stable Compression Basin,CompressionPressure,1924,-0.01378238631143426,0.04449405585376201,1.8321662184748915,-1.7431533593085278,0.5105833763551885,2.3596730501249064,-0.0334670194942625,0.5031030202730657,0.01968463318282824,1.0148684380349429,-0.25619763720077315,NotSignificant
NQ,10,Stable Compression Basin,RotationalPressure,587,0.03560139703481582,0.016036655211912946,1.7746672611309111,-1.7951617102292385,0.5008517887563884,2.248304646824016,-0.0334670194942625,0.5031030202730657,0.06906841652907832,0.9955253070922622,0.3836462283668986,NotSignificant
NQ,10,Unstable Rotational Balance,CompressionPressure,41,-0.23773967385162126,-0.19068373740125305,1.5578778153918504,-1.9330164497578481,0.4146341463414634,1.783424700805264,-0.0334670194942625,0.5031030202730657,-0.20427265435735875,0.8241535622593068,-0.8535693529148428,Unsupported
NQ,10,Unstable Rotational Balance,RotationalPressure,1121,-0.04944670264570947,0.08383233532934131,1.90872118146875,-1.8569944249812862,0.5129348795718108,2.7123307713486517,-0.0334670194942625,0.5031030202730657,-0.015979683151446968,1.0195424374383772,-0.6103760595815108,NotSignificant
NQ,20,Directional Continuation / Sponsor Release,CompressionPressure,2,0.412028965971723,0.412028965971723,2.5581169122933143,-1.397499550682962,0.5,1.8597952568915537,0.003141236832278259,0.5082832884655208,0.40888772913944477,0.9837034019148502,0.31331241953035627,Unsupported
NQ,20,Directional Continuation / Sponsor Release,DirectionalReleasePressure,352,-0.246693094307963,-0.11821873163434311,2.4768041308315176,-2.5949931532219916,0.48295454545454547,3.6761170771698577,0.003141236832278259,0.5082832884655208,-0.24983433114024126,0.9501680586677531,-1.259038439844785,WeakEvidence
NQ,20,Directional Continuation / Sponsor Release,RotationalPressure,240,0.1467607574973359,0.3715389719577088,2.7243391610446923,-2.4928105310450324,0.55,3.0850488048386535,0.003141236832278259,0.5082832884655208,0.14361952066505762,1.0820737421063353,0.7369763081510723,NotSignificant
NQ,20,Pure Unresolved Compression Equilibrium,CompressionPressure,3791,0.08882209953617172,0.11354019746121297,2.7062508706313806,-2.6091725452715493,0.5187236286919831,3.759099454147154,0.003141236832278259,0.5082832884655208,0.08568086270389347,1.0205403963958386,1.4548362402346762,WeakEvidence
