BarIndex,Time,ResolvedArchetype,Quadruplet,RollingEntropy,RollingVelocity,RollingDominantFraction,RollingMeanFailure,RollingMeanContinuation,RollingMeanMigrationProbability,DirectionalReleasePressure,ExhaustionPressure,CompressionPressure,RotationalPressure,DominantPressure,DominantPressureValue
2176,2026-05-08 07:55:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.6854752972215634,0.4444444444444444,0.5,11.361999999999998,0.0,0.642531105291062,0.275,0.12391190476190474,0.5805555555555556,0.5328980952380952,CompressionPressure,0.5805555555555556
2177,2026-05-08 08:00:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.360964047439353,0.3333333333333333,0.5,5.046,0.0,0.6809709407458229,0.36895578128930817,0.08052142857142856,0.6232730803683738,0.4299194568059299,CompressionPressure,0.6232730803683738
2178,2026-05-08 08:05:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.360964047439353,0.3333333333333333,0.5,2.941,0.0,0.7165351428408353,0.36895578128930817,0.07300357142857142,0.6232730803683738,0.42691231394878704,CompressionPressure,0.6232730803683738
2179,2026-05-08 08:10:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.2954618442339936,0.2222222222222222,0.6,2.941,0.0,0.7520993449358478,0.46661772157381387,0.05217023809523809,0.6968114125131533,0.37091704033094797,CompressionPressure,0.6968114125131533
2180,2026-05-08 08:15:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.8812908992278072,0.1111111111111111,0.7,2.941,0.0,0.7935787641355866,0.6405509491272504,0.03133690476190476,0.7921415410204843,0.23865047944417803,CompressionPressure,0.7921415410204843
2181,2026-05-08 08:20:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.7219280948844771,0.1111111111111111,0.8,0.0,0.0,0.829142966230599,0.7170782292440206,0.02083333333333333,0.8437683829586091,0.199588437422646,CompressionPressure,0.8437683829586091
2182,2026-05-08 08:25:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.4689955935863958,0.1111111111111111,0.9,0.0,0.0,0.8647071683256116,0.8140738805696426,0.02083333333333333,0.9012433309564057,0.14425945276369073,CompressionPressure,0.9012433309564057
2183,2026-05-08 08:30:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,0.9999999999999999,0.0,0.9999999999999999,0.0,DirectionalReleasePressure,0.9999999999999999
2184,2026-05-08 08:35:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,0.9999999999999999,0.0,0.9999999999999999,0.0,DirectionalReleasePressure,0.9999999999999999
2185,2026-05-08 08:40:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,0.9999999999999999,0.0,0.9999999999999999,0.0,DirectionalReleasePressure,0.9999999999999999
2186,2026-05-08 08:45:00,Directional Continuation / Sponsor Release,Unresolved->Unresolved->Unresolved->Directional,0.4689955935863958,0.1111111111111111,0.9,2.5,7.5,0.8625971745550324,0.7140738805696426,0.26976190476190476,0.4512433309564058,0.1478308813351193,DirectionalReleasePressure,0.7140738805696426
2187,2026-05-08 08:50:00,Directional Continuation / Sponsor Release,Unresolved->Unresolved->Directional->Directional,0.7219280948844771,0.1111111111111111,0.8,2.5,7.5,0.8249229786894405,0.6170782292440207,0.26976190476190476,0.3937683829586091,0.20315986599407457,DirectionalReleasePressure,0.6170782292440207
2188,2026-05-08 08:55:00,Directional Continuation / Sponsor Release,Unresolved->Directional->Directional->Balance,0.8812908992278072,0.1111111111111111,0.7,2.5,7.5,0.7834435594897017,0.5405509491272504,0.26976190476190476,0.3421415410204842,0.238020479444178,DirectionalReleasePressure,0.5405509491272504
2189,2026-05-08 09:00:00,Sponsor Exhaustion Collapse,Directional->Directional->Balance->Degrading,1.2954618442339936,0.2222222222222222,0.6,2.5,7.5,0.7419641402899629,0.3666177215738139,0.09059523809523809,0.2468114125131532,0.37028704033094795,RotationalPressure,0.37028704033094795
2190,2026-05-08 09:05:00,Unstable Rotational Balance,Directional->Balance->Degrading->Balance,1.6854752972215634,0.3333333333333333,0.5,2.5,7.5,0.7004847210902241,0.21666666666666667,0.11142857142857143,0.15833333333333333,0.7285714285714285,RotationalPressure,0.7285714285714285
2191,2026-05-08 09:10:00,Unstable Rotational Balance,Balance->Degrading->Balance->Balance,1.8464393446652445,0.3333333333333333,0.4,2.5,7.5,0.6590053018904853,0.17500000000000002,0.11142857142857143,0.11666666666666668,0.7285714285714285,RotationalPressure,0.7285714285714285
2192,2026-05-08 09:15:00,Stable Compression Basin,Degrading->Balance->Balance->Unresolved,2.170950594447455,0.4444444444444444,0.3,2.5,7.5,0.6175258826907466,0.23333333333333336,0.13226190476190475,0.538888888888889,0.5202380952380952,CompressionPressure,0.538888888888889
2193,2026-05-08 09:20:00,Unstable Rotational Balance,Balance->Balance->Unresolved->Balance,2.170950594447455,0.5555555555555556,0.3,2.5,7.5,0.5760464634910079,0.09166666666666667,0.1530952380952381,0.061111111111111116,0.8119047619047619,RotationalPressure,0.8119047619047619
2194,2026-05-08 09:25:00,Unstable Rotational Balance,Balance->Unresolved->Balance->Balance,2.046439344663802,0.5555555555555556,0.4,2.5,7.5,0.537606628036247,0.09166666666666667,0.1530952380952381,0.061111111111111116,0.8119047619047619,RotationalPressure,0.8119047619047619
2195,2026-05-08 09:30:00,Stable Compression Basin,Unresolved->Balance->Balance->Unresolved,1.8464393446652445,0.5555555555555556,0.4,4.6049999999999995,7.5,0.5020424259412346,0.19166666666666668,0.16061309523809525,0.5111111111111111,0.5649119047619048,RotationalPressure,0.5649119047619048
2196,2026-05-08 09:35:00,Stable Compression Basin,Balance->Balance->Unresolved->Unresolved,1.8464393446652445,0.5555555555555556,0.4,2.105,0.0,0.5041524197118139,0.19166666666666668,0.1116845238095238,0.5111111111111111,0.5613404761904762,RotationalPressure,0.5613404761904762
2197,2026-05-08 09:40:00,Unstable Rotational Balance,Balance->Unresolved->Unresolved->Balance,1.6854752972215634,0.6666666666666666,0.5,8.421,0.0,0.5033867801226449,0.09166666666666669,0.155075,0.07500000000000001,0.86203,RotationalPressure,0.86203
2198,2026-05-08 09:45:00,Stable Compression Basin,Unresolved->Unresolved->Balance->Unresolved,1.360964047439353,0.6666666666666666,0.5,10.526,0.0,0.5093019972273712,0.24395578128930825,0.16259285714285712,0.5399397470350404,0.5627480282345013,RotationalPressure,0.5627480282345013
2199,2026-05-08 09:50:00,Stable Compression Basin,Unresolved->Balance->Unresolved->Unresolved,0.9999999999971146,0.5555555555555556,0.5,10.526,0.0,0.5152172143320974,0.36458333333396453,0.1417595238095238,0.5902777777779582,0.44212047618984496,CompressionPressure,0.5902777777779582
2200,2026-05-08 09:55:00,Stable Compression Basin,Balance->Unresolved->Unresolved->Unresolved,0.9709505944517833,0.5555555555555556,0.6,10.526,0.0,0.5211324314368238,0.4126045574636724,0.1417595238095238,0.633760032291208,0.43576591872680376,CompressionPressure,0.633760032291208
2201,2026-05-08 10:00:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.2954618442339936,0.5555555555555556,0.6,10.526,0.0,0.5626118506365625,0.34161772157381387,0.1417595238095238,0.6134780791798199,0.5067527546166622,CompressionPressure,0.6134780791798199
2202,2026-05-08 10:05:00,Directional Continuation / Sponsor Release,Unresolved->Unresolved->Unresolved->Directional,1.6854752972215634,0.5555555555555556,0.5,13.026,7.5,0.5664170739707094,0.13333333333333333,0.3906880952380952,0.10277777777777777,0.5769419047619048,RotationalPressure,0.5769419047619048
2203,2026-05-08 10:10:00,Sponsor Exhaustion Collapse,Unresolved->Unresolved->Directional->Degrading,1.9609640474364676,0.6666666666666666,0.5,20.026,7.5,0.566713286764224,0.09166666666666669,0.23652142857142855,0.07500000000000001,0.6286085714285714,RotationalPressure,0.6286085714285714
2204,2026-05-08 10:15:00,Sponsor Exhaustion Collapse,Unresolved->Directional->Degrading->Balance,1.9609640474364676,0.5555555555555556,0.5,20.026,7.5,0.563673703019246,0.13333333333333333,0.21568809523809523,0.10277777777777777,0.5869419047619048,RotationalPressure,0.5869419047619048
2205,2026-05-08 10:20:00,Unstable Rotational Balance,Directional->Degrading->Balance->Balance,2.1219280948801487,0.6666666666666666,0.4,17.921,7.5,0.5577584859145197,0.05000000000000003,0.22900357142857142,0.033333333333333354,0.8756014285714285,RotationalPressure,0.8756014285714285
2206,2026-05-08 10:25:00,Stable Compression Basin,Degrading->Balance->Balance->Unresolved,2.1219280948801487,0.6666666666666666,0.4,17.921,7.5,0.5518432688097935,0.15000000000000002,0.22900357142857142,0.4833333333333334,0.6256014285714285,RotationalPressure,0.6256014285714285
2207,2026-05-08 10:30:00,Sponsor Exhaustion Collapse,Balance->Balance->Unresolved->Degrading,2.046439344663802,0.6666666666666666,0.4,17.969,7.5,0.5490998978583301,0.05000000000000003,0.22917500000000002,0.033333333333333354,0.62567,RotationalPressure,0.62567
2208,2026-05-08 10:35:00,Unstable Rotational Balance,Balance->Unresolved->Degrading->Balance,2.170950594447455,0.7777777777777778,0.3,15.863999999999999,7.5,0.5431846807536038,0.008333333333333345,0.24249047619047617,0.005555555555555564,0.9143295238095237,RotationalPressure,0.9143295238095237
2209,2026-05-08 10:40:00,Unstable Rotational Balance,Unresolved->Degrading->Balance->Balance,2.170950594447455,0.7777777777777778,0.3,15.863999999999999,7.5,0.5372694636488775,0.008333333333333345,0.24249047619047617,0.005555555555555564,0.9143295238095237,RotationalPressure,0.9143295238095237
2210,2026-05-08 10:45:00,Unstable Rotational Balance,Degrading->Balance->Balance->Balance,2.046439344663802,0.6666666666666666,0.4,15.863999999999999,7.5,0.5313542465441513,0.05000000000000003,0.22165714285714283,0.033333333333333354,0.8726628571428571,RotationalPressure,0.8726628571428571
2211,2026-05-08 10:50:00,Unstable Rotational Balance,Balance->Balance->Balance->Unresolved,1.6854752972215634,0.5555555555555556,0.5,17.969,7.5,0.4929144110893904,0.13333333333333333,0.20834166666666668,0.10277777777777777,0.8340033333333333,RotationalPressure,0.8340033333333333
2212,2026-05-08 10:55:00,Unstable Rotational Balance,Balance->Balance->Unresolved->Balance,1.2954618442339936,0.4444444444444444,0.6,15.469,0.0,0.4891091877552435,0.2832843882404806,0.1385797619047619,0.19125585695759761,0.7221475165214241,RotationalPressure,0.7221475165214241
2213,2026-05-08 11:00:00,Unstable Rotational Balance,Balance->Unresolved->Balance->Balance,1.1567796494427114,0.4444444444444444,0.7,8.469,0.0,0.49185255870670685,0.3552877850177403,0.11357976190476188,0.24159016079871942,0.6818107864108311,RotationalPressure,0.6818107864108311
2214,2026-05-08 11:05:00,Unstable Rotational Balance,Unresolved->Balance->Balance->Balance,0.9219280948830342,0.3333333333333333,0.8,8.469,0.0,0.4948921424516849,0.489994895911003,0.09274642857142856,0.3257128274031438,0.5887703421842351,RotationalPressure,0.5887703421842351
2215,2026-05-08 11:10:00,Unstable Rotational Balance,Balance->Balance->Balance->Unresolved,0.9219280948830342,0.2222222222222222,0.8,10.574,0.0,0.4979317261966628,0.5316615625776696,0.07943095238095238,0.35349060518092146,0.5501108183747113,RotationalPressure,0.5501108183747113
2216,2026-05-08 11:15:00,Unstable Rotational Balance,Balance->Balance->Unresolved->Balance,0.4689955935863958,0.1111111111111111,0.9,10.574,0.0,0.4979317261966628,0.7140738805696426,0.058597619047619044,0.4512433309564058,0.409365167049405,DirectionalReleasePressure,0.7140738805696426
2217,2026-05-08 11:20:00,Unstable Rotational Balance,Balance->Unresolved->Balance->Balance,-1.4428232973175175e-12,0.0,1.0,4.21,0.0,0.5006750971481262,0.8999999999999999,0.015035714285714286,0.55,0.2560142857142857,DirectionalReleasePressure,0.8999999999999999
2218,2026-05-08 11:25:00,Unstable Rotational Balance,Unresolved->Balance->Balance->Balance,-1.4428232973175175e-12,0.0,1.0,4.21,0.0,0.5037146808931041,0.8999999999999999,0.015035714285714286,0.55,0.2560142857142857,DirectionalReleasePressure,0.8999999999999999
2219,2026-05-08 11:30:00,Unstable Rotational Balance,Balance->Balance->Balance->Balance,-1.4428232973175175e-12,0.0,1.0,4.21,0.0,0.506754264638082,0.8999999999999999,0.015035714285714286,0.55,0.2560142857142857,DirectionalReleasePressure,0.8999999999999999
2220,2026-05-08 11:35:00,Sponsor Exhaustion Collapse,Balance->Balance->Balance->Degrading,0.4689955935863958,0.1111111111111111,0.9,9.209999999999999,0.0,0.5070504774315966,0.7140738805696426,0.05372619047619047,0.4512433309564058,0.1574165956208336,DirectionalReleasePressure,0.7140738805696426
2221,2026-05-08 11:40:00,Sponsor Exhaustion Collapse,Balance->Balance->Degrading->Degrading,0.7219280948844771,0.1111111111111111,0.8,7.1049999999999995,0.0,0.5040108936866187,0.6170782292440207,0.046208333333333323,0.3937683829586091,0.209738437422646,DirectionalReleasePressure,0.6170782292440207
2222,2026-05-08 11:45:00,Sponsor Exhaustion Collapse,Balance->Degrading->Degrading->Degrading,0.8812908992278072,0.1111111111111111,0.7,7.1049999999999995,0.0,0.5040108936866187,0.5405509491272504,0.046208333333333323,0.3421415410204842,0.24459905087274944,DirectionalReleasePressure,0.5405509491272504
2223,2026-05-08 11:50:00,Directional Continuation / Sponsor Release,Degrading->Degrading->Degrading->Directional,1.2954618442339936,0.2222222222222222,0.6,13.772,3.3329999999999997,0.5047765332757876,0.3666177215738139,0.308628380952381,0.2468114125131532,0.3863898974738051,RotationalPressure,0.3863898974738051
2224,2026-05-08 11:55:00,Directional Continuation / Sponsor Release,Degrading->Degrading->Directional->Directional,1.4854752972230063,0.2222222222222222,0.5,13.772,3.3329999999999997,0.5055421728649566,0.2833856120658007,0.308628380952381,0.19326890503467323,0.42795534031515164,RotationalPressure,0.42795534031515164
2225,2026-05-08 12:00:00,Directional Continuation / Sponsor Release,Degrading->Directional->Directional->Directional,1.5709505944503404,0.2222222222222222,0.4,11.667,3.3329999999999997,0.5063078124541256,0.22302122413065473,0.30111052380952386,0.1462600322912982,0.4436459187264881,RotationalPressure,0.4436459187264881
2226,2026-05-08 12:05:00,Sponsor Exhaustion Collapse,Directional->Directional->Directional->Degrading,1.5709505944503404,0.3333333333333333,0.4,18.667,3.3329999999999997,0.5066040252476401,0.1813545574639881,0.14694385714285715,0.11848225451352042,0.4953125853931548,RotationalPressure,0.4953125853931548
2227,2026-05-08 12:10:00,Sponsor Exhaustion Collapse,Directional->Directional->Degrading->Degrading,1.4854752972230063,0.3333333333333333,0.5,18.667,3.3329999999999997,0.5038606542961768,0.24171894539913405,0.14694385714285715,0.16549112725689544,0.47661486412467546,RotationalPressure,0.47661486412467546
2228,2026-05-08 12:15:00,Sponsor Exhaustion Collapse,Directional->Degrading->Degrading->Degrading,1.2954618442339936,0.3333333333333333,0.6,18.667,3.3329999999999997,0.5011172833447134,0.32495105490714726,0.14694385714285715,0.2190336347353754,0.4350494212833289,RotationalPressure,0.4350494212833289
2229,2026-05-08 12:20:00,Sponsor Exhaustion Collapse,Degrading->Degrading->Degrading->Degrading,0.8812908992278072,0.2222222222222222,0.7,18.667,3.3329999999999997,0.4983739123932499,0.4988842824605838,0.1261105238095238,0.3143637632427065,0.302782860396559,DirectionalReleasePressure,0.4988842824605838
2230,2026-05-08 12:25:00,Stable Compression Basin,Degrading->Degrading->Degrading->Unresolved,1.2954618442339936,0.3333333333333333,0.6,16.608,3.3329999999999997,0.5039929167044617,0.42495105490714724,0.1395902857142857,0.6690336347353755,0.43210799271190037,CompressionPressure,0.6690336347353755
2231,2026-05-08 12:30:00,Stable Compression Basin,Degrading->Degrading->Unresolved->Unresolved,1.4854752972230063,0.3333333333333333,0.5,16.608,3.3329999999999997,0.5099081338091878,0.34171894539913406,0.1395902857142857,0.6154911272568955,0.4736734355532469,CompressionPressure,0.6154911272568955
2232,2026-05-08 12:35:00,Stable Compression Basin,Degrading->Unresolved->Unresolved->Unresolved,1.5709505944503404,0.2222222222222222,0.4,16.608,3.3329999999999997,0.5158233509139142,0.3230212241306547,0.11875695238095237,0.5962600322912982,0.45070449015505953,CompressionPressure,0.5962600322912982
2233,2026-05-08 12:40:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.8464393446652445,0.3333333333333333,0.4,9.940999999999999,0.0,0.5534975467795059,0.275,0.09800357142857141,0.5666666666666667,0.48920142857142856,CompressionPressure,0.5666666666666667
2234,2026-05-08 12:45:00,Sponsor Exhaustion Collapse,Unresolved->Unresolved->Unresolved->Degrading,1.6854752972215634,0.4444444444444444,0.5,16.305,0.0,0.5499885362388734,0.17500000000000002,0.14156547619047616,0.13055555555555556,0.5399595238095237,RotationalPressure,0.5399595238095237
2235,2026-05-08 12:50:00,Sponsor Exhaustion Collapse,Unresolved->Unresolved->Degrading->Degrading,1.2954618442339936,0.3333333333333333,0.6,16.305,0.0,0.5464795256982411,0.32495105490714726,0.12073214285714284,0.2190336347353754,0.43167513556904324,RotationalPressure,0.43167513556904324
2236,2026-05-08 12:55:00,Sponsor Exhaustion Collapse,Unresolved->Degrading->Degrading->Degrading,1.2954618442339936,0.3333333333333333,0.6,9.305,0.0,0.5464795256982412,0.32495105490714726,0.09573214285714285,0.2190336347353754,0.42167513556904324,RotationalPressure,0.42167513556904324
2237,2026-05-08 13:00:00,Stable Compression Basin,Degrading->Degrading->Degrading->Unresolved,1.360964047439353,0.4444444444444444,0.5,12.245999999999999,0.0,0.5520985300094529,0.3272891146226416,0.12706904761904758,0.595495302590596,0.4818718377583108,CompressionPressure,0.595495302590596
2238,2026-05-08 13:05:00,Unstable Rotational Balance,Degrading->Degrading->Unresolved->Balance,1.7219280948815914,0.5555555555555556,0.4,18.562,0.0,0.5548419009609162,0.09166666666666667,0.1704595238095238,0.061111111111111116,0.8348504761904763,RotationalPressure,0.8348504761904763
2239,2026-05-08 13:10:00,Stable Compression Basin,Degrading->Unresolved->Balance->Unresolved,1.6854752972215634,0.5555555555555556,0.5,20.667,0.0,0.5604609052721281,0.23333333333333334,0.17797738095238094,0.5527777777777778,0.587857619047619,RotationalPressure,0.587857619047619
2240,2026-05-08 13:15:00,Stable Compression Basin,Unresolved->Balance->Unresolved->Unresolved,1.6854752972215634,0.5555555555555556,0.5,17.726,0.0,0.5604609052721281,0.23333333333333334,0.16747380952380952,0.5527777777777778,0.5836561904761904,RotationalPressure,0.5836561904761904
2241,2026-05-08 13:20:00,Unstable Rotational Balance,Balance->Unresolved->Unresolved->Balance,1.8464393446652445,0.6666666666666666,0.4,24.041999999999998,0.0,0.5575852719123796,0.05000000000000003,0.2108642857142857,0.033333333333333354,0.8843457142857143,RotationalPressure,0.8843457142857143
2242,2026-05-08 13:25:00,Stable Compression Basin,Unresolved->Unresolved->Balance->Unresolved,1.8464393446652445,0.6666666666666666,0.4,26.147,0.0,0.5575852719123797,0.15000000000000002,0.21838214285714286,0.4833333333333334,0.6373528571428572,RotationalPressure,0.6373528571428572
2243,2026-05-08 13:30:00,Unstable Rotational Balance,Unresolved->Balance->Unresolved->Balance,1.5709505944503404,0.6666666666666666,0.4,32.463,0.0,0.5191454364576189,0.0563545574639881,0.2409392857142857,0.03514892118018709,0.8900211568217262,RotationalPressure,0.8900211568217262
2244,2026-05-08 13:35:00,Unstable Rotational Balance,Balance->Unresolved->Balance->Balance,1.5219280948830343,0.6666666666666666,0.4,26.099,0.0,0.5218888074090823,0.0670782292443363,0.21821071428571426,0.03821282740314372,0.8702060564699494,RotationalPressure,0.8702060564699494
2245,2026-05-08 13:40:00,Unstable Rotational Balance,Unresolved->Balance->Balance->Balance,1.360964047439353,0.6666666666666666,0.5,26.099,0.0,0.5246321783605458,0.14395578128930825,0.21821071428571426,0.08993974703504046,0.8349951710916441,RotationalPressure,0.8349951710916441
2246,2026-05-08 13:45:00,Unstable Rotational Balance,Balance->Balance->Balance->Unresolved,0.9709505944517833,0.5555555555555556,0.6,28.204,0.0,0.5273755493120091,0.3126045574636724,0.20489523809523807,0.18376003229120796,0.7110202044410895,RotationalPressure,0.7110202044410895
2247,2026-05-08 13:50:00,Stable Compression Basin,Balance->Balance->Unresolved->Unresolved,0.9709505944517833,0.5555555555555556,0.6,25.262999999999998,0.0,0.5273755493120091,0.4126045574636724,0.19439166666666666,0.633760032291208,0.4568187758696609,CompressionPressure,0.633760032291208
2248,2026-05-08 13:55:00,Stable Compression Basin,Balance->Unresolved->Unresolved->Unresolved,0.9999999999971146,0.4444444444444444,0.5,18.946999999999996,0.0,0.5302511826717575,0.40625000000063116,0.15100119047619043,0.618055555555736,0.4124838095231783,CompressionPressure,0.618055555555736
2249,2026-05-08 14:00:00,Unstable Rotational Balance,Unresolved->Unresolved->Unresolved->Balance,0.9709505944517833,0.5555555555555556,0.6,23.158,0.0,0.5273755493120091,0.3126045574636724,0.18687380952380953,0.18376003229120796,0.7038116330125181,RotationalPressure,0.7038116330125181
2250,2026-05-11 06:35:00,Stable Compression Basin,Unresolved->Unresolved->Balance->Unresolved,0.9709505944517833,0.5555555555555556,0.6,25.263,0.0,0.5273755493120091,0.4126045574636724,0.19439166666666666,0.633760032291208,0.4568187758696609,CompressionPressure,0.633760032291208
2251,2026-05-11 06:40:00,Stable Compression Basin,Unresolved->Balance->Unresolved->Unresolved,0.9999999999971146,0.4444444444444444,0.5,18.947,0.0,0.5302511826717575,0.40625000000063116,0.15100119047619046,0.618055555555736,0.4124838095231783,CompressionPressure,0.618055555555736
2252,2026-05-11 06:45:00,Stable Compression Basin,Balance->Unresolved->Unresolved->Unresolved,0.9999999999971146,0.3333333333333333,0.5,16.842,0.0,0.5302511826717575,0.4479166666672978,0.12264999999999998,0.6458333333335138,0.3678099999993688,CompressionPressure,0.6458333333335138
2253,2026-05-11 06:50:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.360964047439353,0.4444444444444444,0.5,10.526,0.0,0.5686910181265183,0.3272891146226416,0.12092619047619046,0.595495302590596,0.47941469490116795,CompressionPressure,0.595495302590596
2254,2026-05-11 06:55:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.4854752972230063,0.4444444444444444,0.5,10.526,0.0,0.6071308535812792,0.3000522787324674,0.12092619047619046,0.5877133494791177,0.5066515307913421,CompressionPressure,0.5877133494791177
2255,2026-05-11 07:00:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.4854752972230063,0.4444444444444444,0.5,10.526,0.0,0.64557068903604,0.3000522787324674,0.12092619047619046,0.5877133494791177,0.5066515307913421,CompressionPressure,0.5877133494791177
2256,2026-05-11 07:05:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.360964047439353,0.3333333333333333,0.5,8.421,0.0,0.6840105244908008,0.36895578128930817,0.09257499999999999,0.6232730803683738,0.43474088537735844,CompressionPressure,0.6232730803683738
2257,2026-05-11 07:10:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.360964047439353,0.3333333333333333,0.5,8.421,0.0,0.7195747265858132,0.36895578128930817,0.09257499999999999,0.6232730803683738,0.43474088537735844,CompressionPressure,0.6232730803683738
2258,2026-05-11 07:15:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.2954618442339936,0.2222222222222222,0.6,8.421,0.0,0.7551389286808258,0.46661772157381387,0.07174166666666665,0.6968114125131533,0.3787456117595194,CompressionPressure,0.6968114125131533
2259,2026-05-11 07:20:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.8812908992278072,0.1111111111111111,0.7,2.105,0.0,0.7935787641355866,0.6405509491272504,0.02835119047619047,0.7921415410204843,0.2374561937298923,CompressionPressure,0.7921415410204843
2260,2026-05-11 07:25:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.7219280948844771,0.1111111111111111,0.8,0.0,0.0,0.829142966230599,0.7170782292440206,0.02083333333333333,0.8437683829586091,0.199588437422646,CompressionPressure,0.8437683829586091
2261,2026-05-11 07:30:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.4689955935863958,0.1111111111111111,0.9,0.0,0.0,0.8647071683256116,0.8140738805696426,0.02083333333333333,0.9012433309564057,0.14425945276369073,CompressionPressure,0.9012433309564057
2262,2026-05-11 07:35:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,0.9999999999999999,0.0,0.9999999999999999,0.0,DirectionalReleasePressure,0.9999999999999999
2263,2026-05-11 07:40:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,0.9999999999999999,0.0,0.9999999999999999,0.0,DirectionalReleasePressure,0.9999999999999999
2264,2026-05-11 07:45:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,0.9999999999999999,0.0,0.9999999999999999,0.0,DirectionalReleasePressure,0.9999999999999999
2265,2026-05-11 07:50:00,Sponsor Exhaustion Collapse,Unresolved->Unresolved->Unresolved->Degrading,0.4689955935863958,0.1111111111111111,0.9,6.364,0.0,0.8590881640143999,0.7140738805696426,0.04356190476190476,0.4512433309564058,0.15335088133511932,DirectionalReleasePressure,0.7140738805696426
2266,2026-05-11 07:55:00,Directional Continuation / Sponsor Release,Unresolved->Unresolved->Degrading->Directional,0.9219280948830342,0.2222222222222222,0.8,13.031,3.3329999999999997,0.8214139681488082,0.5316615625776696,0.3059819523809524,0.35349060518092146,0.30362081837471133,DirectionalReleasePressure,0.5316615625776696
2267,2026-05-11 08:00:00,Sponsor Exhaustion Collapse,Unresolved->Degrading->Directional->Degrading,1.1567796494427114,0.3333333333333333,0.7,20.031,3.3329999999999997,0.7802307617425838,0.3969544516844069,0.1518152857142857,0.2693679385764972,0.4066612626013074,RotationalPressure,0.4066612626013074
2268,2026-05-11 08:05:00,Sponsor Exhaustion Collapse,Degrading->Directional->Degrading->Degrading,1.2954618442339936,0.3333333333333333,0.6,20.031,3.3329999999999997,0.738751342542845,0.32495105490714726,0.1518152857142857,0.2190336347353754,0.4369979927119004,RotationalPressure,0.4369979927119004
2269,2026-05-11 08:10:00,Stable Compression Basin,Directional->Degrading->Degrading->Unresolved,1.6854752972215634,0.4444444444444444,0.5,20.031,3.3329999999999997,0.6972719233431063,0.275,0.17264861904761902,0.5805555555555556,0.5452823809523809,CompressionPressure,0.5805555555555556
2270,2026-05-11 08:15:00,Sponsor Exhaustion Collapse,Degrading->Degrading->Unresolved->Degrading,1.7219280948815914,0.5555555555555556,0.4,26.395,3.3329999999999997,0.6560887169368821,0.09166666666666667,0.2162105238095238,0.061111111111111116,0.5960404761904762,RotationalPressure,0.5960404761904762
2271,2026-05-11 08:20:00,Unstable Rotational Balance,Degrading->Unresolved->Degrading->Balance,2.046439344663802,0.6666666666666666,0.4,26.395,3.3329999999999997,0.6146092977371433,0.05000000000000003,0.23704385714285714,0.033333333333333354,0.8877071428571428,RotationalPressure,0.8877071428571428
