Threshold,Mode,Count,MeanSignedReturn,MedianSignedReturn,TStat,PositiveRowFraction,StdSignedReturn,ZeroRowFraction,NegativeRowFraction,ConditionMin,ConditionMax,ConditionMean,WeekRegimeCount,WeeklyPositiveFraction,WeeklyMeanOfMeans,WeeklyMedianOfMeans,WeeklyMinMean,WeeklyMaxMean
0.66,ge,1243,0.8179806918744972,0.0,1.9157842376167453,0.49798873692679,15.053310543480709,0.012872083668543845,0.4891391794046661,0.7219280948844771,2.246439344663802,1.3307385421639049,7,0.7142857142857143,0.8714710147504466,0.8968023255813954,-0.5280487804878049,3.0907738095238093
0.68,ge,1243,0.8179806918744972,0.0,1.9157842376167453,0.49798873692679,15.053310543480709,0.012872083668543845,0.4891391794046661,0.7219280948844771,2.246439344663802,1.3307385421639049,7,0.7142857142857143,0.8714710147504466,0.8968023255813954,-0.5280487804878049,3.0907738095238093
0.7,ge,1243,0.8179806918744972,0.0,1.9157842376167453,0.49798873692679,15.053310543480709,0.012872083668543845,0.4891391794046661,0.7219280948844771,2.246439344663802,1.3307385421639049,7,0.7142857142857143,0.8714710147504466,0.8968023255813954,-0.5280487804878049,3.0907738095238093
0.72,ge,1243,0.8179806918744972,0.0,1.9157842376167453,0.49798873692679,15.053310543480709,0.012872083668543845,0.4891391794046661,0.7219280948844771,2.246439344663802,1.3307385421639049,7,0.7142857142857143,0.8714710147504466,0.8968023255813954,-0.5280487804878049,3.0907738095238093
0.74,ge,1161,0.8796296296296297,0.25,1.9580236746408113,0.5030146425495263,15.30727981366193,0.012058570198105082,0.48492678725236865,0.8812908992278072,2.246439344663802,1.3737380741853629,7,0.7142857142857143,0.9387799763026258,1.103125,-0.7182741116751269,3.1867088607594938
0.76,ge,1161,0.8796296296296297,0.25,1.9580236746408113,0.5030146425495263,15.30727981366193,0.012058570198105082,0.48492678725236865,0.8812908992278072,2.246439344663802,1.3737380741853629,7,0.7142857142857143,0.9387799763026258,1.103125,-0.7182741116751269,3.1867088607594938
0.78,ge,1161,0.8796296296296297,0.25,1.9580236746408113,0.5030146425495263,15.30727981366193,0.012058570198105082,0.48492678725236865,0.8812908992278072,2.246439344663802,1.3737380741853629,7,0.7142857142857143,0.9387799763026258,1.103125,-0.7182741116751269,3.1867088607594938
0.8,ge,1161,0.8796296296296297,0.25,1.9580236746408113,0.5030146425495263,15.30727981366193,0.012058570198105082,0.48492678725236865,0.8812908992278072,2.246439344663802,1.3737380741853629,7,0.7142857142857143,0.9387799763026258,1.103125,-0.7182741116751269,3.1867088607594938
0.82,ge,1161,0.8796296296296297,0.25,1.9580236746408113,0.5030146425495263,15.30727981366193,0.012058570198105082,0.48492678725236865,0.8812908992278072,2.246439344663802,1.3737380741853629,7,0.7142857142857143,0.9387799763026258,1.103125,-0.7182741116751269,3.1867088607594938
0.84,ge,1161,0.8796296296296297,0.25,1.9580236746408113,0.5030146425495263,15.30727981366193,0.012058570198105082,0.48492678725236865,0.8812908992278072,2.246439344663802,1.3737380741853629,7,0.7142857142857143,0.9387799763026258,1.103125,-0.7182741116751269,3.1867088607594938
0.86,ge,1161,0.8796296296296297,0.25,1.9580236746408113,0.5030146425495263,15.30727981366193,0.012058570198105082,0.48492678725236865,0.8812908992278072,2.246439344663802,1.3737380741853629,7,0.7142857142857143,0.9387799763026258,1.103125,-0.7182741116751269,3.1867088607594938
