APVA Transition Context Matrix Study v0.1
Research only. No trades, entries/exits, optimization, fitting, or machine learning.

Diagnostics
Instrument: CL
Input path(s): .\Evidence\CL\CL_JUL26_5_Minute_Nymex_Energy_RTH_20260401_20260529_apva_bar_evidence_v01.csv
Total rows: 2684
Valid context observations: 2683
Structural state counts: RecoveryResolution=160, ExhaustionPersistence=176, CompressionProcessing=350, NeutralProcessing=1278, ReassertionProcessing=207, DecayToNeutral=103, DestructiveRotation=84, ConstructiveEmergence=12, MixedStructure=314
State-age counts: CompressionProcessing+Age1=177, CompressionProcessing+Age2=92, CompressionProcessing+Age3=41, CompressionProcessing+Age4=22, CompressionProcessing+Age5=12, CompressionProcessing+Age6-10=6, ConstructiveEmergence+Age1=12, DecayToNeutral+Age1=103, DestructiveRotation+Age1=71, DestructiveRotation+Age2=12, DestructiveRotation+Age3=1, ExhaustionPersistence+Age1=97, ExhaustionPersistence+Age2=31, ExhaustionPersistence+Age3=21, ExhaustionPersistence+Age4=16, ExhaustionPersistence+Age5=8, ExhaustionPersistence+Age6-10=3, MixedStructure+Age1=279, MixedStructure+Age2=28, MixedStructure+Age3=5, MixedStructure+Age4=2, NeutralProcessing+Age1=446, NeutralProcessing+Age2=253, NeutralProcessing+Age3=140, NeutralProcessing+Age4=106, NeutralProcessing+Age5=95, NeutralProcessing+Age6-10=208, NeutralProcessing+Age11-20=30, ReassertionProcessing+Age1=174, ReassertionProcessing+Age2=32, ReassertionProcessing+Age3=1, RecoveryResolution+Age1=94, RecoveryResolution+Age2=38, RecoveryResolution+Age3=27, RecoveryResolution+Age4=1

1. Baseline State+Age transition table
CurrentState | AgeBucket | Horizon | NextState | SourceCount | Count | Probability | Lift | Entropy | NormalizedEntropy
ContextPath5 | NeutralProcessing->NeutralProcessing->NeutralProcessing->ReassertionProcessing->MixedStructure+Age1 | t+3 | ExhaustionPersistence | 20 | 1 | 5.00% | 0.7616 | 1.3735 | 0.7665
ContextPath5 | NeutralProcessing->NeutralProcessing->NeutralProcessing->ReassertionProcessing->MixedStructure+Age1 | t+3 | NeutralProcessing | 20 | 11 | 55.00% | 1.1538 | 1.3735 | 0.7665
ContextPath5 | NeutralProcessing->NeutralProcessing->NeutralProcessing->ReassertionProcessing->MixedStructure+Age1 | t+3 | ReassertionProcessing | 20 | 2 | 10.00% | 1.2952 | 1.3735 | 0.7665
ContextPath5 | NeutralProcessing->NeutralProcessing->NeutralProcessing->ReassertionProcessing->MixedStructure+Age1 | t+3 | RecoveryResolution | 20 | 1 | 5.00% | 0.8378 | 1.3735 | 0.7665
ContextPath5 | NeutralProcessing->NeutralProcessing->NeutralProcessing->ReassertionProcessing->MixedStructure+Age1 | t+5 | CompressionProcessing | 20 | 5 | 25.00% | 1.9136 | 1.2052 | 0.7488
ContextPath5 | NeutralProcessing->NeutralProcessing->NeutralProcessing->ReassertionProcessing->MixedStructure+Age1 | t+5 | MixedStructure | 20 | 2 | 10.00% | 0.8642 | 1.2052 | 0.7488
ContextPath5 | NeutralProcessing->NeutralProcessing->NeutralProcessing->ReassertionProcessing->MixedStructure+Age1 | t+5 | NeutralProcessing | 20 | 11 | 55.00% | 1.1538 | 1.2052 | 0.7488
ContextPath5 | NeutralProcessing->NeutralProcessing->NeutralProcessing->ReassertionProcessing->MixedStructure+Age1 | t+5 | ReassertionProcessing | 20 | 1 | 5.00% | 0.6471 | 1.2052 | 0.7488
ContextPath5 | NeutralProcessing->NeutralProcessing->NeutralProcessing->ReassertionProcessing->MixedStructure+Age1 | t+5 | RecoveryResolution | 20 | 1 | 5.00% | 0.8372 | 1.2052 | 0.7488
ContextPath5 | NeutralProcessing->NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing+Age1 | t+1 | CompressionProcessing | 26 | 1 | 3.85% | 0.2948 | 1.0900 | 0.6773
ContextPath5 | NeutralProcessing->NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing+Age1 | t+1 | DestructiveRotation | 26 | 1 | 3.85% | 1.2285 | 1.0900 | 0.6773
ContextPath5 | NeutralProcessing->NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing+Age1 | t+1 | MixedStructure | 26 | 1 | 3.85% | 0.3297 | 1.0900 | 0.6773
ContextPath5 | NeutralProcessing->NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing+Age1 | t+1 | NeutralProcessing | 26 | 13 | 50.00% | 1.0497 | 1.0900 | 0.6773
ContextPath5 | NeutralProcessing->NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing+Age1 | t+1 | ReassertionProcessing | 26 | 10 | 38.46% | 4.9851 | 1.0900 | 0.6773
ContextPath5 | NeutralProcessing->NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing+Age1 | t+2 | CompressionProcessing | 26 | 1 | 3.85% | 0.2947 | 1.5858 | 0.8850
ContextPath5 | NeutralProcessing->NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing+Age1 | t+2 | DestructiveRotation | 26 | 5 | 19.23% | 6.1401 | 1.5858 | 0.8850
ContextPath5 | NeutralProcessing->NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing+Age1 | t+2 | ExhaustionPersistence | 26 | 1 | 3.85% | 0.5861 | 1.5858 | 0.8850
ContextPath5 | NeutralProcessing->NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing+Age1 | t+2 | MixedStructure | 26 | 6 | 23.08% | 1.9837 | 1.5858 | 0.8850
ContextPath5 | NeutralProcessing->NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing+Age1 | t+2 | NeutralProcessing | 26 | 8 | 30.77% | 0.6457 | 1.5858 | 0.8850
ContextPath5 | NeutralProcessing->NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing+Age1 | t+2 | ReassertionProcessing | 26 | 5 | 19.23% | 2.4916 | 1.5858 | 0.8850
ContextPath5 | NeutralProcessing->NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing+Age1 | t+3 | CompressionProcessing | 26 | 1 | 3.85% | 0.2946 | 1.3740 | 0.7669
ContextPath5 | NeutralProcessing->NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing+Age1 | t+3 | DecayToNeutral | 26 | 1 | 3.85% | 1.0011 | 1.3740 | 0.7669
ContextPath5 | NeutralProcessing->NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing+Age1 | t+3 | DestructiveRotation | 26 | 1 | 3.85% | 1.2276 | 1.3740 | 0.7669
ContextPath5 | NeutralProcessing->NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing+Age1 | t+3 | MixedStructure | 26 | 4 | 15.38% | 1.3262 | 1.3740 | 0.7669
ContextPath5 | NeutralProcessing->NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing+Age1 | t+3 | NeutralProcessing | 26 | 12 | 46.15% | 0.9682 | 1.3740 | 0.7669
ContextPath5 | NeutralProcessing->NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing+Age1 | t+3 | ReassertionProcessing | 26 | 7 | 26.92% | 3.4870 | 1.3740 | 0.7669
ContextPath5 | NeutralProcessing->NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing+Age1 | t+5 | CompressionProcessing | 26 | 4 | 15.38% | 1.1776 | 1.2290 | 0.7636
ContextPath5 | NeutralProcessing->NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing+Age1 | t+5 | ExhaustionPersistence | 26 | 1 | 3.85% | 0.5854 | 1.2290 | 0.7636
ContextPath5 | NeutralProcessing->NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing+Age1 | t+5 | MixedStructure | 26 | 3 | 11.54% | 0.9971 | 1.2290 | 0.7636
ContextPath5 | NeutralProcessing->NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing+Age1 | t+5 | NeutralProcessing | 26 | 15 | 57.69% | 1.2103 | 1.2290 | 0.7636
ContextPath5 | NeutralProcessing->NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing+Age1 | t+5 | ReassertionProcessing | 26 | 3 | 11.54% | 1.4933 | 1.2290 | 0.7636
ContextPath5 | NeutralProcessing->NeutralProcessing->NeutralProcessing->ReassertionProcessing->ReassertionProcessing+Age2 | t+1 | DestructiveRotation | 11 | 7 | 63.64% | 20.3258 | 0.6555 | 0.9457
ContextPath5 | NeutralProcessing->NeutralProcessing->NeutralProcessing->ReassertionProcessing->ReassertionProcessing+Age2 | t+1 | NeutralProcessing | 11 | 4 | 36.36% | 0.7634 | 0.6555 | 0.9457
ContextPath5 | NeutralProcessing->NeutralProcessing->NeutralProcessing->ReassertionProcessing->ReassertionProcessing+Age2 | t+2 | DecayToNeutral | 11 | 2 | 18.18% | 4.7343 | 1.4143 | 0.8787
ContextPath5 | NeutralProcessing->NeutralProcessing->NeutralProcessing->ReassertionProcessing->ReassertionProcessing+Age2 | t+2 | ExhaustionPersistence | 11 | 1 | 9.09% | 1.3853 | 1.4143 | 0.8787
ContextPath5 | NeutralProcessing->NeutralProcessing->NeutralProcessing->ReassertionProcessing->ReassertionProcessing+Age2 | t+2 | NeutralProcessing | 11 | 5 | 45.45% | 0.9539 | 1.4143 | 0.8787
ContextPath5 | NeutralProcessing->NeutralProcessing->NeutralProcessing->ReassertionProcessing->ReassertionProcessing+Age2 | t+2 | ReassertionProcessing | 11 | 1 | 9.09% | 1.1779 | 1.4143 | 0.8787
ContextPath5 | NeutralProcessing->NeutralProcessing->NeutralProcessing->ReassertionProcessing->ReassertionProcessing+Age2 | t+2 | RecoveryResolution | 11 | 2 | 18.18% | 3.0477 | 1.4143 | 0.8787
ContextPath5 | NeutralProcessing->NeutralProcessing->NeutralProcessing->ReassertionProcessing->ReassertionProcessing+Age2 | t+3 | CompressionProcessing | 11 | 2 | 18.18% | 1.3927 | 1.2407 | 0.8950
ContextPath5 | NeutralProcessing->NeutralProcessing->NeutralProcessing->ReassertionProcessing->ReassertionProcessing+Age2 | t+3 | ExhaustionPersistence | 11 | 1 | 9.09% | 1.3848 | 1.2407 | 0.8950
ContextPath5 | NeutralProcessing->NeutralProcessing->NeutralProcessing->ReassertionProcessing->ReassertionProcessing+Age2 | t+3 | NeutralProcessing | 11 | 5 | 45.45% | 0.9535 | 1.2407 | 0.8950
ContextPath5 | NeutralProcessing->NeutralProcessing->NeutralProcessing->ReassertionProcessing->ReassertionProcessing+Age2 | t+3 | ReassertionProcessing | 11 | 3 | 27.27% | 3.5323 | 1.2407 | 0.8950
ContextPath5 | NeutralProcessing->NeutralProcessing->NeutralProcessing->ReassertionProcessing->ReassertionProcessing+Age2 | t+5 | CompressionProcessing | 11 | 1 | 9.09% | 0.6958 | 0.8856 | 0.6388
ContextPath5 | NeutralProcessing->NeutralProcessing->NeutralProcessing->ReassertionProcessing->ReassertionProcessing+Age2 | t+5 | ExhaustionPersistence | 11 | 1 | 9.09% | 1.3838 | 0.8856 | 0.6388
ContextPath5 | NeutralProcessing->NeutralProcessing->NeutralProcessing->ReassertionProcessing->ReassertionProcessing+Age2 | t+5 | MixedStructure | 11 | 1 | 9.09% | 0.7856 | 0.8856 | 0.6388
ContextPath5 | NeutralProcessing->NeutralProcessing->NeutralProcessing->ReassertionProcessing->ReassertionProcessing+Age2 | t+5 | NeutralProcessing | 11 | 8 | 72.73% | 1.5257 | 0.8856 | 0.6388
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->MixedStructure->NeutralProcessing+Age1 | t+1 | CompressionProcessing | 12 | 2 | 16.67% | 1.2776 | 0.7215 | 0.6567
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->MixedStructure->NeutralProcessing+Age1 | t+1 | NeutralProcessing | 12 | 9 | 75.00% | 1.5745 | 0.7215 | 0.6567
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->MixedStructure->NeutralProcessing+Age1 | t+1 | ReassertionProcessing | 12 | 1 | 8.33% | 1.0801 | 0.7215 | 0.6567
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->MixedStructure->NeutralProcessing+Age1 | t+2 | CompressionProcessing | 12 | 2 | 16.67% | 1.2771 | 1.2425 | 0.8962
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->MixedStructure->NeutralProcessing+Age1 | t+2 | MixedStructure | 12 | 2 | 16.67% | 1.4327 | 1.2425 | 0.8962
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->MixedStructure->NeutralProcessing+Age1 | t+2 | NeutralProcessing | 12 | 6 | 50.00% | 1.0493 | 1.2425 | 0.8962
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->MixedStructure->NeutralProcessing+Age1 | t+2 | ReassertionProcessing | 12 | 2 | 16.67% | 2.1594 | 1.2425 | 0.8962
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->MixedStructure->NeutralProcessing+Age1 | t+3 | CompressionProcessing | 12 | 1 | 8.33% | 0.6383 | 0.9831 | 0.7091
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->MixedStructure->NeutralProcessing+Age1 | t+3 | MixedStructure | 12 | 2 | 16.67% | 1.4368 | 0.9831 | 0.7091
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->MixedStructure->NeutralProcessing+Age1 | t+3 | NeutralProcessing | 12 | 8 | 66.67% | 1.3985 | 0.9831 | 0.7091
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->MixedStructure->NeutralProcessing+Age1 | t+3 | ReassertionProcessing | 12 | 1 | 8.33% | 1.0793 | 0.9831 | 0.7091
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->MixedStructure->NeutralProcessing+Age1 | t+5 | CompressionProcessing | 12 | 2 | 16.67% | 1.2757 | 1.3580 | 0.8438
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->MixedStructure->NeutralProcessing+Age1 | t+5 | DestructiveRotation | 12 | 1 | 8.33% | 2.6577 | 1.3580 | 0.8438
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->MixedStructure->NeutralProcessing+Age1 | t+5 | ExhaustionPersistence | 12 | 2 | 16.67% | 2.5369 | 1.3580 | 0.8438
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->MixedStructure->NeutralProcessing+Age1 | t+5 | NeutralProcessing | 12 | 6 | 50.00% | 1.0489 | 1.3580 | 0.8438
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->MixedStructure->NeutralProcessing+Age1 | t+5 | ReassertionProcessing | 12 | 1 | 8.33% | 1.0785 | 1.3580 | 0.8438
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing->NeutralProcessing+Age2 | t+1 | DestructiveRotation | 22 | 1 | 4.55% | 1.4518 | 0.7560 | 0.6881
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing->NeutralProcessing+Age2 | t+1 | NeutralProcessing | 22 | 15 | 68.18% | 1.4314 | 0.7560 | 0.6881
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing->NeutralProcessing+Age2 | t+1 | ReassertionProcessing | 22 | 6 | 27.27% | 3.5349 | 0.7560 | 0.6881
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing->NeutralProcessing+Age2 | t+2 | MixedStructure | 22 | 1 | 4.55% | 0.3907 | 0.7560 | 0.6881
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing->NeutralProcessing+Age2 | t+2 | NeutralProcessing | 22 | 15 | 68.18% | 1.4309 | 0.7560 | 0.6881
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing->NeutralProcessing+Age2 | t+2 | ReassertionProcessing | 22 | 6 | 27.27% | 3.5336 | 0.7560 | 0.6881
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing->NeutralProcessing+Age2 | t+3 | MixedStructure | 22 | 1 | 4.55% | 0.3918 | 0.5764 | 0.5246
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing->NeutralProcessing+Age2 | t+3 | NeutralProcessing | 22 | 18 | 81.82% | 1.7164 | 0.5764 | 0.5246
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing->NeutralProcessing+Age2 | t+3 | ReassertionProcessing | 22 | 3 | 13.64% | 1.7661 | 0.5764 | 0.5246
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing->NeutralProcessing+Age2 | t+5 | CompressionProcessing | 22 | 1 | 4.55% | 0.3479 | 1.3576 | 0.7577
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing->NeutralProcessing+Age2 | t+5 | DestructiveRotation | 22 | 2 | 9.09% | 2.8994 | 1.3576 | 0.7577
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing->NeutralProcessing+Age2 | t+5 | MixedStructure | 22 | 4 | 18.18% | 1.5713 | 1.3576 | 0.7577
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing->NeutralProcessing+Age2 | t+5 | NeutralProcessing | 22 | 12 | 54.55% | 1.1443 | 1.3576 | 0.7577
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing->NeutralProcessing+Age2 | t+5 | ReassertionProcessing | 22 | 2 | 9.09% | 1.1765 | 1.3576 | 0.7577
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing->NeutralProcessing+Age2 | t+5 | RecoveryResolution | 22 | 1 | 4.55% | 0.7611 | 1.3576 | 0.7577
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing->ReassertionProcessing+Age1 | t+1 | DestructiveRotation | 16 | 3 | 18.75% | 5.9888 | 0.8314 | 0.7568
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing->ReassertionProcessing+Age1 | t+1 | MixedStructure | 16 | 11 | 68.75% | 5.8932 | 0.8314 | 0.7568
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing->ReassertionProcessing+Age1 | t+1 | ReassertionProcessing | 16 | 2 | 12.50% | 1.6202 | 0.8314 | 0.7568
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing->ReassertionProcessing+Age1 | t+2 | DestructiveRotation | 16 | 2 | 12.50% | 3.9911 | 1.3209 | 0.9528
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing->ReassertionProcessing+Age1 | t+2 | MixedStructure | 16 | 4 | 25.00% | 2.1490 | 1.3209 | 0.9528
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing->ReassertionProcessing+Age1 | t+2 | NeutralProcessing | 16 | 6 | 37.50% | 0.7870 | 1.3209 | 0.9528
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing->ReassertionProcessing+Age1 | t+2 | ReassertionProcessing | 16 | 4 | 25.00% | 3.2391 | 1.3209 | 0.9528
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing->ReassertionProcessing+Age1 | t+3 | CompressionProcessing | 16 | 1 | 6.25% | 0.4787 | 1.9062 | 0.9167
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing->ReassertionProcessing+Age1 | t+3 | DecayToNeutral | 16 | 2 | 12.50% | 3.2536 | 1.9062 | 0.9167
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing->ReassertionProcessing+Age1 | t+3 | DestructiveRotation | 16 | 1 | 6.25% | 1.9948 | 1.9062 | 0.9167
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing->ReassertionProcessing+Age1 | t+3 | ExhaustionPersistence | 16 | 1 | 6.25% | 0.9521 | 1.9062 | 0.9167
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing->ReassertionProcessing+Age1 | t+3 | MixedStructure | 16 | 4 | 25.00% | 2.1551 | 1.9062 | 0.9167
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing->ReassertionProcessing+Age1 | t+3 | NeutralProcessing | 16 | 4 | 25.00% | 0.5245 | 1.9062 | 0.9167
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing->ReassertionProcessing+Age1 | t+3 | ReassertionProcessing | 16 | 2 | 12.50% | 1.6190 | 1.9062 | 0.9167
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing->ReassertionProcessing+Age1 | t+3 | RecoveryResolution | 16 | 1 | 6.25% | 1.0473 | 1.9062 | 0.9167
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing->ReassertionProcessing+Age1 | t+5 | DecayToNeutral | 16 | 1 | 6.25% | 1.6256 | 1.2440 | 0.7730
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing->ReassertionProcessing+Age1 | t+5 | ExhaustionPersistence | 16 | 2 | 12.50% | 1.9027 | 1.2440 | 0.7730
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing->ReassertionProcessing+Age1 | t+5 | MixedStructure | 16 | 3 | 18.75% | 1.6204 | 1.2440 | 0.7730
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing->ReassertionProcessing+Age1 | t+5 | NeutralProcessing | 16 | 9 | 56.25% | 1.1801 | 1.2440 | 0.7730
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->NeutralProcessing->ReassertionProcessing+Age1 | t+5 | ReassertionProcessing | 16 | 1 | 6.25% | 0.8089 | 1.2440 | 0.7730
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->ReassertionProcessing->NeutralProcessing+Age1 | t+1 | NeutralProcessing | 10 | 6 | 60.00% | 1.2596 | 0.6730 | 0.9710
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->ReassertionProcessing->NeutralProcessing+Age1 | t+1 | ReassertionProcessing | 10 | 4 | 40.00% | 5.1845 | 0.6730 | 0.9710
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->ReassertionProcessing->NeutralProcessing+Age1 | t+2 | DestructiveRotation | 10 | 2 | 20.00% | 6.3857 | 1.0297 | 0.9372
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->ReassertionProcessing->NeutralProcessing+Age1 | t+2 | NeutralProcessing | 10 | 5 | 50.00% | 1.0493 | 1.0297 | 0.9372
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->ReassertionProcessing->NeutralProcessing+Age1 | t+2 | ReassertionProcessing | 10 | 3 | 30.00% | 3.8870 | 1.0297 | 0.9372
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->ReassertionProcessing->NeutralProcessing+Age1 | t+3 | DestructiveRotation | 10 | 2 | 20.00% | 6.3833 | 0.8018 | 0.7298
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->ReassertionProcessing->NeutralProcessing+Age1 | t+3 | NeutralProcessing | 10 | 7 | 70.00% | 1.4685 | 0.8018 | 0.7298
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->ReassertionProcessing->NeutralProcessing+Age1 | t+3 | ReassertionProcessing | 10 | 1 | 10.00% | 1.2952 | 0.8018 | 0.7298
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->ReassertionProcessing->NeutralProcessing+Age1 | t+5 | MixedStructure | 10 | 2 | 20.00% | 1.7284 | 0.9503 | 0.8650
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->ReassertionProcessing->NeutralProcessing+Age1 | t+5 | NeutralProcessing | 10 | 6 | 60.00% | 1.2587 | 0.9503 | 0.8650
ContextPath5 | NeutralProcessing->NeutralProcessing->ReassertionProcessing->ReassertionProcessing->NeutralProcessing+Age1 | t+5 | ReassertionProcessing | 10 | 2 | 20.00% | 2.5884 | 0.9503 | 0.8650
ContextPath5 | NeutralProcessing->ReassertionProcessing->MixedStructure->NeutralProcessing->NeutralProcessing+Age2 | t+1 | MixedStructure | 24 | 5 | 20.83% | 1.7858 | 0.9680 | 0.8811
ContextPath5 | NeutralProcessing->ReassertionProcessing->MixedStructure->NeutralProcessing->NeutralProcessing+Age2 | t+1 | NeutralProcessing | 24 | 14 | 58.33% | 1.2246 | 0.9680 | 0.8811
ContextPath5 | NeutralProcessing->ReassertionProcessing->MixedStructure->NeutralProcessing->NeutralProcessing+Age2 | t+1 | ReassertionProcessing | 24 | 5 | 20.83% | 2.7003 | 0.9680 | 0.8811
ContextPath5 | NeutralProcessing->ReassertionProcessing->MixedStructure->NeutralProcessing->NeutralProcessing+Age2 | t+2 | ConstructiveEmergence | 24 | 1 | 4.17% | 9.3125 | 0.7893 | 0.4904
ContextPath5 | NeutralProcessing->ReassertionProcessing->MixedStructure->NeutralProcessing->NeutralProcessing+Age2 | t+2 | MixedStructure | 24 | 2 | 8.33% | 0.7163 | 0.7893 | 0.4904
ContextPath5 | NeutralProcessing->ReassertionProcessing->MixedStructure->NeutralProcessing->NeutralProcessing+Age2 | t+2 | NeutralProcessing | 24 | 19 | 79.17% | 1.6614 | 0.7893 | 0.4904
ContextPath5 | NeutralProcessing->ReassertionProcessing->MixedStructure->NeutralProcessing->NeutralProcessing+Age2 | t+2 | ReassertionProcessing | 24 | 1 | 4.17% | 0.5399 | 0.7893 | 0.4904
ContextPath5 | NeutralProcessing->ReassertionProcessing->MixedStructure->NeutralProcessing->NeutralProcessing+Age2 | t+2 | RecoveryResolution | 24 | 1 | 4.17% | 0.6984 | 0.7893 | 0.4904
