APVA Memory Dynamics Study v0.1
============================================================================================================
Diagnostics
Instrument: CL
Input path(s): .\Evidence\CL\CL_JUL26_5_Minute_Nymex_Energy_RTH_20260401_20260529_apva_bar_evidence_v01.csv
Total rows: 2684
Node count: 35

1. Memory Stream Reconstruction
Bar | StateAgeNode | NodeCategory | MemoryStrength | HalfLife | EntropyGrowth | ForecastConfidence
2348 | NeutralProcessing_Age3 | Core Node | 0.3509 | 5.00 | 2.1063 | 0.6500
2349 | NeutralProcessing_Age4 | Core Node | 0.3265 | 5.00 | 2.4430 | 0.8585
2350 | NeutralProcessing_Age5 | Secondary Node | 0.3357 | 3.00 | 2.1524 | 0.6842
2351 | NeutralProcessing_Age6-10 | Secondary Node | 0.2169 | 3.00 | 1.7158 | 0.4904
2352 | NeutralProcessing_Age6-10 | Secondary Node | 0.2169 | 3.00 | 1.7158 | 0.4904
2353 | NeutralProcessing_Age6-10 | Secondary Node | 0.2169 | 3.00 | 1.7158 | 0.4904
2354 | NeutralProcessing_Age6-10 | Secondary Node | 0.2169 | 3.00 | 1.7158 | 0.4904
2355 | NeutralProcessing_Age6-10 | Secondary Node | 0.2169 | 3.00 | 1.7158 | 0.4904
2356 | NeutralProcessing_Age11-20 | Insufficient Node | 0.1926 | 3.00 | 1.7961 | 0.5000
2357 | NeutralProcessing_Age11-20 | Insufficient Node | 0.1926 | 3.00 | 1.7961 | 0.5000
2358 | NeutralProcessing_Age11-20 | Insufficient Node | 0.1926 | 3.00 | 1.7961 | 0.5000
2359 | NeutralProcessing_Age11-20 | Insufficient Node | 0.1926 | 3.00 | 1.7961 | 0.5000
2360 | NeutralProcessing_Age11-20 | Insufficient Node | 0.1926 | 3.00 | 1.7961 | 0.5000
2361 | NeutralProcessing_Age11-20 | Insufficient Node | 0.1926 | 3.00 | 1.7961 | 0.5000
2362 | NeutralProcessing_Age11-20 | Insufficient Node | 0.1926 | 3.00 | 1.7961 | 0.5000
2363 | NeutralProcessing_Age11-20 | Insufficient Node | 0.1926 | 3.00 | 1.7961 | 0.5000
2364 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 1.5318 | 0.0460
2365 | ReassertionProcessing_Age2 | Insufficient Node | 0.2188 | 2.00 | 1.9893 | 0.1875
2366 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
2367 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
2368 | NeutralProcessing_Age3 | Core Node | 0.3509 | 5.00 | 2.1063 | 0.6500
2369 | NeutralProcessing_Age4 | Core Node | 0.3265 | 5.00 | 2.4430 | 0.8585
2370 | NeutralProcessing_Age5 | Secondary Node | 0.3357 | 3.00 | 2.1524 | 0.6842
2371 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 1.1813 | 0.2545
2372 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
2373 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 1.1813 | 0.2545
2374 | DecayToNeutral_Age1 | Weak Node | 0.1769 | 2.00 | 1.8881 | 0.3592
2375 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
2376 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 1.1813 | 0.2545
2377 | RecoveryResolution_Age1 | Secondary Node | 0.2234 | 5.00 | 1.9470 | 0.0851
2378 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 1.7443 | 0.2034
2379 | ExhaustionPersistence_Age1 | Weak Node | 0.1833 | 3.00 | 1.3577 | 0.0206
2380 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 1.7443 | 0.2034
2381 | CompressionProcessing_Age2 | Secondary Node | 0.2168 | 3.00 | 1.6136 | 0.0870
2382 | RecoveryResolution_Age1 | Secondary Node | 0.2234 | 5.00 | 1.9470 | 0.0851
2383 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 1.7443 | 0.2034
2384 | CompressionProcessing_Age2 | Secondary Node | 0.2168 | 3.00 | 1.6136 | 0.0870
2385 | CompressionProcessing_Age3 | Insufficient Node | 0.1992 | 3.00 | 1.6727 | 0.2927
2386 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
2387 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
2388 | NeutralProcessing_Age3 | Core Node | 0.3509 | 5.00 | 2.1063 | 0.6500
2389 | NeutralProcessing_Age4 | Core Node | 0.3265 | 5.00 | 2.4430 | 0.8585
2390 | NeutralProcessing_Age5 | Secondary Node | 0.3357 | 3.00 | 2.1524 | 0.6842
2391 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 1.5318 | 0.0460
2392 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
2393 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
2394 | NeutralProcessing_Age3 | Core Node | 0.3509 | 5.00 | 2.1063 | 0.6500
2395 | NeutralProcessing_Age4 | Core Node | 0.3265 | 5.00 | 2.4430 | 0.8585
2396 | NeutralProcessing_Age5 | Secondary Node | 0.3357 | 3.00 | 2.1524 | 0.6842
2397 | NeutralProcessing_Age6-10 | Secondary Node | 0.2169 | 3.00 | 1.7158 | 0.4904
2398 | NeutralProcessing_Age6-10 | Secondary Node | 0.2169 | 3.00 | 1.7158 | 0.4904
2399 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 1.5318 | 0.0460
2400 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 1.1813 | 0.2545
2401 | DecayToNeutral_Age1 | Weak Node | 0.1769 | 2.00 | 1.8881 | 0.3592
2402 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 1.1813 | 0.2545
2403 | RecoveryResolution_Age1 | Secondary Node | 0.2234 | 5.00 | 1.9470 | 0.0851
2404 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 1.7443 | 0.2034
2405 | CompressionProcessing_Age2 | Secondary Node | 0.2168 | 3.00 | 1.6136 | 0.0870
2406 | CompressionProcessing_Age3 | Insufficient Node | 0.1992 | 3.00 | 1.6727 | 0.2927
2407 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
2408 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 1.7443 | 0.2034
2409 | CompressionProcessing_Age2 | Secondary Node | 0.2168 | 3.00 | 1.6136 | 0.0870
2410 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
2411 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
2412 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 1.7443 | 0.2034
2413 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
2414 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
2415 | NeutralProcessing_Age3 | Core Node | 0.3509 | 5.00 | 2.1063 | 0.6500
2416 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 1.5318 | 0.0460
2417 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
2418 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
2419 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 1.5318 | 0.0460
2420 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
2421 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 1.1813 | 0.2545
2422 | ExhaustionPersistence_Age1 | Weak Node | 0.1833 | 3.00 | 1.3577 | 0.0206
2423 | RecoveryResolution_Age1 | Secondary Node | 0.2234 | 5.00 | 1.9470 | 0.0851
2424 | RecoveryResolution_Age2 | Insufficient Node | 0.2924 | 3.00 | 2.3012 | 0.4211
2425 | RecoveryResolution_Age3 | Insufficient Node | 0.2922 | 3.00 | 1.8948 | 0.4444
2426 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
2427 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 1.7443 | 0.2034
2428 | RecoveryResolution_Age1 | Secondary Node | 0.2234 | 5.00 | 1.9470 | 0.0851
2429 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 1.7443 | 0.2034
2430 | CompressionProcessing_Age2 | Secondary Node | 0.2168 | 3.00 | 1.6136 | 0.0870
2431 | ExhaustionPersistence_Age1 | Weak Node | 0.1833 | 3.00 | 1.3577 | 0.0206
2432 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 1.7443 | 0.2034
2433 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
2434 | DestructiveRotation_Age1 | Weak Node | 0.1768 | 3.00 | 1.2713 | 0.0704
2435 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
2436 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
2437 | NeutralProcessing_Age3 | Core Node | 0.3509 | 5.00 | 2.1063 | 0.6500
2438 | NeutralProcessing_Age4 | Core Node | 0.3265 | 5.00 | 2.4430 | 0.8585
2439 | NeutralProcessing_Age5 | Secondary Node | 0.3357 | 3.00 | 2.1524 | 0.6842
2440 | NeutralProcessing_Age6-10 | Secondary Node | 0.2169 | 3.00 | 1.7158 | 0.4904
2441 | NeutralProcessing_Age6-10 | Secondary Node | 0.2169 | 3.00 | 1.7158 | 0.4904
2442 | NeutralProcessing_Age6-10 | Secondary Node | 0.2169 | 3.00 | 1.7158 | 0.4904
2443 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 1.1813 | 0.2545
2444 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
2445 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
2446 | NeutralProcessing_Age3 | Core Node | 0.3509 | 5.00 | 2.1063 | 0.6500
2447 | NeutralProcessing_Age4 | Core Node | 0.3265 | 5.00 | 2.4430 | 0.8585
2448 | NeutralProcessing_Age5 | Secondary Node | 0.3357 | 3.00 | 2.1524 | 0.6842
2449 | NeutralProcessing_Age6-10 | Secondary Node | 0.2169 | 3.00 | 1.7158 | 0.4904
2450 | NeutralProcessing_Age6-10 | Secondary Node | 0.2169 | 3.00 | 1.7158 | 0.4904
2451 | NeutralProcessing_Age6-10 | Secondary Node | 0.2169 | 3.00 | 1.7158 | 0.4904
2452 | NeutralProcessing_Age6-10 | Secondary Node | 0.2169 | 3.00 | 1.7158 | 0.4904
2453 | NeutralProcessing_Age6-10 | Secondary Node | 0.2169 | 3.00 | 1.7158 | 0.4904
2454 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 1.5318 | 0.0460
2455 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
2456 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
2457 | NeutralProcessing_Age3 | Core Node | 0.3509 | 5.00 | 2.1063 | 0.6500
2458 | NeutralProcessing_Age4 | Core Node | 0.3265 | 5.00 | 2.4430 | 0.8585
2459 | NeutralProcessing_Age5 | Secondary Node | 0.3357 | 3.00 | 2.1524 | 0.6842
2460 | NeutralProcessing_Age6-10 | Secondary Node | 0.2169 | 3.00 | 1.7158 | 0.4904
2461 | NeutralProcessing_Age6-10 | Secondary Node | 0.2169 | 3.00 | 1.7158 | 0.4904
2462 | NeutralProcessing_Age6-10 | Secondary Node | 0.2169 | 3.00 | 1.7158 | 0.4904
2463 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 1.1813 | 0.2545
2464 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
2465 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
2466 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 1.1813 | 0.2545
2467 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
2468 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 1.5318 | 0.0460
2469 | ReassertionProcessing_Age2 | Insufficient Node | 0.2188 | 2.00 | 1.9893 | 0.1875
2470 | DestructiveRotation_Age1 | Weak Node | 0.1768 | 3.00 | 1.2713 | 0.0704
2471 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
2472 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
2473 | NeutralProcessing_Age3 | Core Node | 0.3509 | 5.00 | 2.1063 | 0.6500
2474 | NeutralProcessing_Age4 | Core Node | 0.3265 | 5.00 | 2.4430 | 0.8585
2475 | NeutralProcessing_Age5 | Secondary Node | 0.3357 | 3.00 | 2.1524 | 0.6842
2476 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 1.1813 | 0.2545
2477 | MixedStructure_Age2 | Insufficient Node | 0.1567 | 5.00 | 1.2510 | 0.0357
2478 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 1.7443 | 0.2034
2479 | CompressionProcessing_Age2 | Secondary Node | 0.2168 | 3.00 | 1.6136 | 0.0870
2480 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
2481 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 1.7443 | 0.2034
2482 | RecoveryResolution_Age1 | Secondary Node | 0.2234 | 5.00 | 1.9470 | 0.0851
2483 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 1.7443 | 0.2034
2484 | CompressionProcessing_Age2 | Secondary Node | 0.2168 | 3.00 | 1.6136 | 0.0870
2485 | ExhaustionPersistence_Age1 | Weak Node | 0.1833 | 3.00 | 1.3577 | 0.0206
2486 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 1.7443 | 0.2034
2487 | CompressionProcessing_Age2 | Secondary Node | 0.2168 | 3.00 | 1.6136 | 0.0870
2488 | ExhaustionPersistence_Age1 | Weak Node | 0.1833 | 3.00 | 1.3577 | 0.0206
2489 | RecoveryResolution_Age1 | Secondary Node | 0.2234 | 5.00 | 1.9470 | 0.0851
2490 | RecoveryResolution_Age2 | Insufficient Node | 0.2924 | 3.00 | 2.3012 | 0.4211
2491 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
2492 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 1.7443 | 0.2034
2493 | CompressionProcessing_Age2 | Secondary Node | 0.2168 | 3.00 | 1.6136 | 0.0870
2494 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
2495 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
2496 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 1.7443 | 0.2034
2497 | ExhaustionPersistence_Age1 | Weak Node | 0.1833 | 3.00 | 1.3577 | 0.0206
2498 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
2499 | DestructiveRotation_Age1 | Weak Node | 0.1768 | 3.00 | 1.2713 | 0.0704
2500 | DecayToNeutral_Age1 | Weak Node | 0.1769 | 2.00 | 1.8881 | 0.3592
2501 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
2502 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 1.1813 | 0.2545
2503 | ExhaustionPersistence_Age1 | Weak Node | 0.1833 | 3.00 | 1.3577 | 0.0206
2504 | RecoveryResolution_Age1 | Secondary Node | 0.2234 | 5.00 | 1.9470 | 0.0851
2505 | RecoveryResolution_Age2 | Insufficient Node | 0.2924 | 3.00 | 2.3012 | 0.4211
2506 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
2507 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 1.7443 | 0.2034
2508 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
2509 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 1.1813 | 0.2545
2510 | DecayToNeutral_Age1 | Weak Node | 0.1769 | 2.00 | 1.8881 | 0.3592
2511 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 1.1813 | 0.2545
2512 | DecayToNeutral_Age1 | Weak Node | 0.1769 | 2.00 | 1.8881 | 0.3592
2513 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
2514 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
2515 | NeutralProcessing_Age3 | Core Node | 0.3509 | 5.00 | 2.1063 | 0.6500
2516 | NeutralProcessing_Age4 | Core Node | 0.3265 | 5.00 | 2.4430 | 0.8585
2517 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 1.1813 | 0.2545
2518 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
2519 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 1.1813 | 0.2545
2520 | DecayToNeutral_Age1 | Weak Node | 0.1769 | 2.00 | 1.8881 | 0.3592
2521 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
2522 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
2523 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 1.1813 | 0.2545
2524 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
2525 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
2526 | NeutralProcessing_Age3 | Core Node | 0.3509 | 5.00 | 2.1063 | 0.6500
2527 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 1.5318 | 0.0460
2528 | ReassertionProcessing_Age2 | Insufficient Node | 0.2188 | 2.00 | 1.9893 | 0.1875
2529 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
2530 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 1.5318 | 0.0460
2531 | ReassertionProcessing_Age2 | Insufficient Node | 0.2188 | 2.00 | 1.9893 | 0.1875
2532 | DestructiveRotation_Age1 | Weak Node | 0.1768 | 3.00 | 1.2713 | 0.0704
2533 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
2534 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 1.5318 | 0.0460
2535 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
2536 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
2537 | NeutralProcessing_Age3 | Core Node | 0.3509 | 5.00 | 2.1063 | 0.6500
2538 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 1.5318 | 0.0460
2539 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
2540 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
2541 | NeutralProcessing_Age3 | Core Node | 0.3509 | 5.00 | 2.1063 | 0.6500
2542 | NeutralProcessing_Age4 | Core Node | 0.3265 | 5.00 | 2.4430 | 0.8585
2543 | NeutralProcessing_Age5 | Secondary Node | 0.3357 | 3.00 | 2.1524 | 0.6842
2544 | NeutralProcessing_Age6-10 | Secondary Node | 0.2169 | 3.00 | 1.7158 | 0.4904
2545 | NeutralProcessing_Age6-10 | Secondary Node | 0.2169 | 3.00 | 1.7158 | 0.4904
2546 | RecoveryResolution_Age1 | Secondary Node | 0.2234 | 5.00 | 1.9470 | 0.0851
2547 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 1.7443 | 0.2034
2548 | CompressionProcessing_Age2 | Secondary Node | 0.2168 | 3.00 | 1.6136 | 0.0870
2549 | CompressionProcessing_Age3 | Insufficient Node | 0.1992 | 3.00 | 1.6727 | 0.2927
2550 | CompressionProcessing_Age4 | Insufficient Node | 0.2803 | 2.00 | 1.6596 | 0.3182
2551 | ExhaustionPersistence_Age1 | Weak Node | 0.1833 | 3.00 | 1.3577 | 0.0206
2552 | ExhaustionPersistence_Age2 | Insufficient Node | 0.2760 | 3.00 | 2.1685 | 0.3871
2553 | ExhaustionPersistence_Age3 | Insufficient Node | 0.1799 | 2.00 | 2.3520 | 0.5238
2554 | ExhaustionPersistence_Age4 | Insufficient Node | 0.2118 | 2.00 | 1.4612 | 0.3125
2555 | ExhaustionPersistence_Age5 | Insufficient Node | 0.2639 | 3.00 | 1.4080 | 0.1250
2556 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
2557 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
2558 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 1.1813 | 0.2545
2559 | MixedStructure_Age2 | Insufficient Node | 0.1567 | 5.00 | 1.2510 | 0.0357
2560 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
2561 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 1.1813 | 0.2545
2562 | DecayToNeutral_Age1 | Weak Node | 0.1769 | 2.00 | 1.8881 | 0.3592
2563 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
2564 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
2565 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 1.5318 | 0.0460
2566 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
2567 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 1.1813 | 0.2545
2568 | DecayToNeutral_Age1 | Weak Node | 0.1769 | 2.00 | 1.8881 | 0.3592
2569 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 1.7443 | 0.2034
2570 | CompressionProcessing_Age2 | Secondary Node | 0.2168 | 3.00 | 1.6136 | 0.0870
2571 | CompressionProcessing_Age3 | Insufficient Node | 0.1992 | 3.00 | 1.6727 | 0.2927
2572 | CompressionProcessing_Age4 | Insufficient Node | 0.2803 | 2.00 | 1.6596 | 0.3182
2573 | CompressionProcessing_Age5 | Insufficient Node | 0.2037 | 3.00 | 1.5518 | 0.0833
2574 | CompressionProcessing_Age6-10 | Insufficient Node | 0.2037 | 2.00 | 1.6561 | 0.3333
2575 | CompressionProcessing_Age6-10 | Insufficient Node | 0.2037 | 2.00 | 1.6561 | 0.3333
2576 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
2577 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 1.1813 | 0.2545
2578 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
2579 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
2580 | NeutralProcessing_Age3 | Core Node | 0.3509 | 5.00 | 2.1063 | 0.6500
2581 | NeutralProcessing_Age4 | Core Node | 0.3265 | 5.00 | 2.4430 | 0.8585
2582 | NeutralProcessing_Age5 | Secondary Node | 0.3357 | 3.00 | 2.1524 | 0.6842
2583 | NeutralProcessing_Age6-10 | Secondary Node | 0.2169 | 3.00 | 1.7158 | 0.4904
2584 | NeutralProcessing_Age6-10 | Secondary Node | 0.2169 | 3.00 | 1.7158 | 0.4904
2585 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 1.1813 | 0.2545
2586 | MixedStructure_Age2 | Insufficient Node | 0.1567 | 5.00 | 1.2510 | 0.0357
2587 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
2588 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 1.5318 | 0.0460
2589 | ReassertionProcessing_Age2 | Insufficient Node | 0.2188 | 2.00 | 1.9893 | 0.1875
2590 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
2591 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 1.5318 | 0.0460
2592 | DestructiveRotation_Age1 | Weak Node | 0.1768 | 3.00 | 1.2713 | 0.0704
2593 | DecayToNeutral_Age1 | Weak Node | 0.1769 | 2.00 | 1.8881 | 0.3592
2594 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
2595 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
2596 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 1.1813 | 0.2545
2597 | MixedStructure_Age2 | Insufficient Node | 0.1567 | 5.00 | 1.2510 | 0.0357
2598 | ExhaustionPersistence_Age1 | Weak Node | 0.1833 | 3.00 | 1.3577 | 0.0206
2599 | RecoveryResolution_Age1 | Secondary Node | 0.2234 | 5.00 | 1.9470 | 0.0851
2600 | RecoveryResolution_Age2 | Insufficient Node | 0.2924 | 3.00 | 2.3012 | 0.4211
2601 | RecoveryResolution_Age3 | Insufficient Node | 0.2922 | 3.00 | 1.8948 | 0.4444
2602 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 1.7443 | 0.2034
2603 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
2604 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
2605 | NeutralProcessing_Age3 | Core Node | 0.3509 | 5.00 | 2.1063 | 0.6500
2606 | NeutralProcessing_Age4 | Core Node | 0.3265 | 5.00 | 2.4430 | 0.8585
2607 | ConstructiveEmergence_Age1 | Insufficient Node | 0.1574 | 2.00 | 1.8191 | 0.0833
2608 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
2609 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
2610 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 1.1813 | 0.2545
2611 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
2612 | NeutralProcessing_Age2 | Secondary Node | 0.2734 | 5.00 | 1.6917 | 0.3399
2613 | NeutralProcessing_Age3 | Core Node | 0.3509 | 5.00 | 2.1063 | 0.6500
2614 | ReassertionProcessing_Age1 | Secondary Node | 0.1925 | 3.00 | 1.5318 | 0.0460
2615 | MixedStructure_Age1 | Secondary Node | 0.1956 | 3.00 | 1.1813 | 0.2545
2616 | RecoveryResolution_Age1 | Secondary Node | 0.2234 | 5.00 | 1.9470 | 0.0851
2617 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 1.7443 | 0.2034
2618 | NeutralProcessing_Age1 | Core Node | 0.2042 | 3.00 | 1.6396 | 0.4202
2619 | CompressionProcessing_Age1 | Weak Node | 0.1697 | 2.00 | 1.7443 | 0.2034
