Path,Candidate,AvailableForCheck,Count,ES_Count,NQ_Count,BothESAndNQNonzero
outputs/index_topology_family_validation/topology_family_entries.csv,CCRRR,True,0,0,0,False
outputs/index_topology_family_validation/topology_family_entries.csv,PriorSlope_DominantPressureValue_Q3,True,0,0,0,False
outputs/index_topology_family_validation/topology_family_entries.csv,RRCCC,True,0,0,0,False
outputs/index_topology_family_validation/topology_family_scorecard.csv,Base_ES_NQ,True,0,0,0,False
outputs/index_topology_family_validation/topology_family_scorecard.csv,CCRRR,True,0,0,0,False
outputs/index_topology_family_validation/topology_family_scorecard.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/index_topology_family_validation/topology_family_scorecard.csv,RRCCC,True,0,0,0,False
outputs/low_directional_presence_persistence/d1_persistence_by_instrument.csv,Base_ES_NQ,True,0,0,0,False
outputs/low_directional_presence_persistence/d1_persistence_by_instrument.csv,CCRRR,True,0,0,0,False
outputs/low_directional_presence_persistence/d1_persistence_by_instrument.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/low_directional_presence_persistence/d1_persistence_by_instrument.csv,RRCCC,True,0,0,0,False
outputs/low_directional_presence_persistence/d1_persistence_by_pressure_triplet.csv,Base_ES_NQ,True,0,0,0,False
outputs/low_directional_presence_persistence/d1_persistence_by_pressure_triplet.csv,CCRRR,True,0,0,0,False
outputs/low_directional_presence_persistence/d1_persistence_by_pressure_triplet.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/low_directional_presence_persistence/d1_persistence_by_pressure_triplet.csv,RRCCC,True,0,0,0,False
outputs/low_directional_presence_persistence/d1_persistence_by_week.csv,Base_ES_NQ,True,0,0,0,False
outputs/low_directional_presence_persistence/d1_persistence_by_week.csv,CCRRR,True,0,0,0,False
outputs/low_directional_presence_persistence/d1_persistence_by_week.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/low_directional_presence_persistence/d1_persistence_by_week.csv,RRCCC,True,0,0,0,False
outputs/low_directional_presence_persistence/d1_persistence_entries.csv,Base_ES_NQ,True,0,0,0,False
outputs/low_directional_presence_persistence/d1_persistence_entries.csv,CCRRR,True,0,0,0,False
outputs/low_directional_presence_persistence/d1_persistence_entries.csv,PriorSlope_DominantPressureValue_Q3,True,0,0,0,False
outputs/low_directional_presence_persistence/d1_persistence_entries.csv,RRCCC,True,0,0,0,False
outputs/low_directional_presence_persistence/d1_persistence_intersections.csv,Base_ES_NQ,True,0,0,0,False
outputs/low_directional_presence_persistence/d1_persistence_intersections.csv,CCRRR,True,0,0,0,False
outputs/low_directional_presence_persistence/d1_persistence_intersections.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/low_directional_presence_persistence/d1_persistence_intersections.csv,RRCCC,True,0,0,0,False
outputs/low_directional_presence_persistence/low_dir_presence_entries.csv,Base_ES_NQ,True,0,0,0,False
outputs/low_directional_presence_persistence/low_dir_presence_entries.csv,CCRRR,True,0,0,0,False
outputs/low_directional_presence_persistence/low_dir_presence_entries.csv,PriorSlope_DominantPressureValue_Q3,True,0,0,0,False
outputs/low_directional_presence_persistence/low_dir_presence_entries.csv,RRCCC,True,0,0,0,False
outputs/low_directional_presence_persistence/low_dir_presence_scorecard.csv,Base_ES_NQ,True,0,0,0,False
outputs/low_directional_presence_persistence/low_dir_presence_scorecard.csv,CCRRR,True,0,0,0,False
outputs/low_directional_presence_persistence/low_dir_presence_scorecard.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/low_directional_presence_persistence/low_dir_presence_scorecard.csv,RRCCC,True,0,0,0,False
outputs/low_directional_presence_persistence/low_dir_presence_triplets.csv,Base_ES_NQ,True,0,0,0,False
outputs/low_directional_presence_persistence/low_dir_presence_triplets.csv,CCRRR,True,0,0,0,False
outputs/low_directional_presence_persistence/low_dir_presence_triplets.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/low_directional_presence_persistence/low_dir_presence_triplets.csv,RRCCC,True,0,0,0,False
outputs/market_family_transfer/market_family_entries.csv,Base_ES_NQ,True,0,0,0,False
outputs/market_family_transfer/market_family_entries.csv,CCRRR,True,0,0,0,False
outputs/market_family_transfer/market_family_entries.csv,PriorSlope_DominantPressureValue_Q3,True,0,0,0,False
outputs/market_family_transfer/market_family_entries.csv,RRCCC,True,0,0,0,False
outputs/market_family_transfer/market_family_instrument_summary.csv,Base_ES_NQ,True,0,0,0,False
outputs/market_family_transfer/market_family_instrument_summary.csv,CCRRR,True,0,0,0,False
outputs/market_family_transfer/market_family_instrument_summary.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/market_family_transfer/market_family_instrument_summary.csv,RRCCC,True,0,0,0,False
outputs/market_family_transfer/market_family_scorecard.csv,Base_ES_NQ,True,0,0,0,False
outputs/market_family_transfer/market_family_scorecard.csv,CCRRR,True,0,0,0,False
outputs/market_family_transfer/market_family_scorecard.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/market_family_transfer/market_family_scorecard.csv,RRCCC,True,0,0,0,False
outputs/market_family_transfer/market_family_summary.csv,Base_ES_NQ,True,0,0,0,False
outputs/market_family_transfer/market_family_summary.csv,CCRRR,True,0,0,0,False
outputs/market_family_transfer/market_family_summary.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/market_family_transfer/market_family_summary.csv,RRCCC,True,0,0,0,False
outputs/normalized_cross_instrument_transfer/normalized_transfer_by_instrument.csv,Base_ES_NQ,True,0,0,0,False
outputs/normalized_cross_instrument_transfer/normalized_transfer_by_instrument.csv,CCRRR,True,0,0,0,False
outputs/normalized_cross_instrument_transfer/normalized_transfer_by_instrument.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/normalized_cross_instrument_transfer/normalized_transfer_by_instrument.csv,RRCCC,True,0,0,0,False
outputs/normalized_cross_instrument_transfer/normalized_transfer_entries.csv,Base_ES_NQ,True,0,0,0,False
outputs/normalized_cross_instrument_transfer/normalized_transfer_entries.csv,CCRRR,True,0,0,0,False
outputs/normalized_cross_instrument_transfer/normalized_transfer_entries.csv,PriorSlope_DominantPressureValue_Q3,True,0,0,0,False
outputs/normalized_cross_instrument_transfer/normalized_transfer_entries.csv,RRCCC,True,0,0,0,False
outputs/normalized_cross_instrument_transfer/normalized_transfer_scorecard.csv,Base_ES_NQ,True,0,0,0,False
outputs/normalized_cross_instrument_transfer/normalized_transfer_scorecard.csv,CCRRR,True,0,0,0,False
outputs/normalized_cross_instrument_transfer/normalized_transfer_scorecard.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/normalized_cross_instrument_transfer/normalized_transfer_scorecard.csv,RRCCC,True,0,0,0,False
outputs/policy_surface_es_compression_entropy_mid_presence_zero/policy_detail_examples.csv,Base_ES_NQ,True,0,0,0,False
outputs/policy_surface_es_compression_entropy_mid_presence_zero/policy_detail_examples.csv,CCRRR,True,0,0,0,False
outputs/policy_surface_es_compression_entropy_mid_presence_zero/policy_detail_examples.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/policy_surface_es_compression_entropy_mid_presence_zero/policy_detail_examples.csv,RRCCC,True,0,0,0,False
outputs/policy_surface_es_compression_entropy_mid_presence_zero/policy_scorecard.csv,Base_ES_NQ,True,0,0,0,False
outputs/policy_surface_es_compression_entropy_mid_presence_zero/policy_scorecard.csv,CCRRR,True,0,0,0,False
outputs/policy_surface_es_compression_entropy_mid_presence_zero/policy_scorecard.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/policy_surface_es_compression_entropy_mid_presence_zero/policy_scorecard.csv,RRCCC,True,0,0,0,False
outputs/policy_surface_es_compression_entropy_mid_presence_zero/policy_surface.csv,Base_ES_NQ,True,0,0,0,False
outputs/policy_surface_es_compression_entropy_mid_presence_zero/policy_surface.csv,CCRRR,True,0,0,0,False
outputs/policy_surface_es_compression_entropy_mid_presence_zero/policy_surface.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/policy_surface_es_compression_entropy_mid_presence_zero/policy_surface.csv,RRCCC,True,0,0,0,False
outputs/policy_surface_es_compression_entropy_mid_presence_zero/selected_policy_rows.csv,Base_ES_NQ,True,0,0,0,False
outputs/policy_surface_es_compression_entropy_mid_presence_zero/selected_policy_rows.csv,CCRRR,True,0,0,0,False
outputs/policy_surface_es_compression_entropy_mid_presence_zero/selected_policy_rows.csv,PriorSlope_DominantPressureValue_Q3,True,0,0,0,False
outputs/policy_surface_es_compression_entropy_mid_presence_zero/selected_policy_rows.csv,RRCCC,True,0,0,0,False
outputs/precursor_policy_surface_es_compression_entropy_mid_presence_zero/precursor_policy_entries.csv,Base_ES_NQ,True,0,0,0,False
outputs/precursor_policy_surface_es_compression_entropy_mid_presence_zero/precursor_policy_entries.csv,CCRRR,True,0,0,0,False
outputs/precursor_policy_surface_es_compression_entropy_mid_presence_zero/precursor_policy_entries.csv,PriorSlope_DominantPressureValue_Q3,True,0,0,0,False
outputs/precursor_policy_surface_es_compression_entropy_mid_presence_zero/precursor_policy_entries.csv,RRCCC,True,0,0,0,False
outputs/precursor_policy_surface_es_compression_entropy_mid_presence_zero/precursor_policy_scorecard.csv,Base_ES_NQ,True,0,0,0,False
outputs/precursor_policy_surface_es_compression_entropy_mid_presence_zero/precursor_policy_scorecard.csv,CCRRR,True,0,0,0,False
outputs/precursor_policy_surface_es_compression_entropy_mid_presence_zero/precursor_policy_scorecard.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/precursor_policy_surface_es_compression_entropy_mid_presence_zero/precursor_policy_scorecard.csv,RRCCC,True,0,0,0,False
outputs/precursor_policy_surface_es_compression_entropy_mid_presence_zero/precursor_policy_surface.csv,Base_ES_NQ,True,0,0,0,False
outputs/precursor_policy_surface_es_compression_entropy_mid_presence_zero/precursor_policy_surface.csv,CCRRR,True,0,0,0,False
outputs/precursor_policy_surface_es_compression_entropy_mid_presence_zero/precursor_policy_surface.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/precursor_policy_surface_es_compression_entropy_mid_presence_zero/precursor_policy_surface.csv,RRCCC,True,0,0,0,False
outputs/precursor_sequence_es_compression_entropy_mid_presence_zero/precursor_entry_rows.csv,Base_ES_NQ,True,0,0,0,False
outputs/precursor_sequence_es_compression_entropy_mid_presence_zero/precursor_entry_rows.csv,CCRRR,True,0,0,0,False
outputs/precursor_sequence_es_compression_entropy_mid_presence_zero/precursor_entry_rows.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/precursor_sequence_es_compression_entropy_mid_presence_zero/precursor_entry_rows.csv,RRCCC,True,0,0,0,False
outputs/precursor_sequence_es_compression_entropy_mid_presence_zero/precursor_offset_summary.csv,Base_ES_NQ,True,0,0,0,False
outputs/precursor_sequence_es_compression_entropy_mid_presence_zero/precursor_offset_summary.csv,CCRRR,True,0,0,0,False
outputs/precursor_sequence_es_compression_entropy_mid_presence_zero/precursor_offset_summary.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/precursor_sequence_es_compression_entropy_mid_presence_zero/precursor_offset_summary.csv,RRCCC,True,0,0,0,False
outputs/precursor_sequence_es_compression_entropy_mid_presence_zero/precursor_path_summary.csv,Base_ES_NQ,True,0,0,0,False
outputs/precursor_sequence_es_compression_entropy_mid_presence_zero/precursor_path_summary.csv,CCRRR,True,0,0,0,False
outputs/precursor_sequence_es_compression_entropy_mid_presence_zero/precursor_path_summary.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/precursor_sequence_es_compression_entropy_mid_presence_zero/precursor_path_summary.csv,RRCCC,True,0,0,0,False
outputs/precursor_sequence_es_compression_entropy_mid_presence_zero/precursor_scorecard.csv,Base_ES_NQ,True,0,0,0,False
outputs/precursor_sequence_es_compression_entropy_mid_presence_zero/precursor_scorecard.csv,CCRRR,True,0,0,0,False
outputs/precursor_sequence_es_compression_entropy_mid_presence_zero/precursor_scorecard.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/precursor_sequence_es_compression_entropy_mid_presence_zero/precursor_scorecard.csv,RRCCC,True,0,0,0,False
outputs/precursor_sequence_es_compression_entropy_mid_presence_zero/precursor_sequence_summary.csv,Base_ES_NQ,True,0,0,0,False
outputs/precursor_sequence_es_compression_entropy_mid_presence_zero/precursor_sequence_summary.csv,CCRRR,True,0,0,0,False
outputs/precursor_sequence_es_compression_entropy_mid_presence_zero/precursor_sequence_summary.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/precursor_sequence_es_compression_entropy_mid_presence_zero/precursor_sequence_summary.csv,RRCCC,True,0,0,0,False
outputs/regime_stability_es_compression_pressure/column_mapping.csv,Base_ES_NQ,True,0,0,0,False
outputs/regime_stability_es_compression_pressure/column_mapping.csv,CCRRR,True,0,0,0,False
outputs/regime_stability_es_compression_pressure/column_mapping.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/regime_stability_es_compression_pressure/column_mapping.csv,RRCCC,True,0,0,0,False
outputs/regime_stability_es_compression_pressure/regime_file_summary.csv,Base_ES_NQ,True,0,0,0,False
outputs/regime_stability_es_compression_pressure/regime_file_summary.csv,CCRRR,True,0,0,0,False
outputs/regime_stability_es_compression_pressure/regime_file_summary.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/regime_stability_es_compression_pressure/regime_file_summary.csv,RRCCC,True,0,0,0,False
outputs/regime_stability_es_compression_pressure/regime_week_summary.csv,Base_ES_NQ,True,0,0,0,False
outputs/regime_stability_es_compression_pressure/regime_week_summary.csv,CCRRR,True,0,0,0,False
outputs/regime_stability_es_compression_pressure/regime_week_summary.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/regime_stability_es_compression_pressure/regime_week_summary.csv,RRCCC,True,0,0,0,False
outputs/regime_stability_es_compression_pressure/rolling_edge_summary.csv,Base_ES_NQ,True,0,0,0,False
outputs/regime_stability_es_compression_pressure/rolling_edge_summary.csv,CCRRR,True,0,0,0,False
outputs/regime_stability_es_compression_pressure/rolling_edge_summary.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/regime_stability_es_compression_pressure/rolling_edge_summary.csv,RRCCC,True,0,0,0,False
outputs/regime_stability_es_compression_pressure/selected_candidate_rows.csv,Base_ES_NQ,True,148,148,0,False
outputs/regime_stability_es_compression_pressure/selected_candidate_rows.csv,CCRRR,True,0,0,0,False
outputs/regime_stability_es_compression_pressure/selected_candidate_rows.csv,PriorSlope_DominantPressureValue_Q3,True,42,42,0,False
outputs/regime_stability_es_compression_pressure/selected_candidate_rows.csv,RRCCC,True,0,0,0,False
outputs/regime_stability_es_compression_pressure/stability_scorecard.csv,Base_ES_NQ,True,0,0,0,False
outputs/regime_stability_es_compression_pressure/stability_scorecard.csv,CCRRR,True,0,0,0,False
outputs/regime_stability_es_compression_pressure/stability_scorecard.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/regime_stability_es_compression_pressure/stability_scorecard.csv,RRCCC,True,0,0,0,False
outputs/safe_regime_gating/safe_regime_gating_entries.csv,Base_ES_NQ,True,0,0,0,False
outputs/safe_regime_gating/safe_regime_gating_entries.csv,CCRRR,True,0,0,0,False
outputs/safe_regime_gating/safe_regime_gating_entries.csv,PriorSlope_DominantPressureValue_Q3,True,0,0,0,False
outputs/safe_regime_gating/safe_regime_gating_entries.csv,RRCCC,True,0,0,0,False
outputs/safe_regime_gating/safe_regime_gating_feature_summary.csv,Base_ES_NQ,True,0,0,0,False
outputs/safe_regime_gating/safe_regime_gating_feature_summary.csv,CCRRR,True,0,0,0,False
outputs/safe_regime_gating/safe_regime_gating_feature_summary.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/safe_regime_gating/safe_regime_gating_feature_summary.csv,RRCCC,True,0,0,0,False
outputs/safe_regime_gating/safe_regime_gating_scorecard.csv,Base_ES_NQ,True,0,0,0,False
outputs/safe_regime_gating/safe_regime_gating_scorecard.csv,CCRRR,True,0,0,0,False
outputs/safe_regime_gating/safe_regime_gating_scorecard.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/safe_regime_gating/safe_regime_gating_scorecard.csv,RRCCC,True,0,0,0,False
outputs/state_entry_transition_es_compression_entropy_mid_presence_zero/entry_transition_by_week.csv,Base_ES_NQ,True,0,0,0,False
outputs/state_entry_transition_es_compression_entropy_mid_presence_zero/entry_transition_by_week.csv,CCRRR,True,0,0,0,False
outputs/state_entry_transition_es_compression_entropy_mid_presence_zero/entry_transition_by_week.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/state_entry_transition_es_compression_entropy_mid_presence_zero/entry_transition_by_week.csv,RRCCC,True,0,0,0,False
outputs/state_entry_transition_es_compression_entropy_mid_presence_zero/entry_transition_scorecard.csv,Base_ES_NQ,True,0,0,0,False
outputs/state_entry_transition_es_compression_entropy_mid_presence_zero/entry_transition_scorecard.csv,CCRRR,True,0,0,0,False
outputs/state_entry_transition_es_compression_entropy_mid_presence_zero/entry_transition_scorecard.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/state_entry_transition_es_compression_entropy_mid_presence_zero/entry_transition_scorecard.csv,RRCCC,True,0,0,0,False
outputs/state_entry_transition_es_compression_entropy_mid_presence_zero/entry_transition_summary.csv,Base_ES_NQ,True,0,0,0,False
outputs/state_entry_transition_es_compression_entropy_mid_presence_zero/entry_transition_summary.csv,CCRRR,True,0,0,0,False
outputs/state_entry_transition_es_compression_entropy_mid_presence_zero/entry_transition_summary.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/state_entry_transition_es_compression_entropy_mid_presence_zero/entry_transition_summary.csv,RRCCC,True,0,0,0,False
outputs/state_entry_transition_es_compression_entropy_mid_presence_zero/selected_state_entry_rows.csv,Base_ES_NQ,True,0,0,0,False
outputs/state_entry_transition_es_compression_entropy_mid_presence_zero/selected_state_entry_rows.csv,CCRRR,True,0,0,0,False
outputs/state_entry_transition_es_compression_entropy_mid_presence_zero/selected_state_entry_rows.csv,PriorSlope_DominantPressureValue_Q3,True,0,0,0,False
outputs/state_entry_transition_es_compression_entropy_mid_presence_zero/selected_state_entry_rows.csv,RRCCC,True,0,0,0,False
outputs/state_entry_transition_es_compression_entropy_mid_presence_zero/state_run_summary.csv,Base_ES_NQ,True,0,0,0,False
outputs/state_entry_transition_es_compression_entropy_mid_presence_zero/state_run_summary.csv,CCRRR,True,0,0,0,False
outputs/state_entry_transition_es_compression_entropy_mid_presence_zero/state_run_summary.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/state_entry_transition_es_compression_entropy_mid_presence_zero/state_run_summary.csv,RRCCC,True,0,0,0,False
outputs/state_surface_es_compression_entropy_x_directional_presence/column_mapping.csv,Base_ES_NQ,True,0,0,0,False
outputs/state_surface_es_compression_entropy_x_directional_presence/column_mapping.csv,CCRRR,True,0,0,0,False
outputs/state_surface_es_compression_entropy_x_directional_presence/column_mapping.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/state_surface_es_compression_entropy_x_directional_presence/column_mapping.csv,RRCCC,True,0,0,0,False
outputs/state_surface_es_compression_entropy_x_directional_presence/selected_state_surface_rows.csv,Base_ES_NQ,True,148,148,0,False
outputs/state_surface_es_compression_entropy_x_directional_presence/selected_state_surface_rows.csv,CCRRR,True,0,0,0,False
outputs/state_surface_es_compression_entropy_x_directional_presence/selected_state_surface_rows.csv,PriorSlope_DominantPressureValue_Q3,True,42,42,0,False
outputs/state_surface_es_compression_entropy_x_directional_presence/selected_state_surface_rows.csv,RRCCC,True,0,0,0,False
outputs/state_surface_es_compression_entropy_x_directional_presence/state_surface_cells.csv,Base_ES_NQ,True,0,0,0,False
outputs/state_surface_es_compression_entropy_x_directional_presence/state_surface_cells.csv,CCRRR,True,0,0,0,False
outputs/state_surface_es_compression_entropy_x_directional_presence/state_surface_cells.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/state_surface_es_compression_entropy_x_directional_presence/state_surface_cells.csv,RRCCC,True,0,0,0,False
outputs/state_surface_es_compression_entropy_x_directional_presence/state_surface_scorecard.csv,Base_ES_NQ,True,0,0,0,False
outputs/state_surface_es_compression_entropy_x_directional_presence/state_surface_scorecard.csv,CCRRR,True,0,0,0,False
outputs/state_surface_es_compression_entropy_x_directional_presence/state_surface_scorecard.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/state_surface_es_compression_entropy_x_directional_presence/state_surface_scorecard.csv,RRCCC,True,0,0,0,False
outputs/state_surface_es_compression_entropy_x_directional_presence/state_surface_week_cells.csv,Base_ES_NQ,True,0,0,0,False
outputs/state_surface_es_compression_entropy_x_directional_presence/state_surface_week_cells.csv,CCRRR,True,0,0,0,False
outputs/state_surface_es_compression_entropy_x_directional_presence/state_surface_week_cells.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/state_surface_es_compression_entropy_x_directional_presence/state_surface_week_cells.csv,RRCCC,True,0,0,0,False
outputs/state_surface_es_compression_entropy_x_directional_presence/x_bin_metadata.csv,Base_ES_NQ,True,0,0,0,False
outputs/state_surface_es_compression_entropy_x_directional_presence/x_bin_metadata.csv,CCRRR,True,0,0,0,False
outputs/state_surface_es_compression_entropy_x_directional_presence/x_bin_metadata.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/state_surface_es_compression_entropy_x_directional_presence/x_bin_metadata.csv,RRCCC,True,0,0,0,False
outputs/state_surface_es_compression_entropy_x_directional_presence/y_bin_metadata.csv,Base_ES_NQ,True,0,0,0,False
outputs/state_surface_es_compression_entropy_x_directional_presence/y_bin_metadata.csv,CCRRR,True,0,0,0,False
outputs/state_surface_es_compression_entropy_x_directional_presence/y_bin_metadata.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/state_surface_es_compression_entropy_x_directional_presence/y_bin_metadata.csv,RRCCC,True,0,0,0,False
outputs/state_surface_neighborhood_es_compression_entropy_x_directional_presence/neighborhood_cells.csv,Base_ES_NQ,True,0,0,0,False
outputs/state_surface_neighborhood_es_compression_entropy_x_directional_presence/neighborhood_cells.csv,CCRRR,True,0,0,0,False
outputs/state_surface_neighborhood_es_compression_entropy_x_directional_presence/neighborhood_cells.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/state_surface_neighborhood_es_compression_entropy_x_directional_presence/neighborhood_cells.csv,RRCCC,True,0,0,0,False
outputs/state_surface_neighborhood_es_compression_entropy_x_directional_presence/neighborhood_scorecard.csv,Base_ES_NQ,True,0,0,0,False
outputs/state_surface_neighborhood_es_compression_entropy_x_directional_presence/neighborhood_scorecard.csv,CCRRR,True,0,0,0,False
outputs/state_surface_neighborhood_es_compression_entropy_x_directional_presence/neighborhood_scorecard.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/state_surface_neighborhood_es_compression_entropy_x_directional_presence/neighborhood_scorecard.csv,RRCCC,True,0,0,0,False
outputs/state_transition_hazard/transition_hazard_delta_summary.csv,Base_ES_NQ,True,0,0,0,False
outputs/state_transition_hazard/transition_hazard_delta_summary.csv,CCRRR,True,0,0,0,False
outputs/state_transition_hazard/transition_hazard_delta_summary.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/state_transition_hazard/transition_hazard_delta_summary.csv,RRCCC,True,0,0,0,False
outputs/state_transition_hazard/transition_hazard_dir_presence_pairs.csv,Base_ES_NQ,True,0,0,0,False
outputs/state_transition_hazard/transition_hazard_dir_presence_pairs.csv,CCRRR,True,0,0,0,False
outputs/state_transition_hazard/transition_hazard_dir_presence_pairs.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/state_transition_hazard/transition_hazard_dir_presence_pairs.csv,RRCCC,True,0,0,0,False
outputs/state_transition_hazard/transition_hazard_entries.csv,Base_ES_NQ,True,0,0,0,False
outputs/state_transition_hazard/transition_hazard_entries.csv,CCRRR,True,0,0,0,False
outputs/state_transition_hazard/transition_hazard_entries.csv,PriorSlope_DominantPressureValue_Q3,True,0,0,0,False
outputs/state_transition_hazard/transition_hazard_entries.csv,RRCCC,True,0,0,0,False
outputs/state_transition_hazard/transition_hazard_entropy_pairs.csv,Base_ES_NQ,True,0,0,0,False
outputs/state_transition_hazard/transition_hazard_entropy_pairs.csv,CCRRR,True,0,0,0,False
outputs/state_transition_hazard/transition_hazard_entropy_pairs.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/state_transition_hazard/transition_hazard_entropy_pairs.csv,RRCCC,True,0,0,0,False
outputs/state_transition_hazard/transition_hazard_pressure_pairs.csv,Base_ES_NQ,True,0,0,0,False
outputs/state_transition_hazard/transition_hazard_pressure_pairs.csv,CCRRR,True,0,0,0,False
outputs/state_transition_hazard/transition_hazard_pressure_pairs.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/state_transition_hazard/transition_hazard_pressure_pairs.csv,RRCCC,True,0,0,0,False
outputs/state_transition_hazard/transition_hazard_scorecard.csv,Base_ES_NQ,True,0,0,0,False
outputs/state_transition_hazard/transition_hazard_scorecard.csv,CCRRR,True,0,0,0,False
outputs/state_transition_hazard/transition_hazard_scorecard.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/state_transition_hazard/transition_hazard_scorecard.csv,RRCCC,True,0,0,0,False
outputs/state_transition_hazard/transition_hazard_velocity_pairs.csv,Base_ES_NQ,True,0,0,0,False
outputs/state_transition_hazard/transition_hazard_velocity_pairs.csv,CCRRR,True,0,0,0,False
outputs/state_transition_hazard/transition_hazard_velocity_pairs.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/state_transition_hazard/transition_hazard_velocity_pairs.csv,RRCCC,True,0,0,0,False
outputs/test_inverse_pressure_debug/block_bootstrap_distribution.csv,Base_ES_NQ,True,0,0,0,False
outputs/test_inverse_pressure_debug/block_bootstrap_distribution.csv,CCRRR,True,0,0,0,False
outputs/test_inverse_pressure_debug/block_bootstrap_distribution.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/test_inverse_pressure_debug/block_bootstrap_distribution.csv,RRCCC,True,0,0,0,False
outputs/test_inverse_pressure_debug/block_bootstrap_summary.csv,Base_ES_NQ,True,0,0,0,False
outputs/test_inverse_pressure_debug/block_bootstrap_summary.csv,CCRRR,True,0,0,0,False
outputs/test_inverse_pressure_debug/block_bootstrap_summary.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/test_inverse_pressure_debug/block_bootstrap_summary.csv,RRCCC,True,0,0,0,False
outputs/test_inverse_pressure_debug/input_diagnostics.csv,Base_ES_NQ,True,0,0,0,False
outputs/test_inverse_pressure_debug/input_diagnostics.csv,CCRRR,True,0,0,0,False
outputs/test_inverse_pressure_debug/input_diagnostics.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/test_inverse_pressure_debug/input_diagnostics.csv,RRCCC,True,0,0,0,False
outputs/test_inverse_pressure_debug/selected_candidate_returns.csv,Base_ES_NQ,True,0,0,0,False
outputs/test_inverse_pressure_debug/selected_candidate_returns.csv,CCRRR,True,0,0,0,False
outputs/test_inverse_pressure_debug/selected_candidate_returns.csv,PriorSlope_DominantPressureValue_Q3,False,0,0,0,False
outputs/test_inverse_pressure_debug/selected_candidate_returns.csv,RRCCC,True,0,0,0,False
outputs/test_inverse_pressure_debug/selected_pressure_counts.csv,Base_ES_NQ,True,0,0,0,False
outputs/test_inverse_pressure_debug/selected_pressure_counts.csv,CCRRR,True,0,0,0,False
