Candidate,ValidationMode,DatasetCode,RegimeYear,TimeBlock,RegimeWeek,Count,Mean,Median,ProfitFactor,SumContribution,PositiveFraction,ContributionShareOfNet,AbsoluteContributionShare,NegativeBlock,ContributionRankBestToWorst
PriorSlope_DominantPressureValue_Q3,Spacing_10,062016,2016,B03_2016-W18,2016-W18,10,-0.25035729835201653,-0.4819759679572764,0.5708304936694423,-2.5035729835201654,0.4,-0.014473047572924776,0.0052385526278408995,True,79
PriorSlope_DominantPressureValue_Q3,Spacing_10,122023,2023,B08_2023-W49,2023-W49,9,-0.28084283629635,-0.8127721335268505,0.5835340186829888,-2.52758552666715,0.3333333333333333,-0.014611863050484597,0.005288797207021056,True,80
PriorSlope_DominantPressureValue_Q3,Spacing_10,032024,2024,B06_2024-W08,2024-W08,14,-0.18267825815801525,0.001720183486238494,0.721394848270189,-2.5574956142122134,0.5,-0.014784771978164978,0.005351381988347397,True,81
PriorSlope_DominantPressureValue_Q3,Spacing_10,062016,2016,B01_2016-W16,2016-W16,9,-0.30117753233125655,0.1142857142857142,0.600872284298527,-2.710597790981309,0.5555555555555556,-0.01566984906698299,0.0056717376623067,True,82
PriorSlope_DominantPressureValue_Q3,Spacing_10,122022,2022,B02_2022-W43,2022-W43,8,-0.34748366093527805,-0.3095680042732189,0.4892448694148637,-2.7798692874822244,0.375,-0.016070304604291024,0.005816683458741646,True,83
PriorSlope_DominantPressureValue_Q3,Spacing_10,032024,2024,B07_2024-W09,2024-W09,7,-0.4325052676088383,0.1978798586572438,0.48174947197794016,-3.027536873261868,0.5714285714285714,-0.017502060249065636,0.006334910684733163,True,84
PriorSlope_DominantPressureValue_Q3,Spacing_10,092020,2020,B08_2020-W19,2020-W19,3,-1.1604649208121707,-0.9130434782608696,0.0,-3.481394762436512,0.0,-0.020125793155839487,0.007284576803377395,True,85
PriorSlope_DominantPressureValue_Q3,Spacing_10,062021,2021,B04_2021-W19,2021-W19,6,-0.5912001478318111,-0.5208778791829639,0.16701181148398356,-3.5472008869908667,0.16666666666666666,-0.020506215527200052,0.007422271549638609,True,86
PriorSlope_DominantPressureValue_Q3,Spacing_10,122023,2023,B04_2023-W45,2023-W45,12,-0.31971789549631174,-0.5152711136765395,0.6370695511983238,-3.836614745955741,0.4166666666666667,-0.022179304578981086,0.008027849953541293,True,87
PriorSlope_DominantPressureValue_Q3,Spacing_10,062023,2023,B02_2023-W20,2023-W20,11,-0.3605424501271582,-0.1484848484848484,0.47317815570777527,-3.96596695139874,0.2727272727272727,-0.022927084106625195,0.008298510461623493,True,88
PriorSlope_DominantPressureValue_Q3,Spacing_10,CanonicalOriginal,CanonicalOriginal,B06_2026-W19,2026-W19,40,-0.10266386351967313,0.01912568306010925,0.8225730548632794,-4.1065545407869255,0.5,-0.02373981490487701,0.008592680230461535,True,89
PriorSlope_DominantPressureValue_Q3,Spacing_10,122017,2017,B01_2017-W42,2017-W42,17,-0.24248772326767246,0.0,0.48649359109086876,-4.122291295550432,0.47058823529411764,-0.023830788406282763,0.008625608297093785,True,90
PriorSlope_DominantPressureValue_Q3,Spacing_10,CanonicalOriginal,CanonicalOriginal,B01_2026-W14,2026-W14,7,-0.6049980269394786,-0.5143992055610724,0.22956727212913286,-4.23498618857635,0.2857142857142857,-0.024482272728380078,0.008861414535574237,True,91
PriorSlope_DominantPressureValue_Q3,Spacing_10,LegacyGenerated,LegacyGenerated,B08_2024-W36,2024-W36,4,-1.1571367156773362,-1.2629286880783885,0.0,-4.628546862709345,0.0,-0.026757430032382557,0.00968491291859137,True,92
PriorSlope_DominantPressureValue_Q3,Spacing_10,122022,2022,B08_2022-W49,2022-W49,3,-1.632034632034632,-2.0,0.0,-4.896103896103896,0.0,-0.02830416571705399,0.010244757432656864,True,93
PriorSlope_DominantPressureValue_Q3,Spacing_10,LegacyGenerated,LegacyGenerated,B07_2024-W35,2024-W35,4,-1.2380645161290322,-2.0,0.17462365591397852,-4.952258064516129,0.25,-0.02862879054572806,0.010362256130891938,True,94
PriorSlope_DominantPressureValue_Q3,Spacing_10,092024,2024,B08_2024-W36,2024-W36,5,-0.9981231656453172,-0.5258573761567773,0.0,-4.990615828226586,0.0,-0.028850535125425465,0.0104425170880145,True,95
PriorSlope_DominantPressureValue_Q3,Spacing_10,122017,2017,B08_2017-W49,2017-W49,22,-0.23319054350876903,-0.2064374789349511,0.6695868792346062,-5.130191957192919,0.45454545454545453,-0.02965741871454858,0.010734570446152423,True,96
PriorSlope_DominantPressureValue_Q3,Spacing_10,062019,2019,B04_2019-W19,2019-W19,12,-0.4285083685445574,-0.31410256410256404,0.3316397135796408,-5.142100422534689,0.4166666666666667,-0.029726261039716043,0.010759488082993977,True,97
PriorSlope_DominantPressureValue_Q3,Spacing_10,092024,2024,B07_2024-W35,2024-W35,7,-0.7421388103924256,-0.5793103448275861,0.21040786944621395,-5.194971672746979,0.42857142857142855,-0.030031907459692406,0.010870117502851108,True,98
PriorSlope_DominantPressureValue_Q3,Spacing_10,122017,2017,B07_2017-W48,2017-W48,20,-0.26318962761283393,-0.39011180992313066,0.648079471571393,-5.263792552256678,0.4,-0.030429757999585156,0.01101412041452135,True,99
PriorSlope_DominantPressureValue_Q3,Spacing_10,122023,2023,B02_2023-W43,2023-W43,7,-0.7958402531636137,-1.1177644710578842,0.04328916880839416,-5.570881772145296,0.2857142857142857,-0.03220502755147618,0.01165668328383591,True,100
PriorSlope_DominantPressureValue_Q3,Spacing_10,122017,2017,B06_2017-W47,2017-W47,18,-0.3194739487474539,-0.1721311475409836,0.512563402141971,-5.75053107745417,0.3888888888888889,-0.03324357244682905,0.012032586980916212,True,101
PriorSlope_DominantPressureValue_Q3,Spacing_10,062016,2016,B04_2016-W19,2016-W19,10,-0.5760523344777814,-1.0643274853801168,0.4662827543226869,-5.7605233447778135,0.3,-0.03330133731379655,0.012053495106459556,True,102
PriorSlope_DominantPressureValue_Q3,Spacing_10,062021,2021,B07_2021-W22,2021-W22,6,-1.0571477249350216,-1.1187596899224808,0.0,-6.34288634961013,0.0,-0.03666795275865509,0.013272049256629424,True,103
PriorSlope_DominantPressureValue_Q3,Spacing_10,122023,2023,B01_2023-W42,2023-W42,4,-1.5978260869565217,-2.0,0.0,-6.391304347826087,0.0,-0.036947855120670524,0.013373360555903937,True,104
PriorSlope_DominantPressureValue_Q3,Spacing_10,122023,2023,B03_2023-W44,2023-W44,16,-0.4192509931564605,-0.23762258778867446,0.3249467273273482,-6.708015890503368,0.4375,-0.038778750906108196,0.01403605746751017,True,105
PriorSlope_DominantPressureValue_Q3,Spacing_10,CanonicalOriginal,CanonicalOriginal,B04_2026-W17,2026-W17,43,-0.15817921874864635,0.0,0.7346297608788264,-6.801706406191793,0.4883720930232558,-0.03932037174145681,0.014232098366015663,True,106
PriorSlope_DominantPressureValue_Q3,Spacing_10,062019,2019,B02_2019-W17,2019-W17,10,-0.890125312583827,-1.0150408878504673,0.12442751952175371,-8.90125312583827,0.2,-0.05145776088690765,0.018625254091004417,True,107
PriorSlope_DominantPressureValue_Q3,Spacing_20,092022,2022,B05_2022-W33,2022-W33,8,4.360356005213009,0.5411455250871309,9.116306227525204,34.88284804170407,0.625,0.22842578568051108,0.07514815697330975,False,1
PriorSlope_DominantPressureValue_Q3,Spacing_20,CanonicalOriginal,CanonicalOriginal,B05_2026-W18,2026-W18,28,0.9382799171013388,0.4759846347873805,4.028918762433233,26.27183767883749,0.6785714285714286,0.17203770620691966,0.05659744810705391,False,2
PriorSlope_DominantPressureValue_Q3,Spacing_20,CanonicalOriginal,CanonicalOriginal,B02_2026-W15,2026-W15,31,0.6211933079097056,0.20817843866171,2.310005045896886,19.256992545200873,0.5483870967741935,0.1261019067801543,0.041485359707169045,False,3
PriorSlope_DominantPressureValue_Q3,Spacing_20,CanonicalOriginal,CanonicalOriginal,B03_2026-W16,2026-W16,25,0.6447478401782221,0.5560747663551402,2.6829188808195097,16.11869600445555,0.56,0.10555118075683384,0.0347245241013501,False,4
PriorSlope_DominantPressureValue_Q3,Spacing_20,062016,2016,B05_2016-W20,2016-W20,9,1.6839971484775957,0.9921259842519684,5.814265179320508,15.155974336298362,0.6666666666666666,0.09924692334134,0.03265053177842426,False,5
PriorSlope_DominantPressureValue_Q3,Spacing_20,062023,2023,B01_2023-W19,2023-W19,9,1.5610424174152655,-0.0585774058577405,3.9013268201557345,14.04938175673739,0.4444444444444444,0.09200054600677617,0.030266598196655708,False,6
PriorSlope_DominantPressureValue_Q3,Spacing_20,092024,2024,B02_2024-W30,2024-W30,11,1.1538694144852875,0.4516129032258064,5.790027967457236,12.692563559338163,0.8181818181818182,0.08311559881450578,0.027343603297830376,False,7
PriorSlope_DominantPressureValue_Q3,Spacing_20,122022,2022,B01_2022-W42,2022-W42,7,1.7577614394619896,1.0871331828442437,4.076082519058482,12.304330076233928,0.7142857142857143,0.08057330243149421,0.02650723148851791,False,8
PriorSlope_DominantPressureValue_Q3,Spacing_20,CanonicalOriginal,CanonicalOriginal,B07_2026-W20,2026-W20,32,0.26311330841484126,0.43646180785040134,1.5952826370128195,8.41962586927492,0.625,0.05513482305188307,0.018138409046313125,False,9
PriorSlope_DominantPressureValue_Q3,Spacing_20,032024,2024,B08_2024-W10,2024-W10,6,1.0955509122164384,0.8609715242881073,148.1950904199373,6.57330547329863,0.8333333333333334,0.04304443448714724,0.01416087903574832,False,10
PriorSlope_DominantPressureValue_Q3,Spacing_20,092020,2020,B14_2020-W34,2020-W34,5,1.2616927238136024,1.435897435897436,24.721198349629038,6.308463619068013,0.6,0.04131015210970531,0.013590329944944994,False,11
PriorSlope_DominantPressureValue_Q3,Spacing_20,062021,2021,B01_2021-W16,2021-W16,3,1.946383370959553,0.1613559322033898,96.1990009474682,5.839150112878659,0.6666666666666666,0.03823691375905195,0.01257928735488333,False,12
PriorSlope_DominantPressureValue_Q3,Spacing_20,062021,2021,B05_2021-W20,2021-W20,7,0.8296204864551914,0.3373493975903615,5.663586933107135,5.80734340518634,0.7142857142857143,0.03802863167767367,0.012510766130366086,False,13
PriorSlope_DominantPressureValue_Q3,Spacing_20,062019,2019,B03_2019-W18,2019-W18,13,0.4431661889444626,0.4,1.9545831954344457,5.761160456278014,0.6923076923076923,0.03772620865370455,0.012411274153968286,False,14
PriorSlope_DominantPressureValue_Q3,Spacing_20,122017,2017,B03_2017-W44,2017-W44,22,0.2506099956708243,0.0,1.5373584177329647,5.513419904758135,0.45454545454545453,0.03610391192901639,0.011877566417948212,False,15
PriorSlope_DominantPressureValue_Q3,Spacing_20,092022,2022,B03_2022-W31,2022-W31,9,0.5950447870863856,1.2156862745098038,2.856800339265911,5.355403083777471,0.7777777777777778,0.035069159364085584,0.011537150610922317,False,16
PriorSlope_DominantPressureValue_Q3,Spacing_20,092022,2022,B02_2022-W30,2022-W30,5,1.0425337313054261,1.907246376811594,3.606334328263565,5.21266865652713,0.8,0.034134481563427306,0.01122965768111107,False,17
PriorSlope_DominantPressureValue_Q3,Spacing_20,062021,2021,B06_2021-W21,2021-W21,8,0.64321099068283,0.46407220110772585,2.6369358358388877,5.14568792546264,0.75,0.0336958669726528,0.011085361020293595,False,18
PriorSlope_DominantPressureValue_Q3,Spacing_20,CanonicalOriginal,CanonicalOriginal,B08_2026-W21,2026-W21,25,0.20363353069052842,-0.078525641025641,1.3911366754197705,5.09083826726321,0.44,0.03333669113203529,0.010967198342768662,False,19
PriorSlope_DominantPressureValue_Q3,Spacing_20,062021,2021,B02_2021-W17,2021-W17,13,0.3890228490639932,0.1346153846153846,1.9786887517166862,5.057297037831912,0.6153846153846154,0.0331170507610319,0.010894940436207604,False,20
PriorSlope_DominantPressureValue_Q3,Spacing_20,122017,2017,B05_2017-W46,2017-W46,18,0.27385996056194384,0.4786096256684492,1.5794939577790965,4.9294792901149895,0.6111111111111112,0.03228005289287488,0.01061958252512412,False,21
PriorSlope_DominantPressureValue_Q3,Spacing_20,092020,2020,B03_2020-W14,2020-W14,6,0.7775960133535763,0.32862166519427044,17.858459491278566,4.665576080121458,0.5,0.03055191710492801,0.010051055556608122,False,22
PriorSlope_DominantPressureValue_Q3,Spacing_20,092020,2020,B02_2020-W13,2020-W13,3,1.464902654923552,0.185377086931491,3.197353982385328,4.394707964770656,0.6666666666666666,0.028778172541673485,0.009467524085006061,False,23
PriorSlope_DominantPressureValue_Q3,Spacing_20,092020,2020,B16_2020-W36,2020-W36,4,1.0574487978962912,1.1158209341920202,inf,4.229795191585165,1.0,0.027698262732170232,0.009112252320744417,False,24
PriorSlope_DominantPressureValue_Q3,Spacing_20,122023,2023,B07_2023-W48,2023-W48,9,0.4603217874161803,0.2641509433962264,2.701238697000048,4.142896086745623,0.6666666666666666,0.027129215265800113,0.008925045485926493,False,25
PriorSlope_DominantPressureValue_Q3,Spacing_20,062021,2021,B08_2021-W23,2021-W23,2,2.0163285960378983,2.0163285960378983,9.3605625,4.0326571920757965,0.5,0.026407330226556742,0.008687557716828396,False,26
PriorSlope_DominantPressureValue_Q3,Spacing_20,062023,2023,B03_2023-W21,2023-W21,5,0.7707506188991455,0.5266990291262136,6.064932638480099,3.853753094495728,0.8,0.02523580005211879,0.008302144427407702,False,27
PriorSlope_DominantPressureValue_Q3,Spacing_20,092024,2024,B01_2024-W29,2024-W29,5,0.7480309228777384,0.9406392694063926,inf,3.740154614388692,1.0,0.02449191520534428,0.00805741909979664,False,28
PriorSlope_DominantPressureValue_Q3,Spacing_20,LegacyGenerated,LegacyGenerated,B01_2024-W29,2024-W29,5,0.7480309228777384,0.9406392694063926,inf,3.740154614388692,1.0,0.02449191520534428,0.00805741909979664,False,28
PriorSlope_DominantPressureValue_Q3,Spacing_20,092020,2020,B15_2020-W35,2020-W35,5,0.7333092657819363,0.3368983957219251,2.833273164454841,3.6665463289096816,0.8,0.024009900937958878,0.00789884469139112,False,30
PriorSlope_DominantPressureValue_Q3,Spacing_20,092020,2020,B12_2020-W32,2020-W32,4,0.8807646499253678,-0.09893581642833393,3.1358542760690167,3.5230585997014714,0.5,0.023070290237573628,0.007589728922363575,False,31
PriorSlope_DominantPressureValue_Q3,Spacing_20,032024,2024,B05_2024-W07,2024-W07,9,0.3385902079923652,-0.0713765477057538,1.46422480822203,3.047311871931287,0.3333333333333333,0.01995492477355208,0.006564827236146048,False,32
PriorSlope_DominantPressureValue_Q3,Spacing_20,062019,2019,B05_2019-W20,2019-W20,8,0.3430675419802976,0.22111292962356785,2.517127794739796,2.7445403358423808,0.625,0.017972264816139238,0.0059125661910084115,False,33
PriorSlope_DominantPressureValue_Q3,Spacing_20,122022,2022,B04_2022-W45,2022-W45,12,0.2283895340812168,0.18077254768255754,1.494427573567929,2.7406744089746016,0.5,0.017946949297718836,0.005904237820608154,False,34
PriorSlope_DominantPressureValue_Q3,Spacing_20,092022,2022,B06_2022-W34,2022-W34,10,0.27239114166676925,0.3902635583840619,1.5556612315060638,2.7239114166676925,0.6,0.01783717902656769,0.005868125288290955,False,35
PriorSlope_DominantPressureValue_Q3,Spacing_20,122022,2022,B07_2022-W48,2022-W48,9,0.2925030484335841,0.2349650349650349,1.4190983677956392,2.632527435902257,0.5555555555555556,0.017238762934510043,0.005671256680452609,False,36
PriorSlope_DominantPressureValue_Q3,Spacing_20,092024,2024,B05_2024-W33,2024-W33,8,0.28943950089017145,0.30209771893899706,3.8413711637231622,2.3155160071213716,0.75,0.015162854895051758,0.004988318619206065,False,37
PriorSlope_DominantPressureValue_Q3,Spacing_20,092020,2020,B06_2020-W17,2020-W17,3,0.7585178040350455,2.061007957559682,2.137776706052568,2.2755534121051366,0.6666666666666666,0.014901165048124637,0.004902227157873823,False,38
PriorSlope_DominantPressureValue_Q3,Spacing_20,092024,2024,B04_2024-W32,2024-W32,7,0.302644155268967,0.2322606436138317,1.95482099690491,2.118509086882769,0.7142857142857143,0.013872780744965181,0.004563906399503732,False,39
PriorSlope_DominantPressureValue_Q3,Spacing_20,062023,2023,B04_2023-W22,2023-W22,9,0.23034222680703254,0.1264516129032258,1.4520407797886492,2.073080041263293,0.5555555555555556,0.013575294558460621,0.004466038557770208,False,40
PriorSlope_DominantPressureValue_Q3,Spacing_20,LegacyGenerated,LegacyGenerated,B05_2024-W33,2024-W33,4,0.5160891269844801,0.4203653004141258,15.308939680735412,2.0643565079379202,0.75,0.013518169637027141,0.0044472454405650634,False,41
PriorSlope_DominantPressureValue_Q3,Spacing_20,092020,2020,B10_2020-W30,2020-W30,1,2.033783783783784,2.033783783783784,inf,2.033783783783784,1.0,0.0133179681360788,0.004381382588108464,False,42
PriorSlope_DominantPressureValue_Q3,Spacing_20,032024,2024,B02_2024-W04,2024-W04,10,0.19169112086535572,-1.0619465562533705,1.1931829609411253,1.9169112086535571,0.4,0.012552643304611212,0.004129603874075108,False,43
PriorSlope_DominantPressureValue_Q3,Spacing_20,092020,2020,B04_2020-W15,2020-W15,3,0.5821806556898478,0.0411764705882352,6.073288571011531,1.7465419670695435,0.6666666666666666,0.01143700252269758,0.0037625772340865184,False,44
PriorSlope_DominantPressureValue_Q3,Spacing_20,122023,2023,B05_2023-W46,2023-W46,6,0.29106500259741547,0.15960856684959446,4.305666815213504,1.7463900155844927,0.8333333333333334,0.011436007488194762,0.003762249884839196,False,45
PriorSlope_DominantPressureValue_Q3,Spacing_20,LegacyGenerated,LegacyGenerated,B06_2024-W34,2024-W34,6,0.28441461296252496,0.22189622121502234,1.6642142567008875,1.7064876777751496,0.5,0.011174712227736347,0.0036762882356724306,False,46
PriorSlope_DominantPressureValue_Q3,Spacing_20,032024,2024,B03_2024-W05,2024-W05,9,0.15474366469569645,0.927710843373494,1.2321154970435446,1.392692982261268,0.6666666666666666,0.009119868546984138,0.003000279986355264,False,47
PriorSlope_DominantPressureValue_Q3,Spacing_20,092022,2022,B08_2022-W36,2022-W36,2,0.6273902749954471,0.6273902749954471,inf,1.2547805499908942,1.0,0.008216766952217352,0.002703175085504436,False,48
PriorSlope_DominantPressureValue_Q3,Spacing_20,062019,2019,B06_2019-W21,2019-W21,10,0.11902456357240945,0.40763175967176735,1.3307089072028726,1.1902456357240945,0.6,0.007794168474088673,0.00256414745043913,False,49
PriorSlope_DominantPressureValue_Q3,Spacing_20,062019,2019,B08_2019-W23,2019-W23,5,0.21460611513665567,0.0472972972972972,1.5257849820848064,1.0730305756832783,0.6,0.007026600924804824,0.002311630920795329,False,50
PriorSlope_DominantPressureValue_Q3,Spacing_20,LegacyGenerated,LegacyGenerated,B03_2024-W31,2024-W31,2,0.4338662962447516,0.4338662962447516,2.1083251162135515,0.8677325924895032,0.5,0.005682233829159512,0.00186935725527051,False,51
PriorSlope_DominantPressureValue_Q3,Spacing_20,122017,2017,B04_2017-W45,2017-W45,24,0.026381103995594835,-0.4855653568564554,1.0305682289626004,0.6331464958942761,0.4166666666666667,0.004146077338713978,0.0013639881756122726,False,52
PriorSlope_DominantPressureValue_Q3,Spacing_20,062016,2016,B06_2016-W21,2016-W21,11,0.04699351326472929,0.0,1.0794350341025871,0.5169286459120221,0.36363636363636365,0.0033850398895768612,0.0011136199366678606,False,53
PriorSlope_DominantPressureValue_Q3,Spacing_20,032024,2024,B01_2024-W03,2024-W03,2,0.24045863040191556,0.24045863040191556,3.622144112478032,0.4809172608038311,0.5,0.0031492240259481945,0.0010360405710810464,False,54
PriorSlope_DominantPressureValue_Q3,Spacing_20,092024,2024,B06_2024-W34,2024-W34,13,0.027534077545201898,-0.0635785649409627,1.0755114806313695,0.3579430080876247,0.46153846153846156,0.0023439431537674114,0.0007711170064757551,False,55
PriorSlope_DominantPressureValue_Q3,Spacing_20,092020,2020,B11_2020-W31,2020-W31,5,0.058896127045859725,0.2545454545454546,1.163951642006496,0.2944806352292986,0.6,0.001928368073315795,0.0006343999485177999,False,56
PriorSlope_DominantPressureValue_Q3,Spacing_20,062021,2021,B03_2021-W18,2021-W18,10,0.029356635226590842,0.4598007246376812,1.0631325488743888,0.29356635226590844,0.7,0.001922381010447619,0.0006324303077485391,False,57
PriorSlope_DominantPressureValue_Q3,Spacing_20,122022,2022,B03_2022-W44,2022-W44,9,0.028867284600213247,-0.5711297071129706,1.0334450272946833,0.25980556140191924,0.3333333333333333,0.0017013028700078735,0.0005596993997573978,False,58
PriorSlope_DominantPressureValue_Q3,Spacing_20,LegacyGenerated,LegacyGenerated,B02_2024-W30,2024-W30,5,0.02480097884284773,0.3875432525951557,1.0620024471071194,0.12400489421423866,0.8,0.0008120298937532616,0.00026714387669060993,False,59
PriorSlope_DominantPressureValue_Q3,Spacing_20,LegacyGenerated,LegacyGenerated,B04_2024-W32,2024-W32,5,0.01751625036624447,0.1204424416222859,1.0394732402619595,0.08758125183122234,0.6,0.0005735144170714437,0.00018867638481419563,False,60
PriorSlope_DominantPressureValue_Q3,Spacing_20,062016,2016,B02_2016-W17,2016-W17,6,-0.014793837431965237,0.3687751179451336,0.973156343369418,-0.08876302459179142,0.6666666666666666,-0.0005812531020264704,0.00019122227914059503,True,61
PriorSlope_DominantPressureValue_Q3,Spacing_20,122022,2022,B05_2022-W46,2022-W46,3,-0.04580611562333725,-0.0429777436684574,0.847248639652425,-0.13741834687001175,0.3333333333333333,-0.0008998661408945553,0.0002960404921425647,True,62
PriorSlope_DominantPressureValue_Q3,Spacing_20,122023,2023,B06_2023-W47,2023-W47,7,-0.04278440573523986,-0.2170542635658915,0.8869744764562053,-0.29949084014667904,0.2857142857142857,-0.001961176747461459,0.0006451934383483785,True,63
PriorSlope_DominantPressureValue_Q3,Spacing_20,092020,2020,B07_2020-W18,2020-W18,2,-0.21915660830518163,-0.21915660830518163,0.42514873773918627,-0.43831321661036327,0.5,-0.0028702369932258314,0.0009442586329514284,True,64
PriorSlope_DominantPressureValue_Q3,Spacing_20,062016,2016,B07_2016-W22,2016-W22,8,-0.05505247365549718,-0.059192580469176206,0.8704211050088746,-0.44041978924397746,0.5,-0.002884031609661711,0.000948796824636845,True,65
PriorSlope_DominantPressureValue_Q3,Spacing_20,092024,2024,B03_2024-W31,2024-W31,7,-0.06308769486637351,-0.0907617504051863,0.8521118385249377,-0.44161386406461456,0.42857142857142855,-0.002891850853054316,0.0009513692213044518,True,66
PriorSlope_DominantPressureValue_Q3,Spacing_20,092020,2020,B13_2020-W33,2020-W33,2,-0.2996409185803759,-0.2996409185803759,0.3592499999999999,-0.5992818371607518,0.5,-0.003924319033063033,0.0012910335049583185,True,67
PriorSlope_DominantPressureValue_Q3,Spacing_20,062016,2016,B08_2016-W23,2016-W23,1,-0.9271523178807948,-0.9271523178807948,0.0,-0.9271523178807948,0.0,-0.006071336159370591,0.0019973652334515715,True,68
PriorSlope_DominantPressureValue_Q3,Spacing_20,122017,2017,B02_2017-W43,2017-W43,15,-0.06327765671602527,-0.2837837837837837,0.9125654887177487,-0.9491648507403789,0.4666666666666667,-0.006215482362893224,0.002044786856615325,True,69
PriorSlope_DominantPressureValue_Q3,Spacing_20,092020,2020,B01_2020-W12,2020-W12,2,-0.5119974059662775,-0.5119974059662775,0.4880025940337225,-1.023994811932555,0.5,-0.006705496614519966,0.0022059931223208477,True,70
PriorSlope_DominantPressureValue_Q3,Spacing_20,062019,2019,B01_2019-W16,2019-W16,1,-1.3548387096774193,-1.3548387096774193,0.0,-1.3548387096774193,0.0,-0.008871984774822183,0.0029187304863018118,True,71
PriorSlope_DominantPressureValue_Q3,Spacing_20,CanonicalOriginal,CanonicalOriginal,B01_2026-W14,2026-W14,6,-0.24885720353408014,-0.12032536146673506,0.4580340611030642,-1.4931432212044808,0.3333333333333333,-0.009777653849519246,0.003216680043916111,True,72
PriorSlope_DominantPressureValue_Q3,Spacing_20,122022,2022,B06_2022-W47,2022-W47,7,-0.22810489720970842,-0.1482602118003025,0.6885937045242599,-1.596734280467959,0.42857142857142855,-0.010456006404719049,0.0034398463740637052,True,73
PriorSlope_DominantPressureValue_Q3,Spacing_20,062019,2019,B07_2019-W22,2019-W22,8,-0.19984989373060727,-0.1935096153846154,0.7191781936438387,-1.5987991498448582,0.5,-0.010469527932811648,0.003444294724378424,True,74
PriorSlope_DominantPressureValue_Q3,Spacing_20,092022,2022,B01_2022-W29,2022-W29,6,-0.33391728077179766,-0.49592391304347827,0.5389371263713619,-2.003503684630786,0.3333333333333333,-0.013119682851825689,0.004316150138005868,True,75
PriorSlope_DominantPressureValue_Q3,Spacing_20,092020,2020,B05_2020-W16,2020-W16,3,-0.7739226021383848,-0.6683716965046888,0.0,-2.3217678064151546,0.0,-0.01520379398820986,0.005001786877134235,True,76
PriorSlope_DominantPressureValue_Q3,Spacing_20,092022,2022,B04_2022-W32,2022-W32,8,-0.2930197031262546,-0.37129987129987124,0.4971947562803198,-2.3441576250100367,0.375,-0.015350410798215326,0.0050500212873624524,True,77
PriorSlope_DominantPressureValue_Q3,Spacing_20,122022,2022,B02_2022-W43,2022-W43,5,-0.4747672209956907,-0.5720771850170261,0.3009095614231892,-2.3738361049784533,0.4,-0.015544756457620311,0.0051139576686100325,True,78
PriorSlope_DominantPressureValue_Q3,Spacing_20,122023,2023,B08_2023-W49,2023-W49,9,-0.28084283629635,-0.8127721335268505,0.5835340186829888,-2.52758552666715,0.3333333333333333,-0.016551564514266856,0.005445180212761372,True,79
PriorSlope_DominantPressureValue_Q3,Spacing_20,032024,2024,B04_2024-W06,2024-W06,12,-0.21175968835995393,-0.08077419015289075,0.70682147600749,-2.541116260319447,0.5,-0.0166401687607339,0.005474329486790007,True,80
PriorSlope_DominantPressureValue_Q3,Spacing_20,092020,2020,B08_2020-W19,2020-W19,2,-1.284175642087821,-1.284175642087821,0.0,-2.568351284175642,0.0,-0.016818513766134295,0.005533001927912655,True,81
PriorSlope_DominantPressureValue_Q3,Spacing_20,062016,2016,B03_2016-W18,2016-W18,9,-0.29442647251038867,-0.3925233644859813,0.5027841848836245,-2.649838252593498,0.3333333333333333,-0.01735212056226855,0.005708549391428912,True,82
PriorSlope_DominantPressureValue_Q3,Spacing_20,062016,2016,B01_2016-W16,2016-W16,8,-0.35311043815837784,-0.25839727195225926,0.5840440421181721,-2.8248835052670227,0.5,-0.018498381593586567,0.0060856495671260365,True,83
PriorSlope_DominantPressureValue_Q3,Spacing_20,032024,2024,B07_2024-W09,2024-W09,7,-0.4325052676088383,0.1978798586572438,0.48174947197794016,-3.027536873261868,0.5714285714285714,-0.01982543077115604,0.00652222593528954,True,84
PriorSlope_DominantPressureValue_Q3,Spacing_20,092022,2022,B07_2022-W35,2022-W35,9,-0.39302524154215074,-1.8746130030959751,0.6417857416011813,-3.537227173879357,0.4444444444444444,-0.02316307129962128,0.00762025229692103,True,85
PriorSlope_DominantPressureValue_Q3,Spacing_20,062021,2021,B04_2021-W19,2021-W19,6,-0.5912001478318111,-0.5208778791829639,0.16701181148398356,-3.5472008869908667,0.16666666666666666,-0.02322838286050429,0.007641738677781172,True,86
PriorSlope_DominantPressureValue_Q3,Spacing_20,122023,2023,B04_2023-W45,2023-W45,12,-0.31971789549631174,-0.5152711136765395,0.6370695511983238,-3.836614745955741,0.4166666666666667,-0.025123571809578717,0.008265223264754743,True,87
PriorSlope_DominantPressureValue_Q3,Spacing_20,032024,2024,B06_2024-W08,2024-W08,12,-0.34288865064548185,-0.49216751918158563,0.5517620721991767,-4.114663807745782,0.4166666666666667,-0.026944339865019196,0.008864224656977612,True,88
PriorSlope_DominantPressureValue_Q3,Spacing_20,122017,2017,B01_2017-W42,2017-W42,15,-0.292103370320646,0.0,0.454198131684018,-4.38155055480969,0.4666666666666667,-0.02869201295676055,0.00943917906260632,True,89
PriorSlope_DominantPressureValue_Q3,Spacing_20,122023,2023,B01_2023-W42,2023-W42,3,-1.463768115942029,-2.0,0.0,-4.391304347826087,0.0,-0.028755884399553063,0.009460191669369539,True,90
