method,block_size,boot_mean
iid,,0.20646100486976668
iid,,0.12007387715708367
iid,,0.1644628034474412
iid,,0.17575722801304294
iid,,0.1516920934617329
iid,,0.1806886863792049
iid,,0.1975205395451779
iid,,0.15205638658265952
iid,,0.1867012477976032
iid,,0.22371328975486376
iid,,0.14410120937011472
iid,,0.11676443597223153
iid,,0.08330162852909362
iid,,0.18334288379665883
iid,,0.1863614314088516
iid,,0.08352369192107308
iid,,0.19702517628931954
iid,,0.1801125024248618
iid,,0.12618115127046772
iid,,0.14921074836842926
iid,,0.16069568403966197
iid,,0.16245725716542342
iid,,0.15939730002507305
iid,,0.2450896109784998
iid,,0.18708362270545736
iid,,0.17680809655371554
iid,,0.12197025685158239
iid,,0.16386406155724273
iid,,0.18508241411345555
iid,,0.17613350909644604
iid,,0.19688309265687928
iid,,0.19129732807767028
iid,,0.16750494771092217
iid,,0.20926942096376905
iid,,0.15735446162247285
iid,,0.18211697259151893
iid,,0.1716882656342449
iid,,0.21885527697427162
iid,,0.1587081559290021
iid,,0.17904468476335328
iid,,0.19114613605276232
iid,,0.18565646934678096
iid,,0.12893283564314145
iid,,0.10938254479242648
iid,,0.12611531454650204
iid,,0.17231065238088997
iid,,0.1727390137025541
iid,,0.1259143474388342
iid,,0.16766103071022193
iid,,0.22881839350958935
iid,,0.1700318641497298
iid,,0.215873217451034
iid,,0.2202424082198612
iid,,0.16710302240245686
iid,,0.12593803207769513
iid,,0.18043173414285485
iid,,0.2589370970135601
iid,,0.12539193436467386
iid,,0.19130813306806954
iid,,0.06515877493635139
iid,,0.1427038214746002
iid,,0.14958070483824115
iid,,0.14868495214985425
iid,,0.12820430214823808
iid,,0.16451515864097355
iid,,0.1968517524895294
iid,,0.14460528587895233
iid,,0.1940495924495508
iid,,0.11035629371494916
iid,,0.2567628228175423
iid,,0.1559095496325695
iid,,0.21199077826094317
iid,,0.1533332586217159
iid,,0.17620018766576898
iid,,0.10838316300980462
iid,,0.18958582624063167
iid,,0.14302326438396717
iid,,0.17048412041269762
iid,,0.2264440980994587
iid,,0.16232363942110153
iid,,0.11090033011183102
iid,,0.1992411713143961
iid,,0.20390418909111396
